station_no,class,Diff
1-9,0,0
0-9,1,186.73242889225213
2-9,2,368.6609862987242
3-9,3,543.0112085526691
4-9,4,703.3046893932822
2-8,5,925.070331457151
4-8,6,1109.4585089523473
3-8,7,1278.9253198623305
0-8,8,1472.32128672824
4-7,9,1700.0843214814677
3-7,10,1828.9718693672119
0-7,11,1977.8073490083243
2-7,12,2136.725566969639
1-7,13,2296.6786851011716
6-7,14,2547.37371895705
0-6,15,2658.947926026766
3-6,15,2658.947926026766
4-6,15,2658.947926026766
2-6,16,2742.8201042561227
1-6,17,2828.552245253534
2-0,18,2961.7663586199487
0-1,19,3083.450375647659
5-4,20,3200.095135495669
4-4,21,3302.158841091733
1-3,22,3403.967485125528
5-3,23,3509.229064061054
4-3,24,3591.405703077261
3-3,25,3673.1675523714152
1-4,26,3755.5083077723707
2-3,27,3839.8113326291336
2-1,28,3952.3324417598205
6-3,29,4057.8928510049536
0-3,30,4144.910090676182
6-5,31,4240.544812404224
0-2,32,4318.648127155862
2-2,32,4318.648127155862
3-4,32,4318.648127155862
3-5,32,4318.648127155862
4-5,32,4318.648127155862
0-5,32,4318.648127155862
3-2,32,4318.648127155862
1-2,32,4318.648127155862
2-5,32,4318.648127155862
4-2,32,4318.648127155862
1-5,32,4318.648127155862
5-5,33,4394.337304423083
6-2,34,4478.658120358414
5-2,35,4556.253223296679
3-1,36,4644.304344811399
2-4,37,4743.823187248397
6-6,38,4845.911384411438
5-6,39,4926.645515979196
0-4,40,5043.871792896958
1-1,41,5160.5465545208845
0-0,42,5270.177754459588
6-4,43,5401.581711782037
4-1,44,5538.003850747822
3-0,45,5665.596954009715
1-0,46,5785.671930586852
6-1,47,5919.388047790426
5-1,48,6041.0638465344655
6-12,49,6195.323368120655
5-7,50,6340.5266738681485
6-23,51,6488.766344671884
6-22,52,6642.837756685924
1-23,53,6799.624235694798
0-23,54,6936.3392677871025
4-0,55,7082.971460705302
5-0,56,7226.135702050688
6-0,57,7371.2046511748895
3-23,58,7527.8698993954185
6-9,59,7720.932065549225
5-9,60,7889.840324672336
5-8,61,8077.496925941782
6-8,62,8238.481397242587
6-14,63,8411.200822901661
6-15,64,8568.165787145279
6-13,65,8713.207160553007
4-14,66,8885.996049084648
0-14,67,9041.3408269177
0-15,68,9211.072968835488
3-15,69,9357.923232709953
2-15,70,9505.642561167673
4-12,71,9654.158553572532
3-12,72,9782.719823012438
2-12,73,9907.675815265711
0-12,74,10040.74722466683
4-11,75,10188.314158632404
3-11,76,10313.093964690916
2-11,77,10431.335243439074
0-11,78,10560.988627505978
2-14,79,10710.561352292283
3-14,80,10857.462679719914
4-13,81,11022.958903241783
3-13,82,11175.530198051783
2-13,83,11320.56467671117
0-13,84,11473.966110863528
0-10,85,11650.968935699744
1-10,86,11802.035146349248
2-10,87,11949.970943234248
3-10,88,12107.482847546271
4-10,89,12256.455999489834
4-15,90,12447.482175706602
6-19,91,12647.282075606478
6-21,92,12848.396470914222
6-20,93,13037.068143403761
5-23,94,13211.469978256495
4-23,95,13386.778278117055
3-22,96,13555.97638685353
0-22,97,13703.445027587755
1-22,98,13865.651685897456
5-22,99,14055.501626640138
4-22,100,14226.44606205703
5-21,101,14406.273757365623
4-21,102,14591.398039943571
3-21,103,14766.432322299914
0-21,104,14931.068284349521
1-21,105,15113.082020094931
4-20,106,15323.132014143966
3-20,107,15519.656821738326
2-20,108,15698.65961501262
0-20,109,15882.637874597824
1-20,110,16064.670838645548
6-18,111,16255.885377841709
5-18,112,16442.87735627929
5-19,113,16644.684194617337
5-10,114,16841.63342665443
6-10,115,17024.220392235216
5-16,116,17219.845032809964
6-16,117,17399.814474660518
5-12,118,17577.946448208222
5-15,119,17765.408444356774
5-13,120,17948.82872676851
5-14,121,18143.53106368309
5-11,122,18342.385281641877
6-11,123,18522.84026217719
1-16,124,18732.687825899047
0-16,125,18897.857435694554
4-16,126,19061.985434524737
2-16,127,19221.13316463736
3-16,128,19401.358024187866
5-20,129,19643.124440383333
2-23,130,19893.38630323902
2-17,131,20146.972580470265
0-17,132,20347.06006133801
1-17,133,20544.303565667047
3-17,134,20750.487949168804
4-17,135,20961.001606682992
1-18,136,21217.838130565404
0-18,137,21433.541630768806
2-18,138,21647.61171275132
3-18,139,21855.07255242956
4-18,140,22060.922011986782
3-19,141,22294.044297493765
2-19,142,22506.882264031694
1-19,143,22709.630876850624
4-19,144,22905.81701295611
0-19,145,23112.398715921307
6-17,146,23354.5784012791
5-17,147,23556.79116052045
2-22,148,23816.84307841378
2-21,149,24060.683189962314
1-8,150,24353.715611376738
