station_no,class,Diff
0-9,0,0
2-9,0,0
3-9,0,0
4-9,0,0
1-9,0,0
0-8,1,220.50849632234184
2-8,1,220.50849632234184
3-8,1,220.50849632234184
4-8,1,220.50849632234184
0-7,2,442.2870789874696
3-7,2,442.2870789874696
4-7,2,442.2870789874696
1-7,2,442.2870789874696
2-7,2,442.2870789874696
0-0,3,671.3515623533854
0-1,3,671.3515623533854
0-2,3,671.3515623533854
2-2,3,671.3515623533854
3-4,3,671.3515623533854
3-5,3,671.3515623533854
4-5,3,671.3515623533854
0-5,3,671.3515623533854
3-2,3,671.3515623533854
1-2,3,671.3515623533854
2-5,3,671.3515623533854
4-2,3,671.3515623533854
1-5,3,671.3515623533854
5-5,3,671.3515623533854
6-5,3,671.3515623533854
5-2,3,671.3515623533854
6-2,3,671.3515623533854
0-3,3,671.3515623533854
3-1,3,671.3515623533854
6-3,3,671.3515623533854
2-4,3,671.3515623533854
2-1,3,671.3515623533854
5-6,3,671.3515623533854
6-6,3,671.3515623533854
1-4,3,671.3515623533854
2-3,3,671.3515623533854
3-3,3,671.3515623533854
4-3,3,671.3515623533854
5-3,3,671.3515623533854
1-3,3,671.3515623533854
0-4,3,671.3515623533854
4-4,3,671.3515623533854
5-4,3,671.3515623533854
1-1,3,671.3515623533854
2-0,3,671.3515623533854
6-4,3,671.3515623533854
0-6,3,671.3515623533854
3-6,3,671.3515623533854
4-6,3,671.3515623533854
2-6,3,671.3515623533854
1-6,3,671.3515623533854
6-7,3,671.3515623533854
4-1,3,671.3515623533854
1-0,3,671.3515623533854
3-0,3,671.3515623533854
5-1,3,671.3515623533854
6-1,3,671.3515623533854
5-7,3,671.3515623533854
6-12,3,671.3515623533854
6-23,3,671.3515623533854
0-23,3,671.3515623533854
1-23,3,671.3515623533854
4-0,3,671.3515623533854
5-0,3,671.3515623533854
6-0,3,671.3515623533854
6-22,3,671.3515623533854
3-23,3,671.3515623533854
0-10,3,671.3515623533854
1-10,3,671.3515623533854
2-10,3,671.3515623533854
3-10,3,671.3515623533854
4-10,3,671.3515623533854
0-11,3,671.3515623533854
2-11,3,671.3515623533854
3-11,3,671.3515623533854
4-11,3,671.3515623533854
0-12,3,671.3515623533854
2-12,3,671.3515623533854
3-12,3,671.3515623533854
4-12,3,671.3515623533854
2-14,3,671.3515623533854
3-14,3,671.3515623533854
0-15,3,671.3515623533854
3-15,3,671.3515623533854
2-15,3,671.3515623533854
0-13,3,671.3515623533854
2-13,3,671.3515623533854
3-13,3,671.3515623533854
4-13,3,671.3515623533854
0-14,3,671.3515623533854
4-14,3,671.3515623533854
6-13,3,671.3515623533854
6-15,3,671.3515623533854
6-14,3,671.3515623533854
4-15,3,671.3515623533854
5-8,3,671.3515623533854
6-8,3,671.3515623533854
5-9,3,671.3515623533854
6-9,3,671.3515623533854
6-19,3,671.3515623533854
0-16,3,671.3515623533854
2-16,3,671.3515623533854
4-16,3,671.3515623533854
1-16,3,671.3515623533854
3-16,3,671.3515623533854
0-20,3,671.3515623533854
1-20,3,671.3515623533854
2-20,3,671.3515623533854
3-20,3,671.3515623533854
4-20,3,671.3515623533854
0-21,3,671.3515623533854
3-21,3,671.3515623533854
4-21,3,671.3515623533854
1-21,3,671.3515623533854
0-22,3,671.3515623533854
3-22,3,671.3515623533854
1-22,3,671.3515623533854
4-23,3,671.3515623533854
5-23,3,671.3515623533854
6-20,3,671.3515623533854
4-22,3,671.3515623533854
5-22,3,671.3515623533854
5-21,3,671.3515623533854
6-21,3,671.3515623533854
5-10,3,671.3515623533854
6-10,3,671.3515623533854
5-12,3,671.3515623533854
6-16,3,671.3515623533854
5-16,3,671.3515623533854
5-13,3,671.3515623533854
5-15,3,671.3515623533854
5-14,3,671.3515623533854
5-19,3,671.3515623533854
5-11,3,671.3515623533854
6-11,3,671.3515623533854
5-18,3,671.3515623533854
6-18,3,671.3515623533854
5-20,4,899.4625392531979
2-23,5,1149.7244021088875
0-17,6,1417.4023978752907
1-17,6,1417.4023978752907
2-17,6,1417.4023978752907
3-17,6,1417.4023978752907
4-17,6,1417.4023978752907
1-18,7,1690.3053631117607
0-18,8,1913.2043530162214
2-18,8,1913.2043530162214
3-18,8,1913.2043530162214
4-18,8,1913.2043530162214
0-19,9,2149.5738729478617
1-19,9,2149.5738729478617
4-19,9,2149.5738729478617
2-19,9,2149.5738729478617
3-19,9,2149.5738729478617
5-17,10,2388.4924656274275
6-17,10,2388.4924656274275
2-22,11,2641.458450603048
2-21,12,2885.2985621515786
1-8,13,3178.3309835660016
