station_no,class,Diff
1-9,0,0
0-9,1,186.73242889225213
2-9,2,368.6609862987242
3-9,3,543.0112085526691
4-9,4,703.3046893932822
2-8,5,925.070331457151
4-8,6,1109.4585089523473
3-8,7,1278.9253198623305
0-8,8,1472.32128672824
4-7,9,1700.0843214814677
3-7,10,1828.9718693672119
0-7,11,1977.8073490083243
2-7,12,2136.725566969639
1-7,13,2296.6786851011716
6-7,14,2547.37371895705
0-6,15,2661.810140105563
3-6,15,2661.810140105563
4-6,15,2661.810140105563
2-6,15,2661.810140105563
1-6,15,2661.810140105563
2-0,16,2779.842385601765
0-1,17,2901.526402629475
5-4,18,3018.1711624774853
4-4,19,3120.234868073549
1-3,20,3222.043512107344
3-3,21,3323.2562050723313
4-3,21,3323.2562050723313
5-3,21,3323.2562050723313
1-4,22,3414.1633344349066
2-3,22,3414.1633344349066
2-1,23,3522.7879988465943
6-3,24,3628.3484080917274
0-2,25,3718.632282161428
2-2,25,3718.632282161428
3-4,25,3718.632282161428
3-5,25,3718.632282161428
4-5,25,3718.632282161428
0-5,25,3718.632282161428
3-2,25,3718.632282161428
1-2,25,3718.632282161428
2-5,25,3718.632282161428
4-2,25,3718.632282161428
1-5,25,3718.632282161428
5-5,25,3718.632282161428
6-5,25,3718.632282161428
5-2,25,3718.632282161428
6-2,25,3718.632282161428
0-3,25,3718.632282161428
3-1,25,3718.632282161428
2-4,26,3809.2027117256316
5-6,27,3915.401139239703
6-6,27,3915.401139239703
0-4,28,4029.0097320561945
1-1,29,4145.684493680121
0-0,30,4255.315693618824
6-4,31,4386.719650941273
4-1,32,4523.141789907058
3-0,33,4650.734893168951
1-0,34,4770.809869746088
6-1,35,4904.525986949662
5-1,36,5026.201785693702
6-12,37,5180.461307279891
5-7,38,5325.664613027385
6-23,39,5473.904283831121
6-22,40,5627.975695845161
1-23,41,5784.762174854034
0-23,42,5921.477206946339
4-0,43,6068.109399864538
5-0,44,6211.273641209925
6-0,45,6356.342590334126
3-23,46,6513.007838554655
6-9,47,6706.070004708461
5-9,48,6874.978263831572
5-8,49,7062.6348651010185
6-8,50,7223.6193364018245
6-14,51,7396.338762060897
6-15,52,7553.303726304514
6-13,53,7698.345099712243
4-14,54,7871.133988243884
0-14,55,8026.478766076935
0-15,56,8196.210907994722
3-15,57,8343.061171869187
2-15,58,8490.780500326908
4-12,59,8639.296492731766
3-12,60,8767.857762171672
2-12,61,8892.813754424946
0-12,62,9025.885163826064
4-11,63,9173.452097791638
3-11,64,9298.23190385015
2-11,65,9416.473182598309
0-11,66,9546.126566665213
2-14,67,9695.699291451518
3-14,68,9842.600618879149
4-13,69,10008.096842401017
3-13,70,10160.668137211018
2-13,71,10305.702615870405
0-13,72,10459.104050022763
0-10,73,10636.106874858979
1-10,74,10787.173085508482
2-10,75,10935.108882393482
3-10,76,11092.620786705505
4-10,77,11241.593938649068
4-15,78,11432.620114865837
6-19,79,11632.420014765712
6-21,80,11833.534410073456
6-20,81,12022.206082562996
5-23,82,12196.60791741573
4-23,83,12371.91621727629
3-22,84,12541.114326012765
0-22,85,12688.58296674699
1-22,86,12850.78962505669
5-22,87,13040.639565799373
4-22,88,13211.584001216264
5-21,89,13391.411696524858
4-21,90,13576.535979102806
3-21,91,13751.570261459148
0-21,92,13916.206223508756
1-21,93,14098.219959254166
4-20,94,14308.269953303201
3-20,95,14504.794760897561
2-20,96,14683.797554171855
0-20,97,14867.775813757058
1-20,98,15049.808777804783
6-18,99,15241.023317000943
5-18,100,15428.015295438523
5-19,101,15629.822133776574
5-10,102,15826.771365813665
6-10,103,16009.358331394455
5-16,104,16204.982971969204
6-16,105,16384.95241381976
5-12,106,16563.084387367464
5-15,107,16750.546383516015
5-13,108,16933.96666592775
5-14,109,17128.669002842333
5-11,110,17327.52322080112
6-11,111,17507.97820133643
1-16,112,17717.82576505829
0-16,113,17882.995374853796
4-16,114,18047.12337368398
2-16,115,18206.2711037966
3-16,116,18386.495963347108
5-20,117,18628.262379542575
2-23,118,18878.524242398264
2-17,119,19132.110519629507
0-17,120,19332.19800049725
1-17,121,19529.44150482629
3-17,122,19735.625888328046
4-17,123,19946.139545842234
1-18,124,20202.976069724646
0-18,125,20418.67956992805
2-18,126,20632.749651910563
3-18,127,20840.2104915888
4-18,128,21046.059951146024
3-19,129,21279.182236653007
2-19,130,21492.020203190936
1-19,131,21694.768816009866
4-19,132,21890.954952115353
0-19,133,22097.53665508055
6-17,134,22339.716340438343
5-17,135,22541.92909967969
2-22,136,22801.981017573024
2-21,137,23045.821129121556
1-8,138,23338.85355053598
