station_no,class,Diff
1-9,0,0
0-9,1,186.73242889225213
2-9,2,368.6609862987242
3-9,3,543.0112085526691
4-9,4,703.3046893932822
2-8,5,925.070331457151
4-8,6,1109.4585089523473
3-8,7,1278.9253198623305
0-8,8,1472.32128672824
4-7,9,1700.0843214814677
3-7,10,1828.9718693672119
0-7,11,1977.8073490083243
2-7,12,2136.725566969639
1-7,13,2296.6786851011716
6-7,14,2547.37371895705
0-6,15,2661.810140105563
3-6,15,2661.810140105563
4-6,15,2661.810140105563
2-6,15,2661.810140105563
1-6,15,2661.810140105563
2-0,16,2779.842385601765
0-1,17,2901.526402629475
0-2,18,3009.940005512296
2-2,18,3009.940005512296
3-4,18,3009.940005512296
3-5,18,3009.940005512296
4-5,18,3009.940005512296
0-5,18,3009.940005512296
3-2,18,3009.940005512296
1-2,18,3009.940005512296
2-5,18,3009.940005512296
4-2,18,3009.940005512296
1-5,18,3009.940005512296
5-5,18,3009.940005512296
6-5,18,3009.940005512296
5-2,18,3009.940005512296
6-2,18,3009.940005512296
0-3,18,3009.940005512296
3-1,18,3009.940005512296
6-3,18,3009.940005512296
2-4,18,3009.940005512296
2-1,18,3009.940005512296
5-6,18,3009.940005512296
6-6,18,3009.940005512296
1-4,18,3009.940005512296
2-3,18,3009.940005512296
3-3,18,3009.940005512296
4-3,18,3009.940005512296
5-3,18,3009.940005512296
1-3,18,3009.940005512296
0-4,18,3009.940005512296
4-4,18,3009.940005512296
5-4,18,3009.940005512296
1-1,19,3115.7667540868424
0-0,20,3225.397954025546
6-4,21,3356.801911347995
4-1,22,3493.22405031378
3-0,23,3620.817153575673
1-0,24,3740.89213015281
6-1,25,3874.6082473563843
5-1,26,3996.284046100424
6-12,27,4150.543567686614
5-7,28,4295.746873434107
6-23,29,4443.986544237843
6-22,30,4598.057956251883
1-23,31,4754.844435260757
0-23,32,4891.559467353061
4-0,33,5038.191660271261
5-0,34,5181.355901616647
6-0,35,5326.424850740848
3-23,36,5483.090098961377
6-9,37,5676.152265115184
5-9,38,5845.060524238294
5-8,39,6032.717125507741
6-8,40,6193.701596808547
6-14,41,6366.42102246762
6-15,42,6523.385986711237
6-13,43,6668.427360118965
4-14,44,6841.216248650607
0-14,45,6996.561026483658
0-15,46,7166.293168401446
3-15,47,7313.1434322759105
2-15,48,7460.862760733631
4-12,49,7609.37875313849
3-12,50,7737.940022578396
2-12,51,7862.896014831668
0-12,52,7995.9674242327865
4-11,53,8143.53435819836
3-11,54,8268.314164256872
2-11,55,8386.55544300503
0-11,56,8516.208827071934
2-14,57,8665.78155185824
3-14,58,8812.68287928587
4-13,59,8978.179102807739
3-13,60,9130.75039761774
2-13,61,9275.784876277126
0-13,62,9429.186310429484
0-10,63,9606.1891352657
1-10,64,9757.255345915204
2-10,65,9905.191142800204
3-10,66,10062.703047112227
4-10,67,10211.67619905579
4-15,68,10402.702375272558
6-19,69,10602.502275172434
6-21,70,10803.616670480178
6-20,71,10992.288342969718
5-23,72,11166.690177822451
4-23,73,11341.998477683012
3-22,74,11511.196586419486
0-22,75,11658.665227153711
1-22,76,11820.871885463412
5-22,77,12010.721826206094
4-22,78,12181.666261622986
5-21,79,12361.49395693158
4-21,80,12546.618239509527
3-21,81,12721.65252186587
0-21,82,12886.288483915478
1-21,83,13068.302219660887
4-20,84,13278.352213709923
3-20,85,13474.877021304283
2-20,86,13653.879814578577
0-20,87,13837.85807416378
1-20,88,14019.891038211505
6-18,89,14211.105577407665
5-18,90,14398.097555845245
5-19,91,14599.904394183295
5-10,92,14796.853626220387
6-10,93,14979.440591801176
5-16,94,15175.065232375926
6-16,95,15355.034674226481
5-12,96,15533.166647774186
5-15,97,15720.628643922739
5-13,98,15904.048926334472
5-14,99,16098.751263249054
5-11,100,16297.60548120784
6-11,101,16478.060461743153
1-16,102,16687.90802546501
0-16,103,16853.077635260517
4-16,104,17017.2056340907
2-16,105,17176.35336420332
3-16,106,17356.57822375383
5-20,107,17598.344639949297
2-23,108,17848.606502804985
2-17,109,18102.19278003623
0-17,110,18302.28026090397
1-17,111,18499.52376523301
3-17,112,18705.708148734768
4-17,113,18916.221806248956
1-18,114,19173.058330131367
0-18,115,19388.76183033477
2-18,116,19602.831912317284
3-18,117,19810.292751995523
4-18,118,20016.142211552746
3-19,119,20249.26449705973
2-19,120,20462.102463597657
1-19,121,20664.851076416588
4-19,122,20861.037212522075
0-19,123,21067.61891548727
6-17,124,21309.798600845064
5-17,125,21512.011360086413
2-22,126,21772.063277979745
2-21,127,22015.903389528277
1-8,128,22308.9358109427
