station_no,class,Diff
1-9,0,0
0-9,1,186.73242889225213
2-9,2,368.6609862987242
3-9,3,543.2746472764347
4-9,3,543.2746472764347
2-8,4,761.7051321602632
4-8,5,946.0933096554595
3-8,6,1115.5601205654427
0-8,7,1308.9560874313522
0-7,8,1538.521103254755
3-7,8,1538.521103254755
4-7,8,1538.521103254755
1-7,8,1538.521103254755
2-7,8,1538.521103254755
0-0,9,1780.286559526403
0-1,9,1780.286559526403
0-2,9,1780.286559526403
2-2,9,1780.286559526403
3-4,9,1780.286559526403
3-5,9,1780.286559526403
4-5,9,1780.286559526403
0-5,9,1780.286559526403
3-2,9,1780.286559526403
1-2,9,1780.286559526403
2-5,9,1780.286559526403
4-2,9,1780.286559526403
1-5,9,1780.286559526403
5-5,9,1780.286559526403
6-5,9,1780.286559526403
5-2,9,1780.286559526403
6-2,9,1780.286559526403
0-3,9,1780.286559526403
3-1,9,1780.286559526403
6-3,9,1780.286559526403
2-4,9,1780.286559526403
2-1,9,1780.286559526403
5-6,9,1780.286559526403
6-6,9,1780.286559526403
1-4,9,1780.286559526403
2-3,9,1780.286559526403
3-3,9,1780.286559526403
4-3,9,1780.286559526403
5-3,9,1780.286559526403
1-3,9,1780.286559526403
0-4,9,1780.286559526403
4-4,9,1780.286559526403
5-4,9,1780.286559526403
1-1,9,1780.286559526403
2-0,9,1780.286559526403
6-4,9,1780.286559526403
0-6,9,1780.286559526403
3-6,9,1780.286559526403
4-6,9,1780.286559526403
2-6,9,1780.286559526403
1-6,9,1780.286559526403
6-7,9,1780.286559526403
4-1,9,1780.286559526403
1-0,9,1780.286559526403
3-0,9,1780.286559526403
5-1,9,1780.286559526403
6-1,9,1780.286559526403
5-7,9,1780.286559526403
6-12,9,1780.286559526403
6-23,9,1780.286559526403
0-23,9,1780.286559526403
1-23,9,1780.286559526403
4-0,9,1780.286559526403
5-0,9,1780.286559526403
6-0,9,1780.286559526403
6-22,9,1780.286559526403
3-23,9,1780.286559526403
5-9,10,1992.6439072456394
6-9,10,1992.6439072456394
5-8,11,2174.02332780218
6-8,11,2174.02332780218
6-13,12,2349.6932802246793
6-15,12,2349.6932802246793
6-14,12,2349.6932802246793
0-10,13,2519.9683376269304
1-10,13,2519.9683376269304
2-10,13,2519.9683376269304
3-10,13,2519.9683376269304
4-10,13,2519.9683376269304
0-11,13,2519.9683376269304
2-11,13,2519.9683376269304
3-11,13,2519.9683376269304
4-11,13,2519.9683376269304
0-12,13,2519.9683376269304
2-12,13,2519.9683376269304
3-12,13,2519.9683376269304
4-12,13,2519.9683376269304
2-14,13,2519.9683376269304
3-14,13,2519.9683376269304
0-15,13,2519.9683376269304
3-15,13,2519.9683376269304
2-15,13,2519.9683376269304
0-13,13,2519.9683376269304
2-13,13,2519.9683376269304
3-13,13,2519.9683376269304
4-13,13,2519.9683376269304
0-14,13,2519.9683376269304
4-14,13,2519.9683376269304
4-15,14,2696.99281244521
6-19,15,2896.7927123450845
6-21,16,3097.90710765283
6-20,17,3286.5787801423694
5-23,18,3460.9806149951023
4-23,19,3636.2889148556624
0-22,20,3808.268937380319
3-22,20,3808.268937380319
1-22,20,3808.268937380319
5-22,21,3990.3577975120666
4-22,22,4161.302232928959
5-21,23,4341.129928237551
4-21,24,4526.254210815499
0-21,25,4704.903124718665
3-21,25,4704.903124718665
1-21,26,4884.836928893033
4-20,27,5094.886922942069
3-20,28,5291.411730536428
2-20,29,5470.414523810723
0-20,30,5654.392783395925
1-20,31,5836.425747443649
6-18,32,6027.640286639809
5-18,33,6214.632265077388
5-19,34,6416.439103415439
5-10,35,6613.38833545253
6-10,36,6795.975301033318
5-16,37,6991.599941608068
6-16,38,7171.569383458622
5-12,39,7349.701357006326
5-15,40,7537.163353154879
5-13,41,7720.583635566612
5-14,42,7915.285972481196
5-11,43,8114.140190439981
6-11,44,8294.595170975294
0-16,45,8505.100144848164
2-16,45,8505.100144848164
4-16,45,8505.100144848164
1-16,45,8505.100144848164
3-16,46,8679.34203143895
5-20,47,8921.108447634417
2-23,48,9171.370310490107
2-17,49,9424.956587721348
0-17,50,9625.044068589094
1-17,51,9822.287572918134
3-17,52,10028.471956419891
4-17,53,10238.985613934077
1-18,54,10495.822137816487
0-18,55,10711.525638019892
2-18,56,10925.595720002406
3-18,57,11133.056559680645
4-18,58,11338.906019237866
3-19,59,11572.02830474485
2-19,60,11784.866271282777
1-19,61,11987.614884101706
4-19,62,12183.801020207191
0-19,63,12390.382723172386
6-17,64,12632.56240853018
5-17,65,12834.77516777153
2-22,66,13094.827085664861
2-21,67,13338.667197213392
1-8,68,13631.699618627816
