station_no,class,Diff
1-9,0,0
0-9,1,186.73242889225213
2-9,2,368.6609862987242
3-9,3,543.0112085526691
4-9,4,703.3046893932822
2-8,5,925.070331457151
4-8,6,1109.4585089523473
3-8,7,1278.9253198623305
0-8,8,1472.32128672824
4-7,9,1700.0843214814677
3-7,10,1828.9718693672119
0-7,11,1977.8073490083243
2-7,12,2136.725566969639
1-7,13,2296.6786851011716
6-7,14,2547.37371895705
0-6,15,2661.810140105563
3-6,15,2661.810140105563
4-6,15,2661.810140105563
2-6,15,2661.810140105563
1-6,15,2661.810140105563
2-0,16,2779.842385601765
0-0,17,2892.1067801230706
0-1,17,2892.1067801230706
0-2,17,2892.1067801230706
2-2,17,2892.1067801230706
3-4,17,2892.1067801230706
3-5,17,2892.1067801230706
4-5,17,2892.1067801230706
0-5,17,2892.1067801230706
3-2,17,2892.1067801230706
1-2,17,2892.1067801230706
2-5,17,2892.1067801230706
4-2,17,2892.1067801230706
1-5,17,2892.1067801230706
5-5,17,2892.1067801230706
6-5,17,2892.1067801230706
5-2,17,2892.1067801230706
6-2,17,2892.1067801230706
0-3,17,2892.1067801230706
3-1,17,2892.1067801230706
6-3,17,2892.1067801230706
2-4,17,2892.1067801230706
2-1,17,2892.1067801230706
5-6,17,2892.1067801230706
6-6,17,2892.1067801230706
1-4,17,2892.1067801230706
2-3,17,2892.1067801230706
3-3,17,2892.1067801230706
4-3,17,2892.1067801230706
5-3,17,2892.1067801230706
1-3,17,2892.1067801230706
0-4,17,2892.1067801230706
4-4,17,2892.1067801230706
5-4,17,2892.1067801230706
1-1,17,2892.1067801230706
6-4,18,3009.954160196119
4-1,19,3146.376299161904
3-0,20,3273.969402423797
1-0,21,3394.044379000934
6-1,22,3527.7604962045084
5-1,23,3649.436294948548
6-12,24,3803.6958165347373
5-7,25,3948.8991222822306
6-23,26,4097.138793085966
6-22,27,4251.2102051000065
1-23,28,4407.99668410888
0-23,29,4544.711716201185
4-0,30,4691.343909119384
5-0,31,4834.508150464771
6-0,32,4979.577099588972
3-23,33,5136.242347809501
6-9,34,5329.304513963307
5-9,35,5498.212773086418
5-8,36,5685.869374355864
6-8,37,5846.85384565667
6-14,38,6019.573271315743
6-15,39,6176.53823555936
6-13,40,6321.5796089670885
4-14,41,6494.36849749873
0-14,42,6649.713275331781
0-15,43,6819.445417249569
3-15,44,6966.295681124034
2-15,45,7114.015009581754
4-12,46,7262.531001986613
3-12,47,7391.092271426518
2-12,48,7516.048263679791
0-12,49,7649.119673080909
4-11,50,7796.686607046482
3-11,51,7921.466413104995
2-11,52,8039.707691853155
0-11,53,8169.361075920058
2-14,54,8318.933800706363
3-14,55,8465.835128133995
4-13,56,8631.331351655863
3-13,57,8783.902646465864
2-13,58,8928.93712512525
0-13,59,9082.338559277609
0-10,60,9259.341384113824
1-10,61,9410.407594763328
2-10,62,9558.343391648328
3-10,63,9715.855295960351
4-10,64,9864.828447903914
4-15,65,10055.854624120682
6-19,66,10255.654524020558
6-21,67,10456.768919328302
6-20,68,10645.440591817842
5-23,69,10819.842426670575
4-23,70,10995.150726531136
3-22,71,11164.34883526761
0-22,72,11311.817476001836
1-22,73,11474.024134311536
5-22,74,11663.874075054218
4-22,75,11834.81851047111
5-21,76,12014.646205779703
4-21,77,12199.770488357652
3-21,78,12374.804770713994
0-21,79,12539.440732763602
1-21,80,12721.454468509011
4-20,81,12931.504462558047
3-20,82,13128.029270152407
2-20,83,13307.032063426701
0-20,84,13491.010323011904
1-20,85,13673.043287059629
6-18,86,13864.257826255789
5-18,87,14051.249804693369
5-19,88,14253.05664303142
5-10,89,14450.005875068511
6-10,90,14632.5928406493
5-16,91,14828.21748122405
6-16,92,15008.186923074605
5-12,93,15186.31889662231
5-15,94,15373.780892770863
5-13,95,15557.201175182596
5-14,96,15751.903512097178
5-11,97,15950.757730055964
6-11,98,16131.212710591277
1-16,99,16341.060274313137
0-16,100,16506.229884108645
4-16,101,16670.357882938828
2-16,102,16829.50561305145
3-16,103,17009.730472601957
5-20,104,17251.496888797425
2-23,105,17501.758751653113
2-17,106,17755.345028884356
0-17,107,17955.4325097521
1-17,108,18152.67601408114
3-17,109,18358.860397582896
4-17,110,18569.374055097083
1-18,111,18826.210578979495
0-18,112,19041.914079182898
2-18,113,19255.984161165412
3-18,114,19463.44500084365
4-18,115,19669.294460400874
3-19,116,19902.416745907856
2-19,117,20115.254712445785
1-19,118,20318.003325264715
4-19,119,20514.189461370202
0-19,120,20720.771164335398
6-17,121,20962.950849693192
5-17,122,21165.16360893454
2-22,123,21425.215526827873
2-21,124,21669.055638376405
1-8,125,21962.08805979083
