station_no,class,Diff
1-9,0,0
0-9,1,186.73242889225213
2-9,2,368.6609862987242
3-9,3,543.0112085526691
4-9,4,703.3046893932822
2-8,5,925.070331457151
4-8,6,1109.4585089523473
3-8,7,1278.9253198623305
0-8,8,1472.32128672824
4-7,9,1700.0843214814677
3-7,10,1828.9718693672119
0-7,11,1977.8073490083243
2-7,12,2136.725566969639
1-7,13,2296.6786851011716
6-7,14,2547.37371895705
0-6,15,2660.1640805443544
3-6,15,2660.1640805443544
4-6,15,2660.1640805443544
2-6,15,2660.1640805443544
1-6,16,2749.698903827529
2-0,17,2882.913017193944
0-1,18,3004.597034221654
5-4,19,3121.2417940696646
4-4,20,3223.3054996657283
1-3,21,3325.1141436995235
5-3,22,3430.3757226350494
3-3,23,3517.73498334819
4-3,23,3517.73498334819
1-4,24,3607.762403886178
2-3,24,3607.762403886178
2-1,25,3716.387068297866
6-3,26,3821.947477542999
0-2,27,3911.909026160712
2-2,27,3911.909026160712
3-4,27,3911.909026160712
3-5,27,3911.909026160712
4-5,27,3911.909026160712
0-5,27,3911.909026160712
3-2,27,3911.909026160712
1-2,27,3911.909026160712
2-5,27,3911.909026160712
4-2,27,3911.909026160712
1-5,27,3911.909026160712
5-5,27,3911.909026160712
6-5,27,3911.909026160712
5-2,27,3911.909026160712
6-2,27,3911.909026160712
0-3,27,3911.909026160712
3-1,28,3998.1975271154784
2-4,29,4097.716369552476
5-6,30,4203.914797066547
6-6,30,4203.914797066547
0-4,31,4317.523389883039
1-1,32,4434.198151506966
0-0,33,4543.829351445669
6-4,34,4675.233308768118
4-1,35,4811.655447733903
3-0,36,4939.248550995796
1-0,37,5059.323527572933
6-1,38,5193.039644776507
5-1,39,5314.715443520547
6-12,40,5468.974965106736
5-7,41,5614.17827085423
6-23,42,5762.4179416579655
6-22,43,5916.489353672006
1-23,44,6073.275832680879
0-23,45,6209.990864773184
4-0,46,6356.623057691383
5-0,47,6499.78729903677
6-0,48,6644.856248160971
3-23,49,6801.5214963815
6-9,50,6994.583662535306
5-9,51,7163.491921658417
5-8,52,7351.148522927863
6-8,53,7512.132994228669
6-14,54,7684.852419887742
6-15,55,7841.817384131359
6-13,56,7986.8587575390875
4-14,57,8159.647646070729
0-14,58,8314.992423903781
0-15,59,8484.724565821569
3-15,60,8631.574829696034
2-15,61,8779.294158153754
4-12,62,8927.810150558613
3-12,63,9056.371419998519
2-12,64,9181.327412251792
0-12,65,9314.39882165291
4-11,66,9461.965755618485
3-11,67,9586.745561676997
2-11,68,9704.986840425156
0-11,69,9834.64022449206
2-14,70,9984.212949278364
3-14,71,10131.114276705996
4-13,72,10296.610500227864
3-13,73,10449.181795037865
2-13,74,10594.216273697251
0-13,75,10747.61770784961
0-10,76,10924.620532685825
1-10,77,11075.686743335329
2-10,78,11223.622540220329
3-10,79,11381.134444532352
4-10,80,11530.107596475915
4-15,81,11721.133772692683
6-19,82,11920.933672592559
6-21,83,12122.048067900303
6-20,84,12310.719740389843
5-23,85,12485.121575242576
4-23,86,12660.429875103137
3-22,87,12829.627983839611
0-22,88,12977.096624573836
1-22,89,13139.303282883537
5-22,90,13329.15322362622
4-22,91,13500.097659043111
5-21,92,13679.925354351704
4-21,93,13865.049636929652
3-21,94,14040.083919285995
0-21,95,14204.719881335603
1-21,96,14386.733617081012
4-20,97,14596.783611130048
3-20,98,14793.308418724408
2-20,99,14972.311211998702
0-20,100,15156.289471583905
1-20,101,15338.32243563163
6-18,102,15529.53697482779
5-18,103,15716.52895326537
5-19,104,15918.33579160342
5-10,105,16115.285023640512
6-10,106,16297.871989221301
5-16,107,16493.49662979605
6-16,108,16673.466071646602
5-12,109,16851.598045194307
5-15,110,17039.06004134286
5-13,111,17222.480323754593
5-14,112,17417.182660669176
5-11,113,17616.03687862796
6-11,114,17796.491859163274
1-16,115,18006.339422885132
0-16,116,18171.50903268064
4-16,117,18335.63703151082
2-16,118,18494.784761623443
3-16,119,18675.00962117395
5-20,120,18916.77603736942
2-23,121,19167.037900225107
2-17,122,19420.62417745635
0-17,123,19620.711658324093
1-17,124,19817.955162653132
3-17,125,20024.13954615489
4-17,126,20234.653203669077
1-18,127,20491.48972755149
0-18,128,20707.19322775489
2-18,129,20921.263309737406
3-18,130,21128.724149415644
4-18,131,21334.573608972867
3-19,132,21567.69589447985
2-19,133,21780.53386101778
1-19,134,21983.28247383671
4-19,135,22179.468609942196
0-19,136,22386.05031290739
6-17,137,22628.229998265186
5-17,138,22830.442757506535
2-22,139,23090.494675399867
2-21,140,23334.3347869484
1-8,141,23627.367208362823
