station_no,class,Diff
1-9,0,0
0-9,1,186.73242889225213
2-9,2,368.6609862987242
3-9,3,543.0112085526691
4-9,4,703.3046893932822
2-8,5,925.070331457151
4-8,6,1109.4585089523473
3-8,7,1278.9253198623305
0-8,8,1472.32128672824
4-7,9,1700.0843214814677
3-7,10,1828.9718693672119
0-7,11,1977.8073490083243
2-7,12,2136.725566969639
1-7,13,2296.6786851011716
6-7,14,2547.37371895705
0-6,15,2661.810140105563
3-6,15,2661.810140105563
4-6,15,2661.810140105563
2-6,15,2661.810140105563
1-6,15,2661.810140105563
2-0,16,2779.842385601765
0-1,17,2901.526402629475
5-4,18,3018.1711624774853
4-4,19,3120.234868073549
1-3,20,3222.043512107344
1-4,21,3320.2034759316316
2-3,21,3320.2034759316316
3-3,21,3320.2034759316316
4-3,21,3320.2034759316316
5-3,21,3320.2034759316316
2-1,22,3428.7857237509206
0-2,23,3521.7812501746916
2-2,23,3521.7812501746916
3-4,23,3521.7812501746916
3-5,23,3521.7812501746916
4-5,23,3521.7812501746916
0-5,23,3521.7812501746916
3-2,23,3521.7812501746916
1-2,23,3521.7812501746916
2-5,23,3521.7812501746916
4-2,23,3521.7812501746916
1-5,23,3521.7812501746916
5-5,23,3521.7812501746916
6-5,23,3521.7812501746916
5-2,23,3521.7812501746916
6-2,23,3521.7812501746916
0-3,23,3521.7812501746916
3-1,23,3521.7812501746916
6-3,23,3521.7812501746916
2-4,23,3521.7812501746916
5-6,24,3616.040793408614
6-6,24,3616.040793408614
0-4,25,3729.6493862251054
1-1,26,3846.3241478490318
0-0,27,3955.9553477877353
6-4,28,4087.3593051101843
4-1,29,4223.781444075969
3-0,30,4351.374547337862
1-0,31,4471.449523914999
6-1,32,4605.165641118573
5-1,33,4726.841439862613
6-12,34,4881.100961448802
5-7,35,5026.304267196296
6-23,36,5174.543938000032
6-22,37,5328.615350014072
1-23,38,5485.401829022945
0-23,39,5622.11686111525
4-0,40,5768.749054033449
5-0,41,5911.913295378836
6-0,42,6056.982244503037
3-23,43,6213.647492723566
6-9,44,6406.709658877372
5-9,45,6575.617918000483
5-8,46,6763.274519269929
6-8,47,6924.2589905707355
6-14,48,7096.978416229808
6-15,49,7253.943380473425
6-13,50,7398.984753881154
4-14,51,7571.773642412795
0-14,52,7727.118420245846
0-15,53,7896.850562163634
3-15,54,8043.700826038099
2-15,55,8191.42015449582
4-12,56,8339.936146900678
3-12,57,8468.497416340584
2-12,58,8593.453408593858
0-12,59,8726.524817994976
4-11,60,8874.09175196055
3-11,61,8998.871558019062
2-11,62,9117.11283676722
0-11,63,9246.766220834124
2-14,64,9396.33894562043
3-14,65,9543.24027304806
4-13,66,9708.736496569929
3-13,67,9861.30779137993
2-13,68,10006.342270039317
0-13,69,10159.743704191675
0-10,70,10336.74652902789
1-10,71,10487.812739677394
2-10,72,10635.748536562394
3-10,73,10793.260440874417
4-10,74,10942.23359281798
4-15,75,11133.259769034748
6-19,76,11333.059668934624
6-21,77,11534.174064242368
6-20,78,11722.845736731908
5-23,79,11897.247571584641
4-23,80,12072.555871445202
3-22,81,12241.753980181677
0-22,82,12389.222620915902
1-22,83,12551.429279225602
5-22,84,12741.279219968284
4-22,85,12912.223655385176
5-21,86,13092.05135069377
4-21,87,13277.175633271718
3-21,88,13452.20991562806
0-21,89,13616.845877677668
1-21,90,13798.859613423077
4-20,91,14008.909607472113
3-20,92,14205.434415066473
2-20,93,14384.437208340767
0-20,94,14568.41546792597
1-20,95,14750.448431973695
6-18,96,14941.662971169855
5-18,97,15128.654949607435
5-19,98,15330.461787945485
5-10,99,15527.411019982577
6-10,100,15709.997985563366
5-16,101,15905.622626138116
6-16,102,16085.592067988671
5-12,103,16263.724041536376
5-15,104,16451.18603768493
5-13,105,16634.606320096664
5-14,106,16829.308657011246
5-11,107,17028.162874970032
6-11,108,17208.617855505345
1-16,109,17418.465419227203
0-16,110,17583.63502902271
4-16,111,17747.763027852892
2-16,112,17906.910757965514
3-16,113,18087.13561751602
5-20,114,18328.90203371149
2-23,115,18579.163896567177
2-17,116,18832.75017379842
0-17,117,19032.837654666164
1-17,118,19230.081158995203
3-17,119,19436.26554249696
4-17,120,19646.779200011144
1-18,121,19903.615723893556
0-18,122,20119.31922409696
2-18,123,20333.389306079473
3-18,124,20540.85014575771
4-18,125,20746.699605314934
3-19,126,20979.821890821917
2-19,127,21192.659857359846
1-19,128,21395.408470178776
4-19,129,21591.594606284263
0-19,130,21798.17630924946
6-17,131,22040.355994607253
5-17,132,22242.5687538486
2-22,133,22502.620671741934
2-21,134,22746.460783290466
1-8,135,23039.49320470489
