station_no,class,Diff
0-7,0,0
3-7,0,0
4-7,0,0
1-7,0,0
2-7,0,0
0-8,0,0
2-8,0,0
3-8,0,0
4-8,0,0
0-9,0,0
2-9,0,0
3-9,0,0
4-9,0,0
1-9,0,0
0-0,1,232.59212295690003
0-1,1,232.59212295690003
0-2,1,232.59212295690003
2-2,1,232.59212295690003
3-4,1,232.59212295690003
3-5,1,232.59212295690003
4-5,1,232.59212295690003
0-5,1,232.59212295690003
3-2,1,232.59212295690003
1-2,1,232.59212295690003
2-5,1,232.59212295690003
4-2,1,232.59212295690003
1-5,1,232.59212295690003
5-5,1,232.59212295690003
6-5,1,232.59212295690003
5-2,1,232.59212295690003
6-2,1,232.59212295690003
0-3,1,232.59212295690003
3-1,1,232.59212295690003
6-3,1,232.59212295690003
2-4,1,232.59212295690003
2-1,1,232.59212295690003
5-6,1,232.59212295690003
6-6,1,232.59212295690003
1-4,1,232.59212295690003
2-3,1,232.59212295690003
3-3,1,232.59212295690003
4-3,1,232.59212295690003
5-3,1,232.59212295690003
1-3,1,232.59212295690003
0-4,1,232.59212295690003
4-4,1,232.59212295690003
5-4,1,232.59212295690003
1-1,1,232.59212295690003
2-0,1,232.59212295690003
6-4,1,232.59212295690003
0-6,1,232.59212295690003
3-6,1,232.59212295690003
4-6,1,232.59212295690003
2-6,1,232.59212295690003
1-6,1,232.59212295690003
6-7,1,232.59212295690003
4-1,1,232.59212295690003
1-0,1,232.59212295690003
3-0,1,232.59212295690003
5-1,1,232.59212295690003
6-1,1,232.59212295690003
5-7,1,232.59212295690003
6-12,1,232.59212295690003
6-23,1,232.59212295690003
0-23,1,232.59212295690003
1-23,1,232.59212295690003
4-0,1,232.59212295690003
5-0,1,232.59212295690003
6-0,1,232.59212295690003
6-22,1,232.59212295690003
3-23,1,232.59212295690003
0-10,1,232.59212295690003
1-10,1,232.59212295690003
2-10,1,232.59212295690003
3-10,1,232.59212295690003
4-10,1,232.59212295690003
0-11,1,232.59212295690003
2-11,1,232.59212295690003
3-11,1,232.59212295690003
4-11,1,232.59212295690003
0-12,1,232.59212295690003
2-12,1,232.59212295690003
3-12,1,232.59212295690003
4-12,1,232.59212295690003
2-14,1,232.59212295690003
3-14,1,232.59212295690003
0-15,1,232.59212295690003
3-15,1,232.59212295690003
2-15,1,232.59212295690003
0-13,1,232.59212295690003
2-13,1,232.59212295690003
3-13,1,232.59212295690003
4-13,1,232.59212295690003
0-14,1,232.59212295690003
4-14,1,232.59212295690003
6-13,1,232.59212295690003
6-15,1,232.59212295690003
6-14,1,232.59212295690003
4-15,1,232.59212295690003
5-8,1,232.59212295690003
6-8,1,232.59212295690003
5-9,1,232.59212295690003
6-9,1,232.59212295690003
6-19,1,232.59212295690003
0-16,1,232.59212295690003
2-16,1,232.59212295690003
4-16,1,232.59212295690003
1-16,1,232.59212295690003
3-16,1,232.59212295690003
0-20,1,232.59212295690003
1-20,1,232.59212295690003
2-20,1,232.59212295690003
3-20,1,232.59212295690003
4-20,1,232.59212295690003
0-21,1,232.59212295690003
3-21,1,232.59212295690003
4-21,1,232.59212295690003
1-21,1,232.59212295690003
0-22,1,232.59212295690003
3-22,1,232.59212295690003
1-22,1,232.59212295690003
4-23,1,232.59212295690003
5-23,1,232.59212295690003
6-20,1,232.59212295690003
4-22,1,232.59212295690003
5-22,1,232.59212295690003
5-21,1,232.59212295690003
6-21,1,232.59212295690003
5-10,1,232.59212295690003
6-10,1,232.59212295690003
5-12,1,232.59212295690003
6-16,1,232.59212295690003
5-16,1,232.59212295690003
5-13,1,232.59212295690003
5-15,1,232.59212295690003
5-14,1,232.59212295690003
5-19,1,232.59212295690003
5-11,1,232.59212295690003
6-11,1,232.59212295690003
5-18,1,232.59212295690003
6-18,1,232.59212295690003
5-20,1,232.59212295690003
2-23,2,474.3967302981793
0-17,3,742.0747260645826
1-17,3,742.0747260645826
2-17,3,742.0747260645826
3-17,3,742.0747260645826
4-17,3,742.0747260645826
0-18,4,996.5377611146312
2-18,4,996.5377611146312
3-18,4,996.5377611146312
4-18,4,996.5377611146312
1-18,4,996.5377611146312
0-19,5,1236.20400269647
1-19,5,1236.20400269647
4-19,5,1236.20400269647
2-19,5,1236.20400269647
3-19,5,1236.20400269647
5-17,6,1475.1225953760356
6-17,6,1475.1225953760356
2-22,7,1728.0885803516558
2-21,8,1971.9286919001868
1-8,9,2264.96111331461
