station_no,class,Diff
1-9,0,0
0-9,1,186.73242889225213
2-9,2,368.6609862987242
3-9,3,543.0112085526691
4-9,4,703.3046893932822
2-8,5,925.070331457151
4-8,6,1109.4585089523473
3-8,7,1278.9253198623305
0-8,8,1472.32128672824
4-7,9,1700.0843214814677
3-7,10,1828.9718693672119
0-7,11,1977.8073490083243
2-7,12,2136.725566969639
1-7,13,2296.6786851011716
0-0,14,2597.1665304752414
0-1,14,2597.1665304752414
0-2,14,2597.1665304752414
2-2,14,2597.1665304752414
3-4,14,2597.1665304752414
3-5,14,2597.1665304752414
4-5,14,2597.1665304752414
0-5,14,2597.1665304752414
3-2,14,2597.1665304752414
1-2,14,2597.1665304752414
2-5,14,2597.1665304752414
4-2,14,2597.1665304752414
1-5,14,2597.1665304752414
5-5,14,2597.1665304752414
6-5,14,2597.1665304752414
5-2,14,2597.1665304752414
6-2,14,2597.1665304752414
0-3,14,2597.1665304752414
3-1,14,2597.1665304752414
6-3,14,2597.1665304752414
2-4,14,2597.1665304752414
2-1,14,2597.1665304752414
5-6,14,2597.1665304752414
6-6,14,2597.1665304752414
1-4,14,2597.1665304752414
2-3,14,2597.1665304752414
3-3,14,2597.1665304752414
4-3,14,2597.1665304752414
5-3,14,2597.1665304752414
1-3,14,2597.1665304752414
0-4,14,2597.1665304752414
4-4,14,2597.1665304752414
5-4,14,2597.1665304752414
1-1,14,2597.1665304752414
2-0,14,2597.1665304752414
6-4,14,2597.1665304752414
0-6,14,2597.1665304752414
3-6,14,2597.1665304752414
4-6,14,2597.1665304752414
2-6,14,2597.1665304752414
1-6,14,2597.1665304752414
6-7,14,2597.1665304752414
4-1,14,2597.1665304752414
1-0,14,2597.1665304752414
3-0,14,2597.1665304752414
5-1,15,2731.805588092454
6-1,15,2731.805588092454
6-12,16,2886.696200218337
5-7,17,3031.89950596583
6-23,18,3180.139176769566
6-22,19,3334.2105887836055
1-23,20,3490.9970677924794
0-23,21,3627.7120998847845
4-0,22,3774.3442928029835
5-0,23,3917.50853414837
6-0,24,4062.577483272571
3-23,25,4219.2427314931
6-9,26,4412.304897646906
5-9,27,4581.213156770017
5-8,28,4768.869758039464
6-8,29,4929.85422934027
6-14,30,5102.573654999343
6-15,31,5259.53861924296
6-13,32,5404.579992650688
4-14,33,5577.3688811823295
0-14,34,5732.7136590153805
0-15,35,5902.445800933168
3-15,36,6049.296064807633
2-15,37,6197.015393265354
4-12,38,6345.531385670212
2-12,39,6477.709001177237
3-12,39,6477.709001177237
0-12,40,6612.255734395236
2-11,41,6754.499166353131
3-11,41,6754.499166353131
4-11,41,6754.499166353131
0-11,42,6885.635876278876
2-14,43,7035.208601065182
3-14,44,7182.109928492813
4-13,45,7347.606152014681
3-13,46,7500.177446824681
2-13,47,7645.211925484067
0-13,48,7798.613359636424
0-10,49,7975.61618447264
1-10,50,8126.682395122143
2-10,51,8274.618192007143
3-10,52,8432.130096319166
4-10,53,8581.103248262729
4-15,54,8772.129424479497
6-19,55,8971.929324379373
6-21,56,9173.043719687117
6-20,57,9361.715392176657
5-23,58,9536.11722702939
4-23,59,9711.42552688995
3-22,60,9880.623635626425
0-22,61,10028.09227636065
1-22,62,10190.29893467035
5-22,63,10380.148875413033
4-22,64,10551.093310829925
5-21,65,10730.921006138518
4-21,66,10916.045288716467
3-21,67,11091.079571072809
0-21,68,11255.715533122417
1-21,69,11437.729268867826
4-20,70,11647.779262916862
3-20,71,11844.304070511222
2-20,72,12023.306863785516
0-20,73,12207.285123370719
1-20,74,12389.318087418444
6-18,75,12580.532626614604
5-18,76,12767.524605052184
5-19,77,12969.331443390234
5-10,78,13166.280675427326
6-10,79,13348.867641008115
5-16,80,13544.492281582865
6-16,81,13724.46172343342
5-12,82,13902.593696981125
5-15,83,14090.055693129678
5-13,84,14273.47597554141
5-14,85,14468.178312455993
5-11,86,14667.03253041478
6-11,87,14847.487510950092
1-16,88,15057.335074671952
0-16,89,15222.504684467458
4-16,90,15386.63268329764
2-16,91,15545.78041341026
3-16,92,15726.005272960767
5-20,93,15967.771689156234
2-23,94,16218.033552011924
2-17,95,16471.619829243165
0-17,96,16671.70731011091
1-17,97,16868.950814439948
3-17,98,17075.135197941705
4-17,99,17285.64885545589
1-18,100,17542.4853793383
0-18,101,17758.188879541703
2-18,102,17972.258961524218
3-18,103,18179.719801202456
4-18,104,18385.56926075968
3-19,105,18618.691546266662
2-19,106,18831.52951280459
1-19,107,19034.27812562352
4-19,108,19230.46426172901
0-19,109,19437.045964694204
6-17,110,19679.225650051998
5-17,111,19881.438409293347
2-22,112,20141.49032718668
2-21,113,20385.33043873521
1-8,114,20678.362860149635
