station_no,class,Diff
1-9,0,0
0-9,1,186.73242889225213
2-9,2,368.6609862987242
3-9,3,543.0112085526691
4-9,4,703.3046893932822
2-8,5,925.070331457151
4-8,6,1109.4585089523473
3-8,7,1278.9253198623305
0-8,8,1472.32128672824
4-7,9,1700.0843214814677
3-7,10,1828.9718693672119
0-7,11,1977.8073490083243
2-7,12,2136.725566969639
1-7,13,2296.6786851011716
0-0,14,2598.2397361725884
0-1,14,2598.2397361725884
0-2,14,2598.2397361725884
2-2,14,2598.2397361725884
3-4,14,2598.2397361725884
3-5,14,2598.2397361725884
4-5,14,2598.2397361725884
0-5,14,2598.2397361725884
3-2,14,2598.2397361725884
1-2,14,2598.2397361725884
2-5,14,2598.2397361725884
4-2,14,2598.2397361725884
1-5,14,2598.2397361725884
5-5,14,2598.2397361725884
6-5,14,2598.2397361725884
5-2,14,2598.2397361725884
6-2,14,2598.2397361725884
0-3,14,2598.2397361725884
3-1,14,2598.2397361725884
6-3,14,2598.2397361725884
2-4,14,2598.2397361725884
2-1,14,2598.2397361725884
5-6,14,2598.2397361725884
6-6,14,2598.2397361725884
1-4,14,2598.2397361725884
2-3,14,2598.2397361725884
3-3,14,2598.2397361725884
4-3,14,2598.2397361725884
5-3,14,2598.2397361725884
1-3,14,2598.2397361725884
0-4,14,2598.2397361725884
4-4,14,2598.2397361725884
5-4,14,2598.2397361725884
1-1,14,2598.2397361725884
2-0,14,2598.2397361725884
6-4,14,2598.2397361725884
0-6,14,2598.2397361725884
3-6,14,2598.2397361725884
4-6,14,2598.2397361725884
2-6,14,2598.2397361725884
1-6,14,2598.2397361725884
6-7,14,2598.2397361725884
4-1,14,2598.2397361725884
1-0,15,2725.626099263872
3-0,15,2725.626099263872
5-1,16,2860.2369723024335
6-1,16,2860.2369723024335
6-12,17,3015.1275844283164
5-7,18,3160.3308901758096
6-23,19,3308.5705609795455
6-22,20,3462.641972993585
1-23,21,3619.428452002459
0-23,22,3756.143484094764
4-0,23,3902.775677012963
5-0,24,4045.939918358349
6-0,25,4191.00886748255
3-23,26,4347.674115703079
6-9,27,4540.736281856885
5-9,28,4709.644540979996
5-8,29,4897.301142249443
6-8,30,5058.285613550249
6-14,31,5231.005039209322
6-15,32,5387.970003452939
6-13,33,5533.011376860667
4-14,34,5705.800265392309
0-14,35,5861.14504322536
0-15,36,6030.8771851431475
3-15,37,6177.727449017612
2-15,38,6325.446777475333
4-12,39,6473.962769880191
2-12,40,6606.140385387216
3-12,40,6606.140385387216
0-12,41,6740.687118605215
4-11,42,6888.254052570788
2-11,43,7015.5997097716345
3-11,43,7015.5997097716345
0-11,44,7145.485989876331
2-14,45,7295.058714662637
3-14,46,7441.960042090268
4-13,47,7607.456265612136
3-13,48,7760.027560422136
2-13,49,7905.062039081522
0-13,50,8058.463473233879
0-10,51,8235.466298070094
1-10,52,8386.532508719598
2-10,53,8534.468305604598
3-10,54,8691.98020991662
4-10,55,8840.953361860184
4-15,56,9031.979538076952
6-19,57,9231.779437976827
6-21,58,9432.893833284572
6-20,59,9621.565505774111
5-23,60,9795.967340626845
4-23,61,9971.275640487405
3-22,62,10140.47374922388
0-22,63,10287.942389958105
1-22,64,10450.149048267805
5-22,65,10639.998989010488
4-22,66,10810.94342442738
5-21,67,10990.771119735973
4-21,68,11175.895402313921
3-21,69,11350.929684670264
0-21,70,11515.565646719871
1-21,71,11697.579382465281
4-20,72,11907.629376514316
3-20,73,12104.154184108676
2-20,74,12283.15697738297
0-20,75,12467.135236968174
1-20,76,12649.168201015898
6-18,77,12840.382740212059
5-18,78,13027.374718649638
5-19,79,13229.181556987689
5-10,80,13426.13078902478
6-10,81,13608.71775460557
5-16,82,13804.34239518032
6-16,83,13984.311837030875
5-12,84,14162.44381057858
5-15,85,14349.905806727133
5-13,86,14533.326089138865
5-14,87,14728.028426053448
5-11,88,14926.882644012234
6-11,89,15107.337624547547
1-16,90,15317.185188269406
0-16,91,15482.354798064913
4-16,92,15646.482796895094
2-16,93,15805.630527007716
3-16,94,15985.855386558222
5-20,95,16227.621802753689
2-23,96,16477.883665609377
2-17,97,16731.46994284062
0-17,98,16931.557423708364
1-17,99,17128.800928037403
3-17,100,17334.98531153916
4-17,101,17545.498969053348
1-18,102,17802.33549293576
0-18,103,18018.038993139162
2-18,104,18232.109075121676
3-18,105,18439.569914799915
4-18,106,18645.419374357138
3-19,107,18878.54165986412
2-19,108,19091.37962640205
1-19,109,19294.12823922098
4-19,110,19490.314375326467
0-19,111,19696.896078291662
6-17,112,19939.075763649456
5-17,113,20141.288522890805
2-22,114,20401.340440784137
2-21,115,20645.18055233267
1-8,116,20938.212973747093
