station_no,class,Diff
1-9,0,0
0-9,1,186.73242889225213
2-9,2,368.6609862987242
3-9,3,543.0112085526691
4-9,4,703.3046893932822
2-8,5,925.070331457151
4-8,6,1109.4585089523473
3-8,7,1278.9253198623305
0-8,8,1472.32128672824
4-7,9,1700.0843214814677
3-7,10,1828.9718693672119
0-7,11,1977.8073490083243
2-7,12,2136.725566969639
1-7,13,2296.6786851011716
6-7,14,2547.37371895705
0-6,15,2661.810140105563
3-6,15,2661.810140105563
4-6,15,2661.810140105563
2-6,15,2661.810140105563
1-6,15,2661.810140105563
2-0,16,2779.842385601765
0-1,17,2901.526402629475
5-4,18,3018.1711624774853
4-4,19,3120.234868073549
1-3,20,3222.043512107344
1-4,21,3320.2034759316316
2-3,21,3320.2034759316316
3-3,21,3320.2034759316316
4-3,21,3320.2034759316316
5-3,21,3320.2034759316316
0-2,22,3416.2648587937188
2-2,22,3416.2648587937188
3-4,22,3416.2648587937188
3-5,22,3416.2648587937188
4-5,22,3416.2648587937188
0-5,22,3416.2648587937188
3-2,22,3416.2648587937188
1-2,22,3416.2648587937188
2-5,22,3416.2648587937188
4-2,22,3416.2648587937188
1-5,22,3416.2648587937188
5-5,22,3416.2648587937188
6-5,22,3416.2648587937188
5-2,22,3416.2648587937188
6-2,22,3416.2648587937188
0-3,22,3416.2648587937188
3-1,22,3416.2648587937188
6-3,22,3416.2648587937188
2-4,22,3416.2648587937188
2-1,22,3416.2648587937188
5-6,22,3416.2648587937188
6-6,22,3416.2648587937188
0-4,23,3515.09142790102
1-1,24,3631.766189524946
0-0,25,3741.3973894636497
6-4,26,3872.8013467860987
4-1,27,4009.223485751884
3-0,28,4136.816589013776
1-0,29,4256.891565590913
6-1,30,4390.607682794487
5-1,31,4512.283481538527
6-12,32,4666.543003124716
5-7,33,4811.74630887221
6-23,34,4959.985979675946
6-22,35,5114.057391689986
1-23,36,5270.843870698859
0-23,37,5407.558902791164
4-0,38,5554.191095709363
5-0,39,5697.35533705475
6-0,40,5842.424286178951
3-23,41,5999.08953439948
6-9,42,6192.151700553286
5-9,43,6361.059959676397
5-8,44,6548.716560945843
6-8,45,6709.701032246649
6-14,46,6882.420457905722
6-15,47,7039.385422149339
6-13,48,7184.426795557068
4-14,49,7357.215684088709
0-14,50,7512.56046192176
0-15,51,7682.292603839548
3-15,52,7829.142867714013
2-15,53,7976.862196171734
4-12,54,8125.378188576592
3-12,55,8253.939458016497
2-12,56,8378.89545026977
0-12,57,8511.966859670889
4-11,58,8659.533793636463
3-11,59,8784.313599694975
2-11,60,8902.554878443134
0-11,61,9032.208262510037
2-14,62,9181.780987296343
3-14,63,9328.682314723974
4-13,64,9494.178538245842
3-13,65,9646.749833055843
2-13,66,9791.78431171523
0-13,67,9945.185745867588
0-10,68,10122.188570703804
1-10,69,10273.254781353307
2-10,70,10421.190578238307
3-10,71,10578.70248255033
4-10,72,10727.675634493893
4-15,73,10918.701810710661
6-19,74,11118.501710610537
6-21,75,11319.616105918281
6-20,76,11508.287778407821
5-23,77,11682.689613260554
4-23,78,11857.997913121115
3-22,79,12027.19602185759
0-22,80,12174.664662591815
1-22,81,12336.871320901515
5-22,82,12526.721261644198
4-22,83,12697.66569706109
5-21,84,12877.493392369683
4-21,85,13062.61767494763
3-21,86,13237.651957303973
0-21,87,13402.287919353581
1-21,88,13584.30165509899
4-20,89,13794.351649148026
3-20,90,13990.876456742386
2-20,91,14169.87925001668
0-20,92,14353.857509601883
1-20,93,14535.890473649608
6-18,94,14727.105012845768
5-18,95,14914.096991283348
5-19,96,15115.903829621398
5-10,97,15312.85306165849
6-10,98,15495.44002723928
5-16,99,15691.06466781403
6-16,100,15871.034109664584
5-12,101,16049.166083212289
5-15,102,16236.628079360842
5-13,103,16420.048361772577
5-14,104,16614.75069868716
5-11,105,16813.604916645945
6-11,106,16994.059897181258
1-16,107,17203.907460903116
0-16,108,17369.077070698622
4-16,109,17533.205069528805
2-16,110,17692.352799641427
3-16,111,17872.577659191935
5-20,112,18114.344075387402
2-23,113,18364.60593824309
2-17,114,18618.192215474333
0-17,115,18818.279696342077
1-17,116,19015.523200671116
3-17,117,19221.707584172873
4-17,118,19432.22124168706
1-18,119,19689.057765569472
0-18,120,19904.761265772875
2-18,121,20118.83134775539
3-18,122,20326.292187433628
4-18,123,20532.14164699085
3-19,124,20765.263932497834
2-19,125,20978.101899035762
1-19,126,21180.850511854693
4-19,127,21377.03664796018
0-19,128,21583.618350925375
6-17,129,21825.79803628317
5-17,130,22028.01079552452
2-22,131,22288.06271341785
2-21,132,22531.902824966382
1-8,133,22824.935246380806
