station_no,class,Diff
1-9,0,0
0-9,1,188.28209498012242
2-9,1,188.28209498012242
3-9,1,188.28209498012242
4-9,1,188.28209498012242
2-8,2,405.3754440687333
3-8,2,405.3754440687333
4-8,2,405.3754440687333
0-8,3,599.276317605331
0-7,4,828.8413334287338
3-7,4,828.8413334287338
4-7,4,828.8413334287338
1-7,4,828.8413334287338
2-7,4,828.8413334287338
0-0,5,1070.6067897003818
0-1,5,1070.6067897003818
0-2,5,1070.6067897003818
2-2,5,1070.6067897003818
3-4,5,1070.6067897003818
3-5,5,1070.6067897003818
4-5,5,1070.6067897003818
0-5,5,1070.6067897003818
3-2,5,1070.6067897003818
1-2,5,1070.6067897003818
2-5,5,1070.6067897003818
4-2,5,1070.6067897003818
1-5,5,1070.6067897003818
5-5,5,1070.6067897003818
6-5,5,1070.6067897003818
5-2,5,1070.6067897003818
6-2,5,1070.6067897003818
0-3,5,1070.6067897003818
3-1,5,1070.6067897003818
6-3,5,1070.6067897003818
2-4,5,1070.6067897003818
2-1,5,1070.6067897003818
5-6,5,1070.6067897003818
6-6,5,1070.6067897003818
1-4,5,1070.6067897003818
2-3,5,1070.6067897003818
3-3,5,1070.6067897003818
4-3,5,1070.6067897003818
5-3,5,1070.6067897003818
1-3,5,1070.6067897003818
0-4,5,1070.6067897003818
4-4,5,1070.6067897003818
5-4,5,1070.6067897003818
1-1,5,1070.6067897003818
2-0,5,1070.6067897003818
6-4,5,1070.6067897003818
0-6,5,1070.6067897003818
3-6,5,1070.6067897003818
4-6,5,1070.6067897003818
2-6,5,1070.6067897003818
1-6,5,1070.6067897003818
6-7,5,1070.6067897003818
4-1,5,1070.6067897003818
1-0,5,1070.6067897003818
3-0,5,1070.6067897003818
5-1,5,1070.6067897003818
6-1,5,1070.6067897003818
5-7,5,1070.6067897003818
6-12,5,1070.6067897003818
6-23,5,1070.6067897003818
0-23,5,1070.6067897003818
1-23,5,1070.6067897003818
4-0,5,1070.6067897003818
5-0,5,1070.6067897003818
6-0,5,1070.6067897003818
6-22,5,1070.6067897003818
3-23,5,1070.6067897003818
0-10,6,1260.5890322681635
1-10,6,1260.5890322681635
2-10,6,1260.5890322681635
3-10,6,1260.5890322681635
4-10,6,1260.5890322681635
0-11,6,1260.5890322681635
2-11,6,1260.5890322681635
3-11,6,1260.5890322681635
4-11,6,1260.5890322681635
0-12,6,1260.5890322681635
2-12,6,1260.5890322681635
3-12,6,1260.5890322681635
4-12,6,1260.5890322681635
2-14,6,1260.5890322681635
3-14,6,1260.5890322681635
0-15,6,1260.5890322681635
3-15,6,1260.5890322681635
2-15,6,1260.5890322681635
0-13,6,1260.5890322681635
2-13,6,1260.5890322681635
3-13,6,1260.5890322681635
4-13,6,1260.5890322681635
0-14,6,1260.5890322681635
4-14,6,1260.5890322681635
6-13,6,1260.5890322681635
6-15,6,1260.5890322681635
6-14,6,1260.5890322681635
4-15,6,1260.5890322681635
5-8,6,1260.5890322681635
6-8,6,1260.5890322681635
5-9,6,1260.5890322681635
6-9,6,1260.5890322681635
6-19,7,1448.9127427194276
6-21,8,1650.0271380271727
0-22,9,1840.2672489747779
3-22,9,1840.2672489747779
1-22,9,1840.2672489747779
4-23,9,1840.2672489747779
5-23,9,1840.2672489747779
6-20,9,1840.2672489747779
4-22,10,2027.995714070159
5-22,10,2027.995714070159
5-21,10,2027.995714070159
0-21,11,2219.4751447058516
3-21,11,2219.4751447058516
4-21,11,2219.4751447058516
1-21,11,2219.4751447058516
4-20,12,2420.9285668224707
0-20,13,2611.915402278724
1-20,13,2611.915402278724
2-20,13,2611.915402278724
3-20,13,2611.915402278724
6-18,14,2810.382820893811
5-18,15,2997.37479933139
5-19,16,3199.1816376694405
5-10,17,3396.156253687986
6-10,17,3396.156253687986
5-12,18,3584.493268037614
6-16,18,3584.493268037614
5-16,18,3584.493268037614
5-13,19,3771.8537364032463
5-15,19,3771.8537364032463
5-14,20,3965.0433105234038
5-11,21,4169.894562847668
6-11,21,4169.894562847668
0-16,22,4378.281021408036
2-16,22,4378.281021408036
4-16,22,4378.281021408036
1-16,22,4378.281021408036
3-16,22,4378.281021408036
5-20,23,4609.729956585666
2-23,24,4859.991819441355
2-17,25,5113.578096672596
0-17,26,5313.665577540341
1-17,27,5510.90908186938
3-17,28,5717.093465371138
4-17,29,5927.607122885324
1-18,30,6184.443646767735
0-18,31,6400.14714697114
2-18,32,6614.217228953653
3-18,33,6821.678068631892
4-18,34,7027.527528189113
3-19,35,7260.649813696097
2-19,36,7473.487780234025
1-19,37,7676.236393052955
4-19,38,7872.42252915844
0-19,39,8079.004232123635
6-17,40,8321.183917481429
5-17,41,8523.396676722778
2-22,42,8783.44859461611
2-21,43,9027.28870616464
1-8,44,9320.321127579064
