station_no,class,Diff
0-8,0,0
2-8,0,0
3-8,0,0
4-8,0,0
0-9,0,0
2-9,0,0
3-9,0,0
4-9,0,0
1-9,0,0
0-7,1,227.37728513546836
3-7,1,227.37728513546836
4-7,1,227.37728513546836
1-7,1,227.37728513546836
2-7,1,227.37728513546836
0-0,2,456.4417685013841
0-1,2,456.4417685013841
0-2,2,456.4417685013841
2-2,2,456.4417685013841
3-4,2,456.4417685013841
3-5,2,456.4417685013841
4-5,2,456.4417685013841
0-5,2,456.4417685013841
3-2,2,456.4417685013841
1-2,2,456.4417685013841
2-5,2,456.4417685013841
4-2,2,456.4417685013841
1-5,2,456.4417685013841
5-5,2,456.4417685013841
6-5,2,456.4417685013841
5-2,2,456.4417685013841
6-2,2,456.4417685013841
0-3,2,456.4417685013841
3-1,2,456.4417685013841
6-3,2,456.4417685013841
2-4,2,456.4417685013841
2-1,2,456.4417685013841
5-6,2,456.4417685013841
6-6,2,456.4417685013841
1-4,2,456.4417685013841
2-3,2,456.4417685013841
3-3,2,456.4417685013841
4-3,2,456.4417685013841
5-3,2,456.4417685013841
1-3,2,456.4417685013841
0-4,2,456.4417685013841
4-4,2,456.4417685013841
5-4,2,456.4417685013841
1-1,2,456.4417685013841
2-0,2,456.4417685013841
6-4,2,456.4417685013841
0-6,2,456.4417685013841
3-6,2,456.4417685013841
4-6,2,456.4417685013841
2-6,2,456.4417685013841
1-6,2,456.4417685013841
6-7,2,456.4417685013841
4-1,2,456.4417685013841
1-0,2,456.4417685013841
3-0,2,456.4417685013841
5-1,2,456.4417685013841
6-1,2,456.4417685013841
5-7,2,456.4417685013841
6-12,2,456.4417685013841
6-23,2,456.4417685013841
0-23,2,456.4417685013841
1-23,2,456.4417685013841
4-0,2,456.4417685013841
5-0,2,456.4417685013841
6-0,2,456.4417685013841
6-22,2,456.4417685013841
3-23,2,456.4417685013841
0-10,2,456.4417685013841
1-10,2,456.4417685013841
2-10,2,456.4417685013841
3-10,2,456.4417685013841
4-10,2,456.4417685013841
0-11,2,456.4417685013841
2-11,2,456.4417685013841
3-11,2,456.4417685013841
4-11,2,456.4417685013841
0-12,2,456.4417685013841
2-12,2,456.4417685013841
3-12,2,456.4417685013841
4-12,2,456.4417685013841
2-14,2,456.4417685013841
3-14,2,456.4417685013841
0-15,2,456.4417685013841
3-15,2,456.4417685013841
2-15,2,456.4417685013841
0-13,2,456.4417685013841
2-13,2,456.4417685013841
3-13,2,456.4417685013841
4-13,2,456.4417685013841
0-14,2,456.4417685013841
4-14,2,456.4417685013841
6-13,2,456.4417685013841
6-15,2,456.4417685013841
6-14,2,456.4417685013841
4-15,2,456.4417685013841
5-8,2,456.4417685013841
6-8,2,456.4417685013841
5-9,2,456.4417685013841
6-9,2,456.4417685013841
6-19,2,456.4417685013841
0-16,2,456.4417685013841
2-16,2,456.4417685013841
4-16,2,456.4417685013841
1-16,2,456.4417685013841
3-16,2,456.4417685013841
0-20,2,456.4417685013841
1-20,2,456.4417685013841
2-20,2,456.4417685013841
3-20,2,456.4417685013841
4-20,2,456.4417685013841
0-21,2,456.4417685013841
3-21,2,456.4417685013841
4-21,2,456.4417685013841
1-21,2,456.4417685013841
0-22,2,456.4417685013841
3-22,2,456.4417685013841
1-22,2,456.4417685013841
4-23,2,456.4417685013841
5-23,2,456.4417685013841
6-20,2,456.4417685013841
4-22,2,456.4417685013841
5-22,2,456.4417685013841
5-21,2,456.4417685013841
6-21,2,456.4417685013841
5-10,2,456.4417685013841
6-10,2,456.4417685013841
5-12,2,456.4417685013841
6-16,2,456.4417685013841
5-16,2,456.4417685013841
5-13,2,456.4417685013841
5-15,2,456.4417685013841
5-14,2,456.4417685013841
5-19,2,456.4417685013841
5-11,2,456.4417685013841
6-11,2,456.4417685013841
5-18,2,456.4417685013841
6-18,2,456.4417685013841
5-20,3,684.5527454011966
2-23,4,934.8146082568862
0-17,5,1202.4926040232895
1-17,5,1202.4926040232895
2-17,5,1202.4926040232895
3-17,5,1202.4926040232895
4-17,5,1202.4926040232895
0-18,6,1456.955639073338
2-18,6,1456.955639073338
3-18,6,1456.955639073338
4-18,6,1456.955639073338
1-18,6,1456.955639073338
0-19,7,1696.621880655177
1-19,7,1696.621880655177
4-19,7,1696.621880655177
2-19,7,1696.621880655177
3-19,7,1696.621880655177
5-17,8,1935.5404733347425
6-17,8,1935.5404733347425
2-22,9,2188.5064583103626
2-21,10,2432.3465698588934
1-8,11,2725.3789912733164
