station_no,class,Diff
1-9,0,0
0-9,1,186.73242889225213
2-9,2,368.6609862987242
3-9,3,543.0112085526691
4-9,4,703.3046893932822
2-8,5,925.070331457151
4-8,6,1109.4585089523473
3-8,7,1278.9253198623305
0-8,8,1472.32128672824
4-7,9,1700.0843214814677
3-7,10,1828.9718693672119
0-7,11,1977.8073490083243
2-7,12,2136.725566969639
1-7,13,2296.6786851011716
6-7,14,2547.37371895705
0-6,15,2661.810140105563
3-6,15,2661.810140105563
4-6,15,2661.810140105563
2-6,15,2661.810140105563
1-6,15,2661.810140105563
2-0,16,2779.842385601765
0-1,17,2901.526402629475
4-4,18,3021.7458745691797
5-4,18,3021.7458745691797
0-2,19,3125.7206105032938
2-2,19,3125.7206105032938
3-4,19,3125.7206105032938
3-5,19,3125.7206105032938
4-5,19,3125.7206105032938
0-5,19,3125.7206105032938
3-2,19,3125.7206105032938
1-2,19,3125.7206105032938
2-5,19,3125.7206105032938
4-2,19,3125.7206105032938
1-5,19,3125.7206105032938
5-5,19,3125.7206105032938
6-5,19,3125.7206105032938
5-2,19,3125.7206105032938
6-2,19,3125.7206105032938
0-3,19,3125.7206105032938
3-1,19,3125.7206105032938
6-3,19,3125.7206105032938
2-4,19,3125.7206105032938
2-1,19,3125.7206105032938
5-6,19,3125.7206105032938
6-6,19,3125.7206105032938
1-4,19,3125.7206105032938
2-3,19,3125.7206105032938
3-3,19,3125.7206105032938
4-3,19,3125.7206105032938
5-3,19,3125.7206105032938
1-3,19,3125.7206105032938
0-4,19,3125.7206105032938
1-1,20,3230.5658247841648
0-0,21,3340.1970247228683
6-4,22,3471.6009820453173
4-1,23,3608.0231210111024
3-0,24,3735.616224272995
1-0,25,3855.691200850132
6-1,26,3989.4073180537066
5-1,27,4111.083116797746
6-12,28,4265.342638383935
5-7,29,4410.545944131429
6-23,30,4558.785614935165
6-22,31,4712.857026949205
1-23,32,4869.643505958078
0-23,33,5006.358538050383
4-0,34,5152.990730968582
5-0,35,5296.154972313969
6-0,36,5441.22392143817
3-23,37,5597.889169658699
6-9,38,5790.951335812505
5-9,39,5959.859594935616
5-8,40,6147.516196205062
6-8,41,6308.5006675058685
6-14,42,6481.220093164941
6-15,43,6638.185057408558
6-13,44,6783.226430816287
4-14,45,6956.015319347928
0-14,46,7111.360097180979
0-15,47,7281.092239098767
3-15,48,7427.942502973232
2-15,49,7575.661831430953
4-12,50,7724.177823835811
3-12,51,7852.739093275717
2-12,52,7977.69508552899
0-12,53,8110.766494930108
4-11,54,8258.333428895681
3-11,55,8383.113234954193
2-11,56,8501.354513702352
0-11,57,8631.007897769256
2-14,58,8780.58062255556
3-14,59,8927.481949983192
4-13,60,9092.97817350506
3-13,61,9245.549468315061
2-13,62,9390.583946974448
0-13,63,9543.985381126806
0-10,64,9720.988205963022
1-10,65,9872.054416612526
2-10,66,10019.990213497525
3-10,67,10177.502117809549
4-10,68,10326.475269753111
4-15,69,10517.50144596988
6-19,70,10717.301345869755
6-21,71,10918.4157411775
6-20,72,11107.087413667039
5-23,73,11281.489248519772
4-23,74,11456.797548380333
3-22,75,11625.995657116808
0-22,76,11773.464297851033
1-22,77,11935.670956160733
5-22,78,12125.520896903416
4-22,79,12296.465332320307
5-21,80,12476.2930276289
4-21,81,12661.417310206849
3-21,82,12836.451592563191
0-21,83,13001.087554612799
1-21,84,13183.101290358209
4-20,85,13393.151284407244
3-20,86,13589.676092001604
2-20,87,13768.678885275898
0-20,88,13952.657144861101
1-20,89,14134.690108908826
6-18,90,14325.904648104986
5-18,91,14512.896626542566
5-19,92,14714.703464880617
5-10,93,14911.652696917708
6-10,94,15094.239662498498
5-16,95,15289.864303073247
6-16,96,15469.833744923802
5-12,97,15647.965718471507
5-15,98,15835.42771462006
5-13,99,16018.847997031793
5-14,100,16213.550333946376
5-11,101,16412.40455190516
6-11,102,16592.859532440474
1-16,103,16802.707096162332
0-16,104,16967.87670595784
4-16,105,17132.00470478802
2-16,106,17291.152434900643
3-16,107,17471.37729445115
5-20,108,17713.14371064662
2-23,109,17963.405573502307
2-17,110,18216.99185073355
0-17,111,18417.079331601293
1-17,112,18614.322835930332
3-17,113,18820.50721943209
4-17,114,19031.020876946277
1-18,115,19287.85740082869
0-18,116,19503.56090103209
2-18,117,19717.630983014606
3-18,118,19925.091822692844
4-18,119,20130.941282250067
3-19,120,20364.06356775705
2-19,121,20576.90153429498
1-19,122,20779.65014711391
4-19,123,20975.836283219396
0-19,124,21182.41798618459
6-17,125,21424.597671542386
5-17,126,21626.810430783735
2-22,127,21886.862348677067
2-21,128,22130.7024602256
1-8,129,22423.734881640023
