station_no,class,Diff
1-9,0,0
0-9,1,186.73242889225213
2-9,2,368.6609862987242
3-9,3,543.0112085526691
4-9,4,703.3046893932822
2-8,5,925.070331457151
4-8,6,1109.4585089523473
3-8,7,1278.9253198623305
0-8,8,1472.32128672824
4-7,9,1700.0843214814677
3-7,10,1828.9718693672119
0-7,11,1977.8073490083243
2-7,12,2136.725566969639
1-7,13,2296.6786851011716
0-0,14,2598.406128538492
0-1,14,2598.406128538492
0-2,14,2598.406128538492
2-2,14,2598.406128538492
3-4,14,2598.406128538492
3-5,14,2598.406128538492
4-5,14,2598.406128538492
0-5,14,2598.406128538492
3-2,14,2598.406128538492
1-2,14,2598.406128538492
2-5,14,2598.406128538492
4-2,14,2598.406128538492
1-5,14,2598.406128538492
5-5,14,2598.406128538492
6-5,14,2598.406128538492
5-2,14,2598.406128538492
6-2,14,2598.406128538492
0-3,14,2598.406128538492
3-1,14,2598.406128538492
6-3,14,2598.406128538492
2-4,14,2598.406128538492
2-1,14,2598.406128538492
5-6,14,2598.406128538492
6-6,14,2598.406128538492
1-4,14,2598.406128538492
2-3,14,2598.406128538492
3-3,14,2598.406128538492
4-3,14,2598.406128538492
5-3,14,2598.406128538492
1-3,14,2598.406128538492
0-4,14,2598.406128538492
4-4,14,2598.406128538492
5-4,14,2598.406128538492
1-1,14,2598.406128538492
2-0,14,2598.406128538492
6-4,14,2598.406128538492
0-6,14,2598.406128538492
3-6,14,2598.406128538492
4-6,14,2598.406128538492
2-6,14,2598.406128538492
1-6,14,2598.406128538492
6-7,14,2598.406128538492
4-1,15,2721.9808467343846
1-0,16,2848.840858467041
3-0,16,2848.840858467041
6-1,17,2984.1715393349573
5-1,18,3105.847338078997
6-12,19,3260.106859665186
5-7,20,3405.3101654126795
6-23,21,3553.5498362164153
6-22,22,3707.621248230455
1-23,23,3864.407727239329
0-23,24,4001.122759331634
4-0,25,4147.754952249833
5-0,26,4290.919193595219
6-0,27,4435.9881427194205
3-23,28,4592.6533909399495
6-9,29,4785.715557093756
5-9,30,4954.6238162168665
5-8,31,5142.280417486313
6-8,32,5303.264888787119
6-14,33,5475.984314446192
6-15,34,5632.949278689809
6-13,35,5777.990652097537
4-14,36,5950.779540629179
0-14,37,6106.12431846223
0-15,38,6275.856460380018
3-15,39,6422.706724254483
2-15,40,6570.426052712203
4-12,41,6718.942045117062
3-12,42,6847.503314556967
2-12,43,6972.4593068102395
0-12,44,7105.530716211358
4-11,45,7253.097650176931
2-11,46,7380.443307377777
3-11,46,7380.443307377777
0-11,47,7510.3295874824735
2-14,48,7659.9023122687795
3-14,49,7806.803639696411
4-13,50,7972.299863218279
3-13,51,8124.871158028279
2-13,52,8269.905636687665
0-13,53,8423.307070840023
0-10,54,8600.309895676239
1-10,55,8751.376106325743
2-10,56,8899.311903210742
3-10,57,9056.823807522765
4-10,58,9205.796959466328
4-15,59,9396.823135683097
6-19,60,9596.623035582972
6-21,61,9797.737430890716
6-20,62,9986.409103380256
5-23,63,10160.81093823299
4-23,64,10336.11923809355
3-22,65,10505.317346830025
0-22,66,10652.78598756425
1-22,67,10814.99264587395
5-22,68,11004.842586616633
4-22,69,11175.787022033524
5-21,70,11355.614717342118
4-21,71,11540.738999920066
3-21,72,11715.773282276408
0-21,73,11880.409244326016
1-21,74,12062.422980071426
4-20,75,12272.472974120461
3-20,76,12468.997781714821
2-20,77,12648.000574989115
0-20,78,12831.978834574318
1-20,79,13014.011798622043
6-18,80,13205.226337818203
5-18,81,13392.218316255783
5-19,82,13594.025154593834
5-10,83,13790.974386630925
6-10,84,13973.561352211715
5-16,85,14169.185992786464
6-16,86,14349.15543463702
5-12,87,14527.287408184724
5-15,88,14714.749404333277
5-13,89,14898.16968674501
5-14,90,15092.872023659593
5-11,91,15291.726241618378
6-11,92,15472.181222153691
1-16,93,15682.028785875551
0-16,94,15847.198395671057
4-16,95,16011.326394501239
2-16,96,16170.47412461386
3-16,97,16350.698984164366
5-20,98,16592.465400359833
2-23,99,16842.72726321552
2-17,100,17096.313540446765
0-17,101,17296.40102131451
1-17,102,17493.644525643547
3-17,103,17699.828909145304
4-17,104,17910.342566659492
1-18,105,18167.179090541904
0-18,106,18382.882590745307
2-18,107,18596.95267272782
3-18,108,18804.41351240606
4-18,109,19010.262971963282
3-19,110,19243.385257470265
2-19,111,19456.223224008194
1-19,112,19658.971836827124
4-19,113,19855.15797293261
0-19,114,20061.739675897807
6-17,115,20303.9193612556
5-17,116,20506.13212049695
2-22,117,20766.18403839028
2-21,118,21010.024149938814
1-8,119,21303.056571353238
