station_no,class,Diff
1-9,0,0
0-9,1,186.73242889225213
2-9,2,368.6609862987242
3-9,3,543.0112085526691
4-9,4,703.3046893932822
2-8,5,925.070331457151
4-8,6,1109.4585089523473
3-8,7,1278.9253198623305
0-8,8,1472.32128672824
4-7,9,1700.0843214814677
3-7,10,1828.9718693672119
0-7,11,1977.8073490083243
2-7,12,2136.725566969639
1-7,13,2296.6786851011716
6-7,14,2547.37371895705
0-6,15,2661.810140105563
3-6,15,2661.810140105563
4-6,15,2661.810140105563
2-6,15,2661.810140105563
1-6,15,2661.810140105563
2-0,16,2779.842385601765
0-1,17,2891.8897071552856
0-2,17,2891.8897071552856
2-2,17,2891.8897071552856
3-4,17,2891.8897071552856
3-5,17,2891.8897071552856
4-5,17,2891.8897071552856
0-5,17,2891.8897071552856
3-2,17,2891.8897071552856
1-2,17,2891.8897071552856
2-5,17,2891.8897071552856
4-2,17,2891.8897071552856
1-5,17,2891.8897071552856
5-5,17,2891.8897071552856
6-5,17,2891.8897071552856
5-2,17,2891.8897071552856
6-2,17,2891.8897071552856
0-3,17,2891.8897071552856
3-1,17,2891.8897071552856
6-3,17,2891.8897071552856
2-4,17,2891.8897071552856
2-1,17,2891.8897071552856
5-6,17,2891.8897071552856
6-6,17,2891.8897071552856
1-4,17,2891.8897071552856
2-3,17,2891.8897071552856
3-3,17,2891.8897071552856
4-3,17,2891.8897071552856
5-3,17,2891.8897071552856
1-3,17,2891.8897071552856
0-4,17,2891.8897071552856
4-4,17,2891.8897071552856
5-4,17,2891.8897071552856
1-1,17,2891.8897071552856
0-0,18,3003.649344596956
6-4,19,3135.053301919405
4-1,20,3271.47544088519
3-0,21,3399.068544147083
1-0,22,3519.14352072422
6-1,23,3652.859637927794
5-1,24,3774.535436671834
6-12,25,3928.794958258023
5-7,26,4073.9982640055164
6-23,27,4222.237934809253
6-22,28,4376.309346823293
1-23,29,4533.095825832166
0-23,30,4669.810857924471
4-0,31,4816.44305084267
5-0,32,4959.607292188057
6-0,33,5104.676241312258
3-23,34,5261.341489532787
6-9,35,5454.403655686593
5-9,36,5623.311914809704
5-8,37,5810.9685160791505
6-8,38,5971.9529873799565
6-14,39,6144.672413039029
6-15,40,6301.637377282646
6-13,41,6446.678750690375
4-14,42,6619.467639222016
0-14,43,6774.812417055067
0-15,44,6944.544558972855
3-15,45,7091.39482284732
2-15,46,7239.114151305041
4-12,47,7387.630143709899
3-12,48,7516.191413149805
2-12,49,7641.147405403078
0-12,50,7774.218814804196
4-11,51,7921.785748769769
3-11,52,8046.565554828282
2-11,53,8164.806833576442
0-11,54,8294.460217643345
2-14,55,8444.03294242965
3-14,56,8590.934269857282
4-13,57,8756.43049337915
3-13,58,8909.00178818915
2-13,59,9054.036266848538
0-13,60,9207.437701000896
0-10,61,9384.440525837112
1-10,62,9535.506736486615
2-10,63,9683.442533371615
3-10,64,9840.954437683638
4-10,65,9989.927589627201
4-15,66,10180.95376584397
6-19,67,10380.753665743845
6-21,68,10581.86806105159
6-20,69,10770.539733541129
5-23,70,10944.941568393862
4-23,71,11120.249868254423
3-22,72,11289.447976990898
0-22,73,11436.916617725123
1-22,74,11599.123276034823
5-22,75,11788.973216777506
4-22,76,11959.917652194397
5-21,77,12139.74534750299
4-21,78,12324.869630080939
3-21,79,12499.903912437281
0-21,80,12664.539874486889
1-21,81,12846.553610232299
4-20,82,13056.603604281334
3-20,83,13253.128411875694
2-20,84,13432.131205149988
0-20,85,13616.109464735191
1-20,86,13798.142428782916
6-18,87,13989.356967979076
5-18,88,14176.348946416656
5-19,89,14378.155784754706
5-10,90,14575.105016791798
6-10,91,14757.691982372588
5-16,92,14953.316622947337
6-16,93,15133.286064797892
5-12,94,15311.418038345597
5-15,95,15498.88003449415
5-13,96,15682.300316905883
5-14,97,15877.002653820466
5-11,98,16075.856871779251
6-11,99,16256.311852314564
1-16,100,16466.159416036422
0-16,101,16631.32902583193
4-16,102,16795.45702466211
2-16,103,16954.604754774733
3-16,104,17134.82961432524
5-20,105,17376.596030520708
2-23,106,17626.857893376397
2-17,107,17880.44417060764
0-17,108,18080.531651475383
1-17,109,18277.775155804422
3-17,110,18483.95953930618
4-17,111,18694.473196820363
1-18,112,18951.309720702775
0-18,113,19167.013220906178
2-18,114,19381.083302888692
3-18,115,19588.54414256693
4-18,116,19794.393602124153
3-19,117,20027.515887631136
2-19,118,20240.353854169065
1-19,119,20443.102466987995
4-19,120,20639.288603093482
0-19,121,20845.870306058678
6-17,122,21088.049991416472
5-17,123,21290.26275065782
2-22,124,21550.314668551153
2-21,125,21794.154780099685
1-8,126,22087.18720151411
