station_no,class,Diff
1-9,0,0
0-9,1,186.73242889225213
2-9,2,368.6609862987242
3-9,3,543.0112085526691
4-9,4,703.3046893932822
2-8,5,925.070331457151
4-8,6,1109.4585089523473
3-8,7,1278.9253198623305
0-8,8,1472.32128672824
4-7,9,1700.0843214814677
3-7,10,1828.9718693672119
0-7,11,1977.8073490083243
2-7,12,2136.725566969639
1-7,13,2296.6786851011716
6-7,14,2547.37371895705
0-6,15,2658.947926026766
3-6,15,2658.947926026766
4-6,15,2658.947926026766
2-6,16,2742.8201042561227
1-6,17,2828.552245253534
2-0,18,2961.7663586199487
0-1,19,3083.450375647659
5-4,20,3200.095135495669
4-4,21,3302.158841091733
1-3,22,3403.967485125528
5-3,23,3509.229064061054
4-3,24,3591.405703077261
3-3,25,3673.1675523714152
1-4,26,3755.5083077723707
2-3,27,3839.8113326291336
2-1,28,3952.3324417598205
6-3,29,4057.8928510049536
0-3,30,4144.910090676182
6-5,31,4240.544812404224
0-2,32,4318.992639347417
2-2,32,4318.992639347417
3-4,32,4318.992639347417
3-5,32,4318.992639347417
4-5,32,4318.992639347417
0-5,32,4318.992639347417
3-2,32,4318.992639347417
1-2,32,4318.992639347417
2-5,32,4318.992639347417
4-2,32,4318.992639347417
1-5,32,4318.992639347417
5-5,32,4318.992639347417
6-2,33,4397.434061118889
5-2,34,4475.029164057154
3-1,35,4563.080285571874
2-4,36,4662.599128008872
6-6,37,4764.6873251719135
5-6,38,4845.421456739671
0-4,39,4962.6477336574335
1-1,40,5079.32249528136
0-0,41,5188.953695220063
6-4,42,5320.357652542512
4-1,43,5456.779791508297
3-0,44,5584.37289477019
1-0,45,5704.447871347327
6-1,46,5838.163988550901
5-1,47,5959.839787294941
6-12,48,6114.09930888113
5-7,49,6259.302614628624
6-23,50,6407.54228543236
6-22,51,6561.6136974464
1-23,52,6718.400176455273
0-23,53,6855.115208547578
4-0,54,7001.747401465777
5-0,55,7144.911642811164
6-0,56,7289.980591935365
3-23,57,7446.645840155894
6-9,58,7639.7080063097
5-9,59,7808.616265432811
5-8,60,7996.2728667022575
6-8,61,8157.2573380030635
6-14,62,8329.976763662136
6-15,63,8486.941727905754
6-13,64,8631.983101313483
4-14,65,8804.771989845123
0-14,66,8960.116767678175
0-15,67,9129.848909595963
3-15,68,9276.699173470428
2-15,69,9424.418501928149
4-12,70,9572.934494333007
3-12,71,9701.495763772913
2-12,72,9826.451756026187
0-12,73,9959.523165427305
4-11,74,10107.090099392879
3-11,75,10231.86990545139
2-11,76,10350.11118419955
0-11,77,10479.764568266453
2-14,78,10629.337293052758
3-14,79,10776.23862048039
4-13,80,10941.734844002258
3-13,81,11094.306138812259
2-13,82,11239.340617471646
0-13,83,11392.742051624004
0-10,84,11569.74487646022
1-10,85,11720.811087109723
2-10,86,11868.746883994723
3-10,87,12026.258788306746
4-10,88,12175.231940250309
4-15,89,12366.258116467077
6-19,90,12566.058016366953
6-21,91,12767.172411674697
6-20,92,12955.844084164237
5-23,93,13130.24591901697
4-23,94,13305.55421887753
3-22,95,13474.752327614005
0-22,96,13622.22096834823
1-22,97,13784.42762665793
5-22,98,13974.277567400613
4-22,99,14145.222002817505
5-21,100,14325.049698126099
4-21,101,14510.173980704047
3-21,102,14685.208263060389
0-21,103,14849.844225109997
1-21,104,15031.857960855406
4-20,105,15241.907954904442
3-20,106,15438.432762498802
2-20,107,15617.435555773096
0-20,108,15801.413815358299
1-20,109,15983.446779406024
6-18,110,16174.661318602184
5-18,111,16361.653297039764
5-19,112,16563.460135377813
5-10,113,16760.409367414904
6-10,114,16942.99633299569
5-16,115,17138.62097357044
6-16,116,17318.590415420993
5-12,117,17496.722388968697
5-15,118,17684.18438511725
5-13,119,17867.604667528984
5-14,120,18062.307004443566
5-11,121,18261.161222402352
6-11,122,18441.616202937665
1-16,123,18651.463766659523
0-16,124,18816.63337645503
4-16,125,18980.761375285212
2-16,126,19139.909105397834
3-16,127,19320.13396494834
5-20,128,19561.90038114381
2-23,129,19812.162243999497
2-17,130,20065.74852123074
0-17,131,20265.836002098484
1-17,132,20463.079506427523
3-17,133,20669.26388992928
4-17,134,20879.777547443467
1-18,135,21136.61407132588
0-18,136,21352.317571529282
2-18,137,21566.387653511796
3-18,138,21773.848493190035
4-18,139,21979.697952747258
3-19,140,22212.82023825424
2-19,141,22425.65820479217
1-19,142,22628.4068176111
4-19,143,22824.592953716587
0-19,144,23031.174656681782
6-17,145,23273.354342039576
5-17,146,23475.567101280925
2-22,147,23735.619019174257
2-21,148,23979.45913072279
1-8,149,24272.491552137213
