station_no,class,Diff
0-7,0,0
3-7,0,0
4-7,0,0
1-7,0,0
2-7,0,0
0-8,0,0
2-8,0,0
3-8,0,0
4-8,0,0
0-9,0,0
2-9,0,0
3-9,0,0
4-9,0,0
1-9,0,0
0-0,1,232.46745662817517
0-1,1,232.46745662817517
0-2,1,232.46745662817517
2-2,1,232.46745662817517
3-4,1,232.46745662817517
3-5,1,232.46745662817517
4-5,1,232.46745662817517
0-5,1,232.46745662817517
3-2,1,232.46745662817517
1-2,1,232.46745662817517
2-5,1,232.46745662817517
4-2,1,232.46745662817517
1-5,1,232.46745662817517
5-5,1,232.46745662817517
6-5,1,232.46745662817517
5-2,1,232.46745662817517
6-2,1,232.46745662817517
0-3,1,232.46745662817517
3-1,1,232.46745662817517
6-3,1,232.46745662817517
2-4,1,232.46745662817517
2-1,1,232.46745662817517
5-6,1,232.46745662817517
6-6,1,232.46745662817517
1-4,1,232.46745662817517
2-3,1,232.46745662817517
3-3,1,232.46745662817517
4-3,1,232.46745662817517
5-3,1,232.46745662817517
1-3,1,232.46745662817517
0-4,1,232.46745662817517
4-4,1,232.46745662817517
5-4,1,232.46745662817517
1-1,1,232.46745662817517
2-0,1,232.46745662817517
6-4,1,232.46745662817517
0-6,1,232.46745662817517
3-6,1,232.46745662817517
4-6,1,232.46745662817517
2-6,1,232.46745662817517
1-6,1,232.46745662817517
6-7,1,232.46745662817517
4-1,1,232.46745662817517
1-0,1,232.46745662817517
3-0,1,232.46745662817517
5-1,1,232.46745662817517
6-1,1,232.46745662817517
5-7,1,232.46745662817517
6-12,1,232.46745662817517
6-23,1,232.46745662817517
0-23,1,232.46745662817517
1-23,1,232.46745662817517
4-0,1,232.46745662817517
5-0,1,232.46745662817517
6-0,1,232.46745662817517
6-22,1,232.46745662817517
3-23,1,232.46745662817517
0-10,1,232.46745662817517
1-10,1,232.46745662817517
2-10,1,232.46745662817517
3-10,1,232.46745662817517
4-10,1,232.46745662817517
0-11,1,232.46745662817517
2-11,1,232.46745662817517
3-11,1,232.46745662817517
4-11,1,232.46745662817517
0-12,1,232.46745662817517
2-12,1,232.46745662817517
3-12,1,232.46745662817517
4-12,1,232.46745662817517
2-14,1,232.46745662817517
3-14,1,232.46745662817517
0-15,1,232.46745662817517
3-15,1,232.46745662817517
2-15,1,232.46745662817517
0-13,1,232.46745662817517
2-13,1,232.46745662817517
3-13,1,232.46745662817517
4-13,1,232.46745662817517
0-14,1,232.46745662817517
4-14,1,232.46745662817517
6-13,1,232.46745662817517
6-15,1,232.46745662817517
6-14,1,232.46745662817517
4-15,1,232.46745662817517
5-8,1,232.46745662817517
6-8,1,232.46745662817517
5-9,1,232.46745662817517
6-9,1,232.46745662817517
6-19,1,232.46745662817517
0-16,1,232.46745662817517
2-16,1,232.46745662817517
4-16,1,232.46745662817517
1-16,1,232.46745662817517
3-16,1,232.46745662817517
0-20,1,232.46745662817517
1-20,1,232.46745662817517
2-20,1,232.46745662817517
3-20,1,232.46745662817517
4-20,1,232.46745662817517
0-21,1,232.46745662817517
3-21,1,232.46745662817517
4-21,1,232.46745662817517
1-21,1,232.46745662817517
0-22,1,232.46745662817517
3-22,1,232.46745662817517
1-22,1,232.46745662817517
4-23,1,232.46745662817517
5-23,1,232.46745662817517
6-20,1,232.46745662817517
4-22,1,232.46745662817517
5-22,1,232.46745662817517
5-21,1,232.46745662817517
6-21,1,232.46745662817517
5-10,1,232.46745662817517
6-10,1,232.46745662817517
5-12,1,232.46745662817517
6-16,1,232.46745662817517
5-16,1,232.46745662817517
5-13,1,232.46745662817517
5-15,1,232.46745662817517
5-14,1,232.46745662817517
5-19,1,232.46745662817517
5-11,1,232.46745662817517
6-11,1,232.46745662817517
5-18,1,232.46745662817517
6-18,1,232.46745662817517
5-20,2,460.5784335279877
2-23,3,710.8402963836774
0-17,4,978.5182921500807
1-17,4,978.5182921500807
2-17,4,978.5182921500807
3-17,4,978.5182921500807
4-17,4,978.5182921500807
0-18,5,1232.9813272001293
2-18,5,1232.9813272001293
3-18,5,1232.9813272001293
4-18,5,1232.9813272001293
1-18,5,1232.9813272001293
0-19,6,1472.647568781968
1-19,6,1472.647568781968
4-19,6,1472.647568781968
2-19,6,1472.647568781968
3-19,6,1472.647568781968
5-17,7,1711.5661614615335
6-17,7,1711.5661614615335
2-22,8,1964.5321464371536
2-21,9,2208.3722579856844
1-8,10,2501.4046794001074
