station_no,class,Diff
1-9,0,0
0-9,1,186.73242889225213
2-9,2,368.6609862987242
3-9,3,543.0112085526691
4-9,4,703.3046893932822
2-8,5,925.070331457151
4-8,6,1109.4585089523473
3-8,7,1278.9253198623305
0-8,8,1472.32128672824
4-7,9,1700.0843214814677
3-7,10,1828.9718693672119
0-7,11,1977.8073490083243
2-7,12,2136.725566969639
1-7,13,2296.6786851011716
6-7,14,2547.37371895705
0-6,15,2661.810140105563
3-6,15,2661.810140105563
4-6,15,2661.810140105563
2-6,15,2661.810140105563
1-6,15,2661.810140105563
2-0,16,2779.842385601765
0-1,17,2901.526402629475
5-4,18,3018.1711624774853
4-4,19,3120.234868073549
0-2,20,3222.0555099488315
2-2,20,3222.0555099488315
3-4,20,3222.0555099488315
3-5,20,3222.0555099488315
4-5,20,3222.0555099488315
0-5,20,3222.0555099488315
3-2,20,3222.0555099488315
1-2,20,3222.0555099488315
2-5,20,3222.0555099488315
4-2,20,3222.0555099488315
1-5,20,3222.0555099488315
5-5,20,3222.0555099488315
6-5,20,3222.0555099488315
5-2,20,3222.0555099488315
6-2,20,3222.0555099488315
0-3,20,3222.0555099488315
3-1,20,3222.0555099488315
6-3,20,3222.0555099488315
2-4,20,3222.0555099488315
2-1,20,3222.0555099488315
5-6,20,3222.0555099488315
6-6,20,3222.0555099488315
1-4,20,3222.0555099488315
2-3,20,3222.0555099488315
3-3,20,3222.0555099488315
4-3,20,3222.0555099488315
5-3,20,3222.0555099488315
1-3,20,3222.0555099488315
0-4,21,3323.057545669628
1-1,22,3439.732307293554
0-0,23,3549.3635072322577
6-4,24,3680.7674645547067
4-1,25,3817.189603520492
3-0,26,3944.7827067823846
1-0,27,4064.8576833595216
6-1,28,4198.573800563096
5-1,29,4320.249599307135
6-12,30,4474.5091208933245
5-7,31,4619.712426640818
6-23,32,4767.952097444554
6-22,33,4922.023509458594
1-23,34,5078.8099884674675
0-23,35,5215.525020559772
4-0,36,5362.157213477972
5-0,37,5505.321454823358
6-0,38,5650.390403947559
3-23,39,5807.055652168088
6-9,40,6000.117818321894
5-9,41,6169.026077445005
5-8,42,6356.682678714452
6-8,43,6517.667150015258
6-14,44,6690.386575674331
6-15,45,6847.351539917948
6-13,46,6992.392913325676
4-14,47,7165.181801857318
0-14,48,7320.526579690369
0-15,49,7490.2587216081565
3-15,50,7637.108985482621
2-15,51,7784.828313940342
4-12,52,7933.3443063452005
3-12,53,8061.905575785106
2-12,54,8186.861568038378
0-12,55,8319.932977439496
4-11,56,8467.49991140507
3-11,57,8592.279717463582
2-11,58,8710.52099621174
0-11,59,8840.174380278644
2-14,60,8989.74710506495
3-14,61,9136.64843249258
4-13,62,9302.144656014449
3-13,63,9454.71595082445
2-13,64,9599.750429483836
0-13,65,9753.151863636194
0-10,66,9930.15468847241
1-10,67,10081.220899121914
2-10,68,10229.156696006914
3-10,69,10386.668600318937
4-10,70,10535.6417522625
4-15,71,10726.667928479268
6-19,72,10926.467828379144
6-21,73,11127.582223686888
6-20,74,11316.253896176428
5-23,75,11490.655731029161
4-23,76,11665.964030889721
3-22,77,11835.162139626196
0-22,78,11982.630780360421
1-22,79,12144.837438670122
5-22,80,12334.687379412804
4-22,81,12505.631814829696
5-21,82,12685.45951013829
4-21,83,12870.583792716237
3-21,84,13045.61807507258
0-21,85,13210.254037122188
1-21,86,13392.267772867597
4-20,87,13602.317766916633
3-20,88,13798.842574510993
2-20,89,13977.845367785287
0-20,90,14161.82362737049
1-20,91,14343.856591418215
6-18,92,14535.071130614375
5-18,93,14722.063109051955
5-19,94,14923.869947390005
5-10,95,15120.819179427097
6-10,96,15303.406145007886
5-16,97,15499.030785582636
6-16,98,15679.000227433191
5-12,99,15857.132200980896
5-15,100,16044.594197129449
5-13,101,16228.014479541182
5-14,102,16422.716816455766
5-11,103,16621.571034414552
6-11,104,16802.026014949864
1-16,105,17011.873578671722
0-16,106,17177.04318846723
4-16,107,17341.171187297412
2-16,108,17500.318917410033
3-16,109,17680.54377696054
5-20,110,17922.31019315601
2-23,111,18172.572056011697
2-17,112,18426.15833324294
0-17,113,18626.245814110684
1-17,114,18823.489318439722
3-17,115,19029.67370194148
4-17,116,19240.187359455667
1-18,117,19497.02388333808
0-18,118,19712.72738354148
2-18,119,19926.797465523996
3-18,120,20134.258305202235
4-18,121,20340.107764759457
3-19,122,20573.23005026644
2-19,123,20786.06801680437
1-19,124,20988.8166296233
4-19,125,21185.002765728786
0-19,126,21391.58446869398
6-17,127,21633.764154051776
5-17,128,21835.976913293125
2-22,129,22096.028831186457
2-21,130,22339.86894273499
1-8,131,22632.901364149413
