time_id,station_no,avalible_spaces,empty_spaces,forbidden_spaces,diff
90,500101001,2,15,0,1.0
90,500101002,0,15,0,0.0
90,500101003,4,12,0,-2.0
90,500101004,0,11,0,0.0
90,500101005,1,15,0,-1.0
90,500101006,0,11,0,-1.0
90,500101007,1,10,0,-1.0
90,500101008,2,15,0,0.0
90,500101010,0,20,0,0.0
90,500101011,2,5,0,1.0
90,500101012,0,8,0,0.0
90,500101014,0,11,0,-3.0
90,500101016,0,8,0,0.0
90,500101015,2,12,0,1.0
90,500101017,0,10,0,0.0
90,500101018,0,5,0,0.0
90,500101019,4,11,0,0.0
90,500101020,0,5,0,0.0
90,500101021,0,7,0,0.0
90,500101023,0,27,0,0.0
90,500101024,12,18,0,0.0
90,500101025,4,8,0,0.0
90,500101026,1,14,0,0.0
90,500101027,5,10,0,-2.0
90,500101028,13,7,0,-1.0
90,500101029,8,7,0,0.0
90,500101030,4,11,0,-1.0
90,500101031,7,13,0,0.0
90,500101032,17,15,0,1.0
90,500101033,8,12,0,-1.0
90,500101034,18,0,0,0.0
90,500101035,4,7,0,0.0
90,500101036,8,12,0,2.0
90,500101037,4,16,0,0.0
90,500101038,4,23,0,0.0
90,500101039,10,18,0,1.0
90,500101040,0,25,0,0.0
90,500101041,0,21,0,-1.0
90,500101042,0,15,0,0.0
90,500101091,3,22,0,0.0
90,500101092,1,12,0,0.0
90,500101093,1,14,0,0.0
90,500106001,6,14,0,0.0
90,500106002,0,20,0,0.0
90,500106003,0,12,0,-1.0
90,500106004,1,11,0,0.0
90,500101013,0,9,0,-4.0
90,500101009,0,16,4,0.0
90,500101022,2,58,0,1.0
90,500101094,1,22,0,0.0
90,500119076,0,10,0,-6.0
90,500119051,7,20,0,0.0
90,500119066,1,19,0,0.0
90,500119050,13,7,0,1.0
90,500119062,0,12,0,-1.0
90,500119087,2,28,0,0.0
90,500119090,11,9,0,-1.0
90,500119064,0,10,0,0.0
90,500119077,17,39,0,0.0
90,500119085,6,8,0,0.0
90,500119008,3,7,0,-2.0
90,500119052,0,16,0,0.0
90,500119074,8,2,0,-1.0
90,500119075,10,29,0,1.0
90,500119086,4,6,0,0.0
90,500119005,6,31,0,-1.0
90,500119072,8,4,0,0.0
90,500119073,2,8,0,1.0
90,500119080,0,10,0,0.0
90,500119009,2,28,0,2.0
90,500119048,1,52,0,0.0
90,500119068,8,2,0,3.0
90,500119070,1,24,0,1.0
90,500119044,7,3,0,0.0
90,500119054,10,0,0,1.0
90,500119046,0,11,0,0.0
90,500119043,0,42,0,0.0
90,500119078,6,4,0,0.0
90,500119058,3,6,0,-6.0
90,500119060,0,12,0,0.0
90,500119071,8,11,0,2.0
90,500119079,0,19,0,0.0
90,500119056,4,6,0,0.0
90,500119082,2,8,0,-1.0
90,500119055,4,5,0,-1.0
90,500119045,1,12,0,0.0
90,500119069,3,7,0,1.0
90,500119083,15,3,0,2.0
90,500119007,0,18,0,0.0
90,500119047,5,5,0,1.0
90,500119057,3,7,0,3.0
90,500119061,1,26,0,0.0
90,500119006,7,25,0,-2.0
90,500119059,2,18,0,-3.0
90,500119065,4,6,0,0.0
90,500119067,9,17,0,2.0
90,500119088,6,13,0,2.0
90,500119089,6,4,0,0.0
90,500119049,12,18,0,1.0
90,500119063,0,10,0,0.0
90,500119081,3,8,0,0.0
90,500119053,17,2,0,0.0
90,500119084,2,8,0,0.0
90,501201002,21,19,0,0.0
90,501201003,7,16,0,0.0
90,501201001,7,15,0,-1.0
90,501201004,6,9,0,0.0
90,501208001,8,11,0,0.0
90,501208002,15,14,0,0.0
90,501208003,1,23,0,0.0
90,501208004,5,7,0,0.0
90,501207001,33,11,0,1.0
90,501201005,7,12,0,1.0
90,501201006,7,9,0,0.0
90,501201007,15,4,0,-1.0
90,501201008,11,14,0,0.0
90,501201009,7,13,0,-1.0
90,501201010,6,4,0,0.0
90,501207002,5,12,0,0.0
90,501207003,11,14,0,1.0
90,501207004,1,9,0,0.0
90,501207005,6,11,0,2.0
90,501207006,3,12,0,0.0
90,501207007,9,10,0,0.0
90,501208005,15,0,0,0.0
90,501208006,19,2,0,0.0
90,501208007,7,23,0,0.0
90,501208008,0,17,0,0.0
90,501208009,9,21,0,0.0
90,501208010,5,10,0,0.0
90,501205001,4,13,0,0.0
90,501203001,13,7,0,0.0
90,501203002,12,11,0,-4.0
90,501203003,0,21,0,-1.0
90,501203004,5,10,0,0.0
90,501203005,15,5,0,0.0
90,501203006,6,9,0,1.0
90,501203007,10,5,0,0.0
90,501203008,11,5,0,0.0
90,501201011,19,3,0,5.0
90,501201012,8,10,0,0.0
90,501205002,6,28,0,0.0
90,501205003,6,13,0,0.0
90,501208011,5,12,0,-1.0
90,501203009,5,9,0,0.0
90,501207008,11,7,0,0.0
90,501207009,17,3,0,0.0
90,501208012,7,23,0,-1.0
90,501207010,1,14,0,0.0
90,501207011,16,0,0,0.0
90,501207012,2,13,7,0.0
90,501203010,21,11,0,-1.0
90,501203011,5,8,0,0.0
90,501203012,9,8,0,0.0
90,501212001,7,9,0,-1.0
90,501207013,7,13,0,0.0
90,501207014,6,14,0,0.0
90,501201013,4,18,0,0.0
90,501201014,2,17,0,0.0
90,501207015,5,11,0,1.0
90,501207016,9,17,0,-2.0
90,501207017,5,18,0,0.0
90,501207018,0,15,0,-2.0
90,501207019,11,7,0,0.0
90,501208013,1,19,0,-1.0
90,501208014,2,17,0,0.0
90,501208015,1,14,0,-1.0
90,501208016,14,3,0,1.0
90,501207020,7,12,0,1.0
90,501207021,4,11,0,0.0
90,501207022,10,13,0,0.0
90,501203013,1,14,0,0.0
90,501207023,3,13,0,0.0
90,501207024,1,19,0,0.0
90,501207025,2,12,0,0.0
90,501208017,5,10,0,0.0
90,501203014,4,12,0,1.0
90,501203015,6,6,0,0.0
90,501205004,3,14,0,-1.0
90,501205005,1,21,0,0.0
90,501205006,9,8,0,0.0
90,501205007,10,2,0,0.0
90,501207026,1,15,0,1.0
90,501207027,14,4,0,1.0
90,501208018,1,14,0,0.0
90,501208019,10,6,0,0.0
90,501208020,11,10,0,1.0
90,501208021,6,11,0,0.0
90,501208022,4,11,0,0.0
90,501208023,19,10,0,0.0
90,501212002,3,10,0,0.0
