time_id,station_no,avalible_spaces,empty_spaces,forbidden_spaces,diff
41,500101001,6,11,0,0.0
41,500101002,0,15,0,0.0
41,500101003,5,11,0,0.0
41,500101004,3,8,0,0.0
41,500101005,3,13,0,0.0
41,500101006,2,9,0,0.0
41,500101007,3,8,0,0.0
41,500101008,8,9,0,0.0
41,500101010,5,15,0,0.0
41,500101011,2,5,0,0.0
41,500101012,4,4,0,0.0
41,500101014,6,5,0,0.0
41,500101016,2,6,0,0.0
41,500101015,4,10,0,0.0
41,500101017,0,10,0,0.0
41,500101018,5,0,0,0.0
41,500101019,4,11,0,0.0
41,500101020,3,2,0,0.0
41,500101021,5,2,0,0.0
41,500101023,3,24,0,0.0
41,500101024,2,28,0,0.0
41,500101025,2,10,0,1.0
41,500101026,1,14,0,0.0
41,500101027,2,13,0,0.0
41,500101028,1,19,0,0.0
41,500101029,2,13,0,0.0
41,500101030,1,14,0,0.0
41,500101031,5,15,0,0.0
41,500101032,19,13,0,0.0
41,500101033,15,5,0,0.0
41,500101034,1,17,0,0.0
41,500101035,2,9,0,0.0
41,500101036,2,18,0,0.0
41,500101037,10,10,0,0.0
41,500101038,1,26,0,0.0
41,500101039,4,24,0,0.0
41,500101040,2,23,0,0.0
41,500101041,6,15,0,0.0
41,500101042,8,7,0,0.0
41,500101091,6,19,0,0.0
41,500101092,4,9,0,0.0
41,500101093,2,13,0,0.0
41,500106001,6,14,0,0.0
41,500106002,4,16,0,0.0
41,500106003,7,5,0,0.0
41,500106004,2,10,0,0.0
41,500101013,2,7,0,0.0
41,500101009,8,8,4,0.0
41,500101022,29,5,0,0.0
41,500101094,10,13,0,0.0
41,500119076,8,2,0,0.0
41,500119051,0,27,0,0.0
41,500119066,0,20,0,0.0
41,500119050,0,20,0,0.0
41,500119062,2,10,0,0.0
41,500119087,0,30,0,0.0
41,500119090,1,19,0,0.0
41,500119064,2,8,0,0.0
41,500119077,2,54,0,0.0
41,500119085,4,10,0,0.0
41,500119008,1,9,0,0.0
41,500119052,3,13,0,0.0
41,500119074,2,8,0,0.0
41,500119075,1,39,0,0.0
41,500119086,2,8,0,0.0
41,500119005,17,20,0,0.0
41,500119072,2,10,0,0.0
41,500119073,0,10,0,0.0
41,500119080,1,9,0,0.0
41,500119009,21,9,0,0.0
41,500119048,1,52,0,0.0
41,500119068,3,7,0,0.0
41,500119070,4,21,0,0.0
41,500119044,2,8,0,0.0
41,500119054,3,7,0,0.0
41,500119046,2,9,0,0.0
41,500119043,17,25,0,0.0
41,500119078,2,8,0,0.0
41,500119058,0,10,0,0.0
41,500119060,2,10,0,0.0
41,500119071,2,17,0,0.0
41,500119079,7,12,0,0.0
41,500119056,5,5,0,0.0
41,500119082,2,8,0,0.0
41,500119055,3,7,0,0.0
41,500119045,1,12,0,0.0
41,500119069,1,9,0,0.0
41,500119083,1,17,0,0.0
41,500119007,13,5,0,0.0
41,500119047,0,10,0,0.0
41,500119057,1,9,0,0.0
41,500119061,2,25,0,0.0
41,500119006,14,18,0,0.0
41,500119059,2,18,0,0.0
41,500119065,5,5,0,0.0
41,500119067,0,26,0,0.0
41,500119088,0,19,0,0.0
41,500119089,0,10,0,0.0
41,500119049,2,28,0,0.0
41,500119063,1,9,0,0.0
41,500119081,2,9,0,0.0
41,500119053,1,18,0,0.0
41,500119084,0,10,0,0.0
41,501201002,37,3,0,0.0
41,501201003,13,10,0,0.0
41,501201001,9,14,0,0.0
41,501201004,9,6,0,0.0
41,501208001,5,14,0,0.0
41,501208002,23,6,0,0.0
41,501208003,5,19,0,0.0
41,501208004,2,10,0,0.0
41,501207001,17,27,0,0.0
41,501201005,11,8,0,0.0
41,501201006,7,9,0,0.0
41,501201007,3,16,0,0.0
41,501201008,15,10,0,0.0
41,501201009,6,14,0,0.0
41,501201010,6,4,0,0.0
41,501207002,12,5,0,0.0
41,501207003,6,19,0,0.0
41,501207004,4,6,0,0.0
41,501207005,7,10,0,0.0
41,501207006,6,9,0,0.0
41,501207007,7,12,0,0.0
41,501208005,7,8,0,0.0
41,501208006,15,6,0,0.0
41,501208007,12,18,0,0.0
41,501208008,11,6,0,0.0
41,501208009,21,9,0,0.0
41,501208010,3,12,0,0.0
41,501205001,7,10,0,0.0
41,501203001,5,15,0,0.0
41,501203002,4,19,0,0.0
41,501203003,2,19,0,0.0
41,501203004,7,8,0,0.0
41,501203005,14,6,0,0.0
41,501203006,8,7,0,0.0
41,501203007,9,6,0,0.0
41,501203008,12,4,0,0.0
41,501201011,10,12,0,0.0
41,501201012,7,11,0,0.0
41,501205002,15,19,0,0.0
41,501205003,14,5,0,0.0
41,501208011,7,10,0,0.0
41,501203009,7,7,0,0.0
41,501207008,16,2,0,0.0
41,501207009,10,10,0,0.0
41,501208012,22,8,0,0.0
41,501207010,9,6,0,0.0
41,501207011,5,11,0,0.0
41,501207012,15,0,7,0.0
41,501203010,24,8,0,0.0
41,501203011,11,2,0,-1.0
41,501203012,10,7,0,0.0
41,501212001,11,5,0,0.0
41,501207013,13,7,0,0.0
41,501207014,1,19,0,0.0
41,501201013,2,20,0,0.0
41,501201014,7,12,0,0.0
41,501207015,5,11,0,0.0
41,501207016,1,25,0,0.0
41,501207017,2,21,0,0.0
41,501207018,5,10,0,0.0
41,501207019,2,16,0,0.0
41,501208013,17,3,0,0.0
41,501208014,8,11,0,0.0
41,501208015,8,7,0,0.0
41,501208016,5,12,0,0.0
41,501207020,7,12,0,0.0
41,501207021,3,12,0,0.0
41,501207022,12,11,0,0.0
