time_id,station_no,avalible_spaces,empty_spaces,forbidden_spaces,diff
114,500101001,0,17,0,0.0
114,500101002,0,15,0,0.0
114,500101003,1,15,0,0.0
114,500101004,0,11,0,-1.0
114,500101005,0,16,0,0.0
114,500101006,0,11,0,0.0
114,500101007,0,11,0,0.0
114,500101008,0,17,0,0.0
114,500101010,1,19,0,1.0
114,500101011,0,7,0,0.0
114,500101012,0,8,0,0.0
114,500101014,0,11,0,0.0
114,500101016,0,8,0,0.0
114,500101015,1,13,0,-1.0
114,500101017,0,10,0,0.0
114,500101018,0,5,0,0.0
114,500101019,1,14,0,-1.0
114,500101020,0,5,0,0.0
114,500101021,0,7,0,0.0
114,500101023,4,23,0,0.0
114,500101024,20,10,0,0.0
114,500101025,2,10,0,0.0
114,500101026,6,9,0,0.0
114,500101027,0,15,0,0.0
114,500101028,18,2,0,0.0
114,500101029,11,4,0,0.0
114,500101030,9,6,0,2.0
114,500101031,4,16,0,0.0
114,500101032,9,23,0,0.0
114,500101033,0,20,0,0.0
114,500101034,9,9,0,-1.0
114,500101035,3,8,0,0.0
114,500101036,11,9,0,2.0
114,500101037,2,18,0,-1.0
114,500101038,1,26,0,1.0
114,500101039,6,22,0,1.0
114,500101040,0,25,0,0.0
114,500101041,0,21,0,0.0
114,500101042,0,15,0,0.0
114,500101091,0,25,0,0.0
114,500101092,0,13,0,0.0
114,500101093,0,15,0,-1.0
114,500106001,0,20,0,0.0
114,500106002,0,20,0,0.0
114,500106003,0,12,0,0.0
114,500106004,2,10,0,0.0
114,500101013,0,9,0,0.0
114,500101009,0,16,4,0.0
114,500101022,0,60,0,-1.0
114,500101094,0,23,0,0.0
114,500119076,3,7,0,2.0
114,500119051,0,27,0,0.0
114,500119066,2,18,0,2.0
114,500119050,2,18,0,-6.0
114,500119062,0,12,0,0.0
114,500119087,8,22,0,-2.0
114,500119090,2,18,0,-1.0
114,500119064,0,10,0,-1.0
114,500119077,23,33,0,1.0
114,500119085,4,10,0,0.0
114,500119008,1,9,0,0.0
114,500119052,10,3,0,-1.0
114,500119074,1,9,0,1.0
114,500119075,18,16,0,1.0
114,500119086,4,5,0,-3.0
114,500119005,2,35,0,1.0
114,500119072,11,1,0,0.0
114,500119073,0,10,0,0.0
114,500119080,0,10,0,-1.0
114,500119009,0,30,0,0.0
114,500119048,1,52,0,0.0
114,500119068,10,0,0,1.0
114,500119070,0,25,0,0.0
114,500119044,1,9,0,1.0
114,500119054,1,8,0,-6.0
114,500119046,1,10,0,0.0
114,500119043,0,42,0,0.0
114,500119078,3,7,0,0.0
114,500119058,9,1,0,1.0
114,500119060,3,9,0,2.0
114,500119071,17,2,0,-1.0
114,500119079,0,19,0,0.0
114,500119056,0,10,0,-1.0
114,500119082,1,9,0,-1.0
114,500119055,4,6,0,0.0
114,500119045,0,13,0,0.0
114,500119069,10,0,0,0.0
114,500119083,17,1,0,0.0
114,500119007,0,18,0,0.0
114,500119047,9,1,0,2.0
114,500119057,1,9,0,1.0
114,500119061,0,27,0,0.0
114,500119006,0,32,0,-1.0
114,500119059,2,18,0,0.0
114,500119065,0,10,0,0.0
114,500119067,5,21,0,-3.0
114,500119088,0,19,0,0.0
114,500119089,1,9,0,0.0
114,500119049,20,10,0,-6.0
114,500119063,0,10,0,0.0
114,500119081,0,11,0,0.0
114,500119053,14,5,0,2.0
114,500119084,8,2,0,1.0
114,501201002,24,16,0,1.0
114,501201003,7,16,0,0.0
114,501201001,9,13,0,0.0
114,501201004,12,3,0,0.0
114,501208001,17,2,0,0.0
114,501208002,9,20,0,0.0
114,501208003,7,17,0,0.0
114,501208004,5,7,0,0.0
114,501207001,30,14,0,1.0
114,501201005,4,15,0,0.0
114,501201006,9,7,0,0.0
114,501201007,9,10,0,0.0
114,501201008,9,16,0,0.0
114,501201009,4,16,0,0.0
114,501201010,7,3,0,0.0
114,501207002,6,11,0,0.0
114,501207003,9,16,0,0.0
114,501207004,1,9,0,0.0
114,501207005,8,9,0,0.0
114,501207006,3,12,0,0.0
114,501207007,10,9,0,-1.0
114,501208005,9,6,0,0.0
114,501208006,15,6,0,0.0
114,501208007,8,22,0,0.0
114,501208008,1,16,0,0.0
114,501208009,9,21,0,0.0
114,501208010,7,8,0,0.0
114,501205001,2,15,0,0.0
114,501203001,9,11,0,0.0
114,501203002,10,13,0,0.0
114,501203003,1,20,0,0.0
114,501203004,5,10,0,-1.0
114,501203005,4,16,0,0.0
114,501203006,7,8,0,0.0
114,501203007,10,5,0,0.0
114,501203008,13,3,0,1.0
114,501201011,18,4,0,0.0
114,501201012,12,6,0,1.0
114,501205002,6,28,0,0.0
114,501205003,5,14,0,0.0
114,501208011,8,9,0,-2.0
114,501203009,3,11,0,1.0
114,501207008,10,8,0,0.0
114,501207009,16,4,0,0.0
114,501208012,8,22,0,0.0
114,501207010,1,14,0,1.0
114,501207011,13,3,0,1.0
114,501207012,4,11,7,1.0
114,501203010,19,13,0,0.0
114,501203011,6,7,0,-1.0
114,501203012,10,7,0,0.0
114,501212001,6,10,0,0.0
114,501207013,8,12,0,0.0
114,501207014,6,14,0,0.0
114,501201013,3,19,0,0.0
114,501201014,8,11,0,-1.0
114,501207015,12,4,0,0.0
114,501207016,12,14,0,0.0
114,501207017,9,14,0,1.0
114,501207018,1,14,0,0.0
114,501207019,10,8,0,0.0
114,501208013,1,19,0,0.0
114,501208014,4,15,0,0.0
114,501208015,7,8,0,0.0
114,501208016,13,4,0,0.0
114,501207020,12,7,0,0.0
114,501207021,3,12,0,-1.0
114,501207022,9,14,0,0.0
114,501203013,5,10,0,0.0
114,501207023,4,12,0,0.0
114,501207024,2,18,0,0.0
114,501207025,2,12,0,-1.0
114,501208017,6,9,0,0.0
114,501203014,3,13,0,0.0
114,501203015,3,9,0,0.0
114,501205004,4,13,0,0.0
114,501205005,1,21,0,-1.0
114,501205006,9,8,0,0.0
114,501205007,7,5,0,0.0
114,501207026,3,13,0,0.0
114,501207027,13,5,0,0.0
114,501208018,5,10,0,0.0
114,501208019,8,8,0,0.0
114,501208020,12,9,0,0.0
114,501208021,5,12,0,0.0
114,501208022,2,13,0,0.0
114,501208023,19,10,0,0.0
114,501212002,9,4,0,0.0
