time_id,station_no,avalible_spaces,empty_spaces,forbidden_spaces,diff
118,500101001,0,17,0,-1.0
118,500101002,0,15,0,0.0
118,500101003,0,16,0,-1.0
118,500101004,0,11,0,0.0
118,500101005,0,16,0,0.0
118,500101006,0,11,0,0.0
118,500101007,0,11,0,0.0
118,500101008,0,17,0,0.0
118,500101010,0,20,0,0.0
118,500101011,0,7,0,0.0
118,500101012,1,7,0,1.0
118,500101014,0,11,0,0.0
118,500101016,0,8,0,0.0
118,500101015,1,13,0,0.0
118,500101017,0,10,0,0.0
118,500101018,0,5,0,0.0
118,500101019,0,15,0,0.0
118,500101020,0,5,0,0.0
118,500101021,1,6,0,0.0
118,500101023,3,24,0,0.0
118,500101024,22,8,0,1.0
118,500101025,3,9,0,-1.0
118,500101026,5,10,0,-1.0
118,500101027,1,14,0,0.0
118,500101028,17,3,0,0.0
118,500101029,11,4,0,0.0
118,500101030,10,5,0,0.0
118,500101031,6,14,0,0.0
118,500101032,9,23,0,0.0
118,500101033,3,17,0,3.0
118,500101034,10,8,0,-1.0
118,500101035,1,10,0,0.0
118,500101036,11,9,0,0.0
118,500101037,2,18,0,0.0
118,500101038,1,26,0,0.0
118,500101039,7,21,0,0.0
118,500101040,0,25,0,0.0
118,500101041,0,21,0,0.0
118,500101042,0,15,0,0.0
118,500101091,0,25,0,0.0
118,500101092,0,13,0,0.0
118,500101093,0,15,0,0.0
118,500106001,0,20,0,0.0
118,500106002,0,20,0,0.0
118,500106003,1,11,0,1.0
118,500106004,1,11,0,0.0
118,500101013,0,9,0,0.0
118,500101009,0,16,4,0.0
118,500101022,0,60,0,-1.0
118,500101094,0,23,0,0.0
118,500119076,0,10,0,0.0
118,500119051,0,27,0,0.0
118,500119066,1,19,0,1.0
118,500119050,5,15,0,1.0
118,500119062,0,12,0,0.0
118,500119087,10,20,0,2.0
118,500119090,1,19,0,0.0
118,500119064,0,10,0,0.0
118,500119077,10,46,0,1.0
118,500119085,1,13,0,1.0
118,500119008,1,9,0,0.0
118,500119052,12,1,0,0.0
118,500119074,1,9,0,1.0
118,500119075,20,14,0,-1.0
118,500119086,4,6,0,0.0
118,500119005,0,37,0,-1.0
118,500119072,6,6,0,0.0
118,500119073,0,10,0,0.0
118,500119080,0,10,0,0.0
118,500119009,0,30,0,0.0
118,500119048,1,52,0,0.0
118,500119068,9,1,0,0.0
118,500119070,0,25,0,0.0
118,500119044,0,10,0,-1.0
118,500119054,4,6,0,0.0
118,500119046,1,10,0,0.0
118,500119043,1,41,0,1.0
118,500119078,0,10,0,0.0
118,500119058,9,1,0,0.0
118,500119060,0,12,0,0.0
118,500119071,15,4,0,-2.0
118,500119079,10,9,0,7.0
118,500119056,1,9,0,1.0
118,500119082,0,10,0,-1.0
118,500119055,0,10,0,-1.0
118,500119045,0,13,0,0.0
118,500119069,6,4,0,0.0
118,500119083,16,2,0,-1.0
118,500119007,0,18,0,0.0
118,500119047,10,0,0,1.0
118,500119057,0,10,0,0.0
118,500119061,2,25,0,2.0
118,500119006,0,32,0,0.0
118,500119059,0,20,0,0.0
118,500119065,0,10,0,0.0
118,500119067,0,26,0,0.0
118,500119088,1,18,0,1.0
118,500119089,0,10,0,0.0
118,500119049,20,5,0,-1.0
118,500119063,1,9,0,1.0
118,500119081,0,11,0,0.0
118,500119053,11,8,0,-7.0
118,500119084,7,3,0,0.0
118,501201002,24,16,0,0.0
118,501201003,7,16,0,0.0
118,501201001,9,13,0,0.0
118,501201004,13,2,0,2.0
118,501208001,17,2,0,-2.0
118,501208002,7,22,0,-1.0
118,501208003,8,16,0,1.0
118,501208004,4,8,0,0.0
118,501207001,30,14,0,0.0
118,501201005,2,17,0,-1.0
118,501201006,9,7,0,0.0
118,501201007,10,9,0,0.0
118,501201008,9,16,0,0.0
118,501201009,4,16,0,-2.0
118,501201010,7,3,0,0.0
118,501207002,7,10,0,0.0
118,501207003,9,16,0,1.0
118,501207004,1,9,0,0.0
