time_id,station_no,avalible_spaces,empty_spaces,forbidden_spaces,diff
120,500101001,0,17,0,0.0
120,500101002,0,15,0,0.0
120,500101003,0,16,0,0.0
120,500101004,0,11,0,0.0
120,500101005,0,16,0,0.0
120,500101006,0,11,0,0.0
120,500101007,0,11,0,0.0
120,500101008,0,17,0,0.0
120,500101010,0,20,0,0.0
120,500101011,0,7,0,0.0
120,500101012,1,7,0,0.0
120,500101014,0,11,0,0.0
120,500101016,1,7,0,1.0
120,500101015,0,14,0,-1.0
120,500101017,0,10,0,0.0
120,500101018,0,5,0,0.0
120,500101019,0,15,0,0.0
120,500101020,0,5,0,0.0
120,500101021,2,5,0,1.0
120,500101023,1,26,0,0.0
120,500101024,21,9,0,-1.0
120,500101025,2,10,0,-1.0
120,500101026,5,10,0,0.0
120,500101027,3,12,0,1.0
120,500101028,17,3,0,0.0
120,500101029,11,4,0,0.0
120,500101030,10,5,0,-1.0
120,500101031,6,14,0,0.0
120,500101032,8,24,0,0.0
120,500101033,13,7,0,0.0
120,500101034,9,9,0,0.0
120,500101035,1,10,0,0.0
120,500101036,11,9,0,0.0
120,500101037,2,18,0,0.0
120,500101038,0,27,0,0.0
120,500101039,6,22,0,-1.0
120,500101040,0,25,0,0.0
120,500101041,0,21,0,0.0
120,500101042,0,15,0,0.0
120,500101091,0,25,0,0.0
120,500101092,0,13,0,0.0
120,500101093,0,15,0,0.0
120,500106001,0,20,0,0.0
120,500106002,0,20,0,0.0
120,500106003,0,12,0,0.0
120,500106004,1,11,0,0.0
120,500101013,0,9,0,0.0
120,500101009,0,16,4,0.0
120,500101022,0,60,0,0.0
120,500101094,0,23,0,0.0
120,500119076,1,9,0,1.0
120,500119051,1,26,0,0.0
120,500119066,4,16,0,1.0
120,500119050,7,13,0,0.0
120,500119062,0,12,0,0.0
120,500119087,10,20,0,0.0
120,500119090,1,19,0,1.0
120,500119064,1,9,0,0.0
120,500119077,9,47,0,-1.0
120,500119085,1,13,0,-1.0
120,500119008,1,9,0,0.0
120,500119052,8,5,0,-1.0
120,500119074,0,10,0,0.0
120,500119075,24,10,0,3.0
120,500119086,4,6,0,0.0
120,500119005,0,37,0,0.0
120,500119072,6,6,0,0.0
120,500119073,0,10,0,0.0
120,500119080,0,10,0,0.0
120,500119009,0,30,0,0.0
120,500119048,1,52,0,0.0
120,500119068,8,2,0,-1.0
120,500119070,0,25,0,0.0
120,500119044,2,8,0,1.0
120,500119054,5,5,0,1.0
120,500119046,1,10,0,0.0
120,500119043,1,41,0,0.0
120,500119078,1,9,0,-2.0
120,500119058,2,8,0,-3.0
120,500119060,0,12,0,0.0
120,500119071,16,3,0,0.0
120,500119079,7,12,0,-1.0
120,500119056,0,10,0,0.0
120,500119082,0,10,0,0.0
120,500119055,1,9,0,0.0
120,500119045,0,13,0,0.0
120,500119069,5,5,0,-1.0
120,500119083,17,1,0,1.0
120,500119007,0,18,0,0.0
120,500119047,7,3,0,-2.0
120,500119057,0,10,0,0.0
120,500119061,0,27,0,0.0
120,500119006,0,32,0,0.0
120,500119059,0,20,0,-1.0
120,500119065,0,10,0,0.0
120,500119067,3,23,0,0.0
120,500119088,2,18,0,0.0
120,500119089,1,9,0,0.0
120,500119049,22,3,0,1.0
120,500119063,1,9,0,-1.0
120,500119081,0,11,0,0.0
120,500119053,12,7,0,0.0
120,500119084,6,4,0,0.0
120,501201002,26,14,0,2.0
120,501201003,8,15,0,1.0
120,501201001,9,13,0,0.0
120,501201004,12,3,0,0.0
120,501208001,4,15,0,0.0
120,501208002,7,22,0,0.0
120,501208003,7,17,0,-1.0
120,501208004,4,8,0,0.0
120,501207001,30,14,0,0.0
120,501201005,1,18,0,-1.0
120,501201006,8,8,0,0.0
120,501201007,10,9,0,0.0
120,501201008,9,16,0,0.0
120,501201009,2,18,0,0.0
120,501201010,6,4,0,-1.0
120,501207002,7,10,0,0.0
120,501207003,8,17,0,-1.0
120,501207004,1,9,0,0.0
120,501207005,7,10,0,0.0
120,501207006,3,12,0,0.0
120,501207007,11,8,0,0.0
120,501208005,8,7,0,-1.0
120,501208006,15,6,0,1.0
120,501208007,9,21,0,0.0
120,501208008,1,16,0,0.0
120,501208009,9,21,0,0.0
120,501208010,7,8,0,0.0
120,501205001,7,10,0,2.0
120,501203001,9,11,0,0.0
120,501203002,10,13,0,0.0
120,501203003,1,20,0,0.0
120,501203004,5,10,0,0.0
120,501203005,5,15,0,1.0
120,501203006,5,10,0,0.0
120,501203007,9,6,0,0.0
120,501203008,14,2,0,1.0
120,501201011,19,3,0,-1.0
120,501201012,16,2,0,-1.0
120,501205002,1,33,0,0.0
120,501205003,5,14,0,0.0
120,501208011,11,6,0,2.0
120,501203009,4,10,0,-1.0
120,501207008,9,9,0,0.0
120,501207009,16,4,0,0.0
120,501208012,9,21,0,0.0
120,501207010,2,13,0,0.0
120,501207011,13,3,0,0.0
120,501207012,4,11,7,0.0
120,501203010,13,19,0,0.0
120,501203011,5,8,0,0.0
120,501203012,11,6,0,0.0
120,501212001,7,9,0,1.0
120,501207013,8,12,0,0.0
120,501207014,4,16,0,0.0
120,501201013,4,18,0,1.0
120,501201014,7,12,0,-1.0
120,501207015,12,4,0,0.0
120,501207016,14,12,0,0.0
120,501207017,9,14,0,1.0
120,501207018,1,14,0,0.0
120,501207019,11,7,0,0.0
120,501208013,1,19,0,0.0
120,501208014,3,16,0,0.0
120,501208015,5,10,0,1.0
120,501208016,12,5,0,0.0
120,501207020,13,6,0,0.0
120,501207021,3,12,0,0.0
120,501207022,8,15,0,0.0
120,501203013,5,10,0,0.0
120,501207023,4,12,0,0.0
120,501207024,2,18,0,0.0
120,501207025,4,10,0,0.0
120,501208017,7,8,0,0.0
120,501203014,3,13,0,0.0
120,501203015,3,9,0,0.0
120,501205004,4,13,0,0.0
120,501205005,2,20,0,0.0
120,501205006,9,8,0,0.0
120,501205007,7,5,0,0.0
120,501207026,4,12,0,0.0
120,501207027,13,5,0,0.0
120,501208018,4,11,0,0.0
120,501208019,8,8,0,0.0
120,501208020,12,9,0,0.0
120,501208021,6,11,0,0.0
120,501208022,2,13,0,0.0
120,501208023,19,10,0,0.0
120,501212002,10,3,0,0.0
120,501212003,4,11,0,0.0
120,501212004,4,12,0,0.0
120,501203016,7,10,0,0.0
120,501203017,20,22,0,-1.0
120,501203018,0,14,0,0.0
120,501203019,13,2,0,0.0
120,501203020,2,31,0,0.0
120,501203021,2,18,0,0.0
120,501203022,12,6,0,2.0
120,501207030,28,21,0,0.0
120,501205008,3,11,0,0.0
120,501207028,46,10,0,0.0
120,501201015,0,25,0,0.0
120,501205009,1,24,0,0.0
120,501207036,10,5,0,-1.0
120,501207031,12,4,0,0.0
120,501203023,0,18,0,-1.0
120,501203024,6,11,0,0.0
120,501207032,1,15,0,0.0
120,501202001,6,8,0,-1.0
120,501203025,37,14,4,0.0
120,501203026,3,12,0,0.0
120,501212005,8,7,0,0.0
120,501212006,0,15,0,0.0
120,501212007,8,8,0,0.0
120,501212008,7,5,0,0.0
120,501207033,10,11,0,0.0
120,501207034,3,21,0,0.0
120,501207035,10,11,0,0.0
120,501203027,5,10,0,0.0
120,501206001,37,11,0,0.0
120,501206002,3,15,0,0.0
120,501201016,9,17,0,0.0
120,501203028,5,21,0,0.0
120,501203029,9,24,0,0.0
120,501205010,5,9,0,0.0
120,501205011,16,14,0,0.0
120,501203030,10,20,0,-1.0
120,501203031,4,13,0,0.0
120,501203032,13,6,0,0.0
120,501203033,3,25,0,-1.0
120,501206003,5,39,0,-1.0
120,501212009,5,12,0,0.0
120,501202002,1,26,0,1.0
120,501204001,15,10,0,0.0
120,501204002,2,11,0,0.0
120,501206004,11,11,0,0.0
120,501202003,4,26,0,0.0
120,501203034,12,11,0,0.0
120,501203035,13,4,0,0.0
120,501203036,18,12,0,0.0
120,501203037,4,16,0,0.0
120,501203038,6,9,0,0.0
120,501205012,5,15,0,0.0
120,501202004,11,8,0,-5.0
120,501202005,16,10,0,1.0
120,501202006,14,2,0,0.0
120,501206005,19,15,0,0.0
