time_id,station_no,avalible_spaces,empty_spaces,forbidden_spaces,diff
85,500101001,10,7,0,0.0
85,500101002,0,15,0,0.0
85,500101003,4,12,0,-2.0
85,500101004,0,11,0,0.0
85,500101005,2,14,0,0.0
85,500101006,2,9,0,0.0
85,500101007,0,11,0,0.0
85,500101008,5,12,0,0.0
85,500101010,0,20,0,0.0
85,500101011,2,5,0,0.0
85,500101012,0,8,0,0.0
85,500101014,7,4,0,1.0
85,500101016,0,8,0,0.0
85,500101015,3,11,0,0.0
85,500101017,0,10,0,0.0
85,500101018,1,4,0,0.0
85,500101019,0,15,0,-1.0
85,500101020,0,5,0,0.0
85,500101021,0,7,0,0.0
85,500101023,1,26,0,1.0
85,500101024,8,22,0,1.0
85,500101025,9,3,0,-1.0
85,500101026,10,5,0,0.0
85,500101027,12,3,0,2.0
85,500101028,9,11,0,0.0
85,500101029,6,9,0,0.0
85,500101030,4,11,0,0.0
85,500101031,3,17,0,0.0
85,500101032,19,13,0,-2.0
85,500101033,10,10,0,0.0
85,500101034,15,3,0,1.0
85,500101035,4,7,0,0.0
85,500101036,6,14,0,0.0
85,500101037,7,13,0,-1.0
85,500101038,3,24,0,0.0
85,500101039,7,21,0,0.0
85,500101040,0,25,0,0.0
85,500101041,0,21,0,0.0
85,500101042,4,11,0,-1.0
85,500101091,4,21,0,0.0
85,500101092,0,13,0,0.0
85,500101093,0,15,0,0.0
85,500106001,5,15,0,-2.0
85,500106002,0,20,0,-1.0
85,500106003,2,10,0,0.0
85,500106004,3,9,0,0.0
85,500101013,7,2,0,0.0
85,500101009,0,16,4,0.0
85,500101022,9,51,0,-3.0
85,500101094,3,20,0,-2.0
85,500119076,2,8,0,0.0
85,500119051,6,21,0,-1.0
85,500119066,3,17,0,-1.0
85,500119050,20,0,0,0.0
85,500119062,1,11,0,0.0
85,500119087,1,29,0,0.0
85,500119090,8,12,0,2.0
85,500119064,0,10,0,-1.0
85,500119077,10,46,0,2.0
85,500119085,1,13,0,-1.0
85,500119008,5,5,0,0.0
85,500119052,8,8,0,1.0
85,500119074,8,2,0,2.0
85,500119075,3,36,0,-7.0
85,500119086,5,5,0,2.0
85,500119005,12,25,0,0.0
85,500119072,5,7,0,0.0
85,500119073,2,8,0,0.0
85,500119080,0,10,0,0.0
85,500119009,4,26,0,-1.0
85,500119048,1,52,0,0.0
85,500119068,4,6,0,1.0
85,500119070,1,24,0,0.0
85,500119044,3,7,0,0.0
85,500119054,5,5,0,0.0
85,500119046,2,9,0,1.0
85,500119043,0,42,0,0.0
85,500119078,4,6,0,0.0
85,500119058,4,6,0,2.0
85,500119060,2,10,0,0.0
85,500119071,3,16,0,1.0
85,500119079,0,19,0,0.0
85,500119056,6,4,0,0.0
85,500119082,3,7,0,0.0
85,500119055,10,0,0,2.0
85,500119045,2,11,0,0.0
85,500119069,2,8,0,0.0
85,500119083,10,8,0,2.0
85,500119007,0,18,0,-2.0
