time_id,station_no,avalible_spaces,empty_spaces,forbidden_spaces,diff
63,500101001,8,4,0,0.0
63,500101002,0,15,0,0.0
63,500101003,6,10,0,0.0
63,500101004,3,8,0,0.0
63,500101005,3,13,0,0.0
63,500101006,3,8,0,0.0
63,500101007,2,9,0,-1.0
63,500101008,8,9,0,0.0
63,500101010,5,15,0,0.0
63,500101011,3,4,0,1.0
63,500101012,3,5,0,0.0
63,500101014,3,8,0,-1.0
63,500101016,1,7,0,0.0
63,500101015,4,10,0,0.0
63,500101017,0,10,0,0.0
63,500101018,3,2,0,0.0
63,500101019,4,11,0,0.0
63,500101020,2,3,0,0.0
63,500101021,4,3,0,-1.0
63,500101023,3,24,0,0.0
63,500101024,2,28,0,0.0
63,500101025,2,10,0,0.0
63,500101026,1,14,0,0.0
63,500101027,5,10,0,0.0
63,500101028,2,18,0,0.0
63,500101029,2,13,0,0.0
63,500101030,1,14,0,0.0
63,500101031,5,15,0,0.0
63,500101032,18,14,0,-1.0
63,500101033,15,5,0,0.0
63,500101034,1,17,0,0.0
63,500101035,2,9,0,0.0
63,500101036,2,18,0,0.0
63,500101037,9,11,0,0.0
63,500101038,1,26,0,0.0
63,500101039,4,24,0,0.0
63,500101040,2,23,0,0.0
63,500101041,5,16,0,0.0
63,500101042,6,9,0,0.0
63,500101091,5,20,0,0.0
63,500101092,4,9,0,0.0
63,500101093,2,13,0,0.0
63,500106001,7,13,0,0.0
63,500106002,3,17,0,0.0
63,500106003,6,6,0,0.0
63,500106004,2,10,0,0.0
63,500101013,5,4,0,0.0
63,500101009,8,8,4,0.0
63,500101022,30,4,0,-1.0
63,500101094,9,14,0,0.0
63,500119076,1,9,0,0.0
63,500119051,1,26,0,0.0
63,500119066,0,20,0,0.0
63,500119050,0,20,0,0.0
63,500119062,2,10,0,0.0
63,500119087,1,29,0,0.0
63,500119090,1,19,0,0.0
63,500119064,2,8,0,0.0
63,500119077,2,54,0,0.0
63,500119085,1,13,0,0.0
