time_id,station_no,avalible_spaces,empty_spaces,forbidden_spaces,diff
113,500101001,0,17,0,0.0
113,500101002,0,15,0,0.0
113,500101003,1,15,0,0.0
113,500101004,1,10,0,0.0
113,500101005,0,16,0,0.0
113,500101006,0,11,0,0.0
113,500101007,0,11,0,0.0
113,500101008,0,17,0,0.0
113,500101010,0,20,0,0.0
113,500101011,0,7,0,0.0
113,500101012,0,8,0,-1.0
113,500101014,0,11,0,0.0
113,500101016,0,8,0,0.0
113,500101015,2,12,0,0.0
113,500101017,0,10,0,0.0
113,500101018,0,5,0,0.0
113,500101019,2,13,0,-1.0
113,500101020,0,5,0,0.0
113,500101021,0,7,0,0.0
113,500101023,4,23,0,1.0
113,500101024,20,10,0,0.0
113,500101025,2,10,0,1.0
113,500101026,6,9,0,0.0
113,500101027,0,15,0,0.0
113,500101028,18,2,0,1.0
113,500101029,11,4,0,0.0
113,500101030,7,8,0,0.0
113,500101031,4,16,0,2.0
113,500101032,9,23,0,0.0
113,500101033,0,20,0,0.0
113,500101034,10,8,0,0.0
113,500101035,3,8,0,0.0
113,500101036,9,11,0,0.0
113,500101037,3,17,0,0.0
113,500101038,0,27,0,0.0
113,500101039,5,23,0,0.0
113,500101040,0,25,0,0.0
113,500101041,0,21,0,0.0
113,500101042,0,15,0,0.0
113,500101091,0,25,0,0.0
113,500101092,0,13,0,0.0
113,500101093,1,14,0,1.0
113,500106001,0,20,0,0.0
113,500106002,0,20,0,0.0
113,500106003,0,12,0,0.0
113,500106004,2,10,0,1.0
113,500101013,0,9,0,0.0
113,500101009,0,16,4,0.0
113,500101022,1,59,0,0.0
113,500101094,0,23,0,0.0
113,500119076,1,9,0,-1.0
113,500119051,0,27,0,0.0
113,500119066,0,20,0,0.0
113,500119050,8,12,0,2.0
113,500119062,0,12,0,0.0
113,500119087,10,20,0,0.0
113,500119090,3,17,0,0.0
113,500119064,1,9,0,0.0
113,500119077,22,34,0,0.0
113,500119085,4,10,0,-1.0
113,500119008,1,9,0,1.0
113,500119052,11,2,0,2.0
113,500119074,0,10,0,-1.0
113,500119075,17,17,0,-1.0
113,500119086,7,2,0,-1.0
113,500119005,1,36,0,1.0
113,500119072,11,1,0,0.0
113,500119073,0,10,0,0.0
113,500119080,1,9,0,0.0
113,500119009,0,30,0,0.0
113,500119048,1,52,0,0.0
113,500119068,9,1,0,2.0
113,500119070,0,25,0,0.0
113,500119044,0,10,0,0.0
113,500119054,7,2,0,-1.0
113,500119046,1,10,0,0.0
113,500119043,0,42,0,0.0
113,500119078,3,7,0,-1.0
113,500119058,8,1,0,0.0
113,500119060,1,11,0,1.0
113,500119071,18,1,0,-1.0
113,500119079,0,19,0,0.0
113,500119056,1,9,0,0.0
113,500119082,2,8,0,0.0
113,500119055,4,6,0,0.0
113,500119045,0,13,0,0.0
113,500119069,10,0,0,1.0
113,500119083,17,1,0,0.0
113,500119007,0,18,0,-2.0
113,500119047,7,3,0,1.0
113,500119057,0,10,0,0.0
113,500119061,0,27,0,0.0
113,500119006,1,31,0,0.0
113,500119059,2,18,0,2.0
113,500119065,0,10,0,0.0
113,500119067,8,18,0,-1.0
113,500119088,0,19,0,-3.0
113,500119089,1,9,0,0.0
113,500119049,26,4,0,-2.0
113,500119063,0,10,0,0.0
113,500119081,0,11,0,0.0
113,500119053,12,7,0,1.0
113,500119084,7,3,0,1.0
113,501201002,23,17,0,0.0
113,501201003,7,16,0,0.0
113,501201001,9,13,0,0.0
113,501201004,12,3,0,0.0
113,501208001,17,2,0,0.0
113,501208002,9,20,0,0.0
113,501208003,7,17,0,0.0
113,501208004,5,7,0,0.0
113,501207001,29,15,0,0.0
113,501201005,4,15,0,0.0
113,501201006,9,7,0,0.0
113,501201007,9,10,0,0.0
113,501201008,9,16,0,-1.0
113,501201009,4,16,0,0.0
113,501201010,7,3,0,0.0
113,501207002,6,11,0,0.0
113,501207003,9,16,0,0.0
113,501207004,1,9,0,0.0
113,501207005,8,9,0,0.0
113,501207006,3,12,0,0.0
113,501207007,11,8,0,-1.0
113,501208005,9,6,0,0.0
113,501208006,15,6,0,0.0
113,501208007,8,22,0,0.0
113,501208008,1,16,0,0.0
113,501208009,9,21,0,0.0
113,501208010,7,8,0,0.0
113,501205001,2,15,0,0.0
113,501203001,9,11,0,-1.0
113,501203002,10,13,0,0.0
113,501203003,1,20,0,0.0
