time_id,station_no,avalible_spaces,empty_spaces,forbidden_spaces,diff
14,500101001,6,11,0,0.0
14,500101002,0,15,0,0.0
14,500101003,5,11,0,0.0
14,500101004,3,8,0,0.0
14,500101005,3,13,0,0.0
14,500101006,3,8,0,0.0
14,500101007,3,8,0,0.0
14,500101008,6,11,0,0.0
14,500101010,5,15,0,0.0
14,500101011,2,5,0,0.0
14,500101012,4,4,0,1.0
14,500101014,4,7,0,0.0
14,500101016,4,4,0,0.0
14,500101015,4,10,0,0.0
14,500101017,0,10,0,0.0
14,500101018,4,1,0,0.0
14,500101019,6,9,0,0.0
14,500101020,3,2,0,0.0
14,500101021,5,2,0,0.0
14,500101023,3,24,0,0.0
14,500101024,2,28,0,0.0
14,500101025,2,10,0,0.0
14,500101026,1,14,0,0.0
14,500101027,2,13,0,0.0
14,500101028,1,19,0,0.0
14,500101029,1,14,0,0.0
14,500101030,1,14,0,0.0
14,500101031,3,17,0,0.0
14,500101032,20,12,0,1.0
14,500101033,16,4,0,0.0
14,500101034,1,17,0,0.0
14,500101035,2,9,0,0.0
14,500101036,2,18,0,0.0
14,500101037,10,10,0,1.0
14,500101038,2,25,0,0.0
14,500101039,3,25,0,0.0
14,500101040,2,23,0,0.0
14,500101041,7,14,0,0.0
14,500101042,10,5,0,0.0
14,500101091,6,19,0,0.0
14,500101092,4,9,0,0.0
14,500101093,2,13,0,0.0
14,500106001,7,13,0,0.0
14,500106002,4,16,0,0.0
14,500106003,7,5,0,0.0
14,500106004,2,10,0,0.0
14,500101013,2,7,0,0.0
14,500101009,7,9,4,0.0
14,500101022,30,4,0,0.0
14,500101094,10,13,0,1.0
14,500119076,9,1,0,0.0
14,500119051,0,27,0,0.0
14,500119066,0,20,0,0.0
14,500119050,0,20,0,0.0
14,500119062,2,10,0,0.0
14,500119087,0,30,0,0.0
14,500119090,1,19,0,0.0
14,500119064,2,8,0,0.0
14,500119077,2,54,0,0.0
14,500119085,4,10,0,0.0
14,500119008,1,9,0,0.0
14,500119052,4,12,0,-1.0
14,500119074,2,8,0,2.0
14,500119075,0,40,0,0.0
14,500119086,2,8,0,0.0
14,500119005,17,20,0,0.0
14,500119072,2,10,0,0.0
14,500119073,0,10,0,0.0
14,500119080,1,9,0,1.0
14,500119009,19,11,0,0.0
14,500119048,1,52,0,0.0
14,500119068,3,7,0,0.0
14,500119070,2,23,0,0.0
14,500119044,2,8,0,0.0
14,500119054,3,7,0,0.0
14,500119046,2,9,0,0.0
14,500119043,30,12,0,0.0
14,500119078,2,8,0,0.0
14,500119058,0,10,0,0.0
