time_id,station_no,avalible_spaces,empty_spaces,forbidden_spaces,diff
1,500101001,6,11,0,
1,500101002,0,15,0,
1,500101003,5,11,0,
1,500101004,3,8,0,
1,500101005,3,13,0,
1,500101006,3,8,0,
1,500101007,0,11,0,
1,500101008,5,12,0,
1,500101010,0,20,0,
1,500101011,2,5,0,
1,500101012,4,4,0,
1,500101014,5,6,0,
1,500101016,2,6,0,
1,500101015,8,6,0,
1,500101017,0,10,0,
1,500101018,3,2,0,
1,500101019,2,13,0,
1,500101020,5,0,0,
1,500101021,7,0,0,
1,500101023,1,26,0,
1,500101024,0,30,0,
1,500101025,2,10,0,
1,500101026,5,10,0,
1,500101027,6,9,0,
1,500101028,1,19,0,
1,500101029,4,11,0,
1,500101030,0,15,0,
1,500101031,3,17,0,
1,500101032,19,13,0,
1,500101033,15,5,0,
1,500101034,1,17,0,
1,500101035,2,9,0,
1,500101036,0,20,0,
1,500101037,3,17,0,
1,500101038,0,27,0,
1,500101039,1,27,0,
1,500101040,2,23,0,
1,500101041,8,13,0,
1,500101042,9,6,0,
1,500101091,9,16,0,
1,500101092,1,12,0,
1,500101093,2,13,0,
1,500106001,6,14,0,
1,500106002,4,16,0,
1,500106003,8,4,0,
1,500106004,8,4,0,
1,500101013,2,7,0,
1,500101009,7,9,4,
1,500101022,29,5,0,
1,500101094,12,11,0,
1,500119076,9,1,0,
1,500119051,0,27,0,
1,500119066,0,20,0,
1,500119050,0,20,0,
1,500119062,2,10,0,
1,500119087,0,30,0,
1,500119090,1,19,0,
1,500119064,2,8,0,
1,500119077,2,54,0,
1,500119085,5,9,0,
1,500119008,1,9,0,
1,500119052,6,10,0,
1,500119074,0,10,0,
1,500119075,0,40,0,
1,500119086,2,8,0,
1,500119005,14,23,0,
1,500119072,2,10,0,
1,500119073,0,10,0,
1,500119080,0,10,0,
1,500119009,19,11,0,
1,500119048,1,52,0,
1,500119068,3,7,0,
1,500119070,2,23,0,
1,500119044,0,10,0,
1,500119054,3,7,0,
1,500119046,0,11,0,
1,500119043,28,14,0,
1,500119078,2,8,0,
1,500119058,0,10,0,
1,500119060,0,12,0,
1,500119071,2,17,0,
1,500119079,6,13,0,
1,500119056,5,5,0,
1,500119082,1,9,0,
1,500119055,3,7,0,
1,500119045,2,11,0,
1,500119069,1,9,0,
1,500119083,1,17,0,
1,500119007,12,6,0,
1,500119047,1,9,0,
1,500119057,1,9,0,
1,500119061,0,27,0,
1,500119006,10,22,0,
1,500119059,0,20,0,
1,500119065,5,5,0,
1,500119067,1,25,0,
1,500119088,2,17,0,
1,500119089,0,10,0,
1,500119049,2,28,0,
1,500119063,0,10,0,
1,500119081,0,11,0,
1,500119053,0,19,0,
1,500119084,1,9,0,
1,501201002,36,4,0,
1,501201003,12,11,0,
1,501201001,9,14,0,
1,501201004,10,5,0,
1,501208001,5,14,0,
1,501208002,23,6,0,
1,501208003,5,19,0,
1,501208004,2,10,0,
1,501207001,16,28,0,
1,501201005,14,5,0,
1,501201006,6,10,0,
1,501201007,2,17,0,
1,501201008,15,10,0,
1,501201009,6,14,0,
1,501201010,6,4,0,
1,501207002,11,6,0,
1,501207003,8,17,0,
1,501207004,4,6,0,
1,501207005,7,10,0,
1,501207006,7,8,0,
1,501207007,6,13,0,
1,501208005,7,8,0,
1,501208006,0,21,0,
1,501208007,12,18,0,
1,501208008,11,6,0,
1,501208009,21,9,0,
1,501208010,3,12,0,
1,501205001,5,12,0,
1,501203001,7,13,0,
1,501203002,3,20,0,
1,501203003,0,21,0,
1,501203004,6,9,0,
1,501203005,13,7,0,
1,501203006,9,6,0,
1,501203007,9,6,0,
1,501203008,12,4,0,
1,501201011,10,12,0,
1,501201012,7,11,0,
1,501205002,15,19,0,
1,501205003,14,5,0,
1,501208011,7,10,0,
1,501203009,7,7,0,
1,501207008,16,2,0,
1,501207009,0,20,0,
1,501208012,22,8,0,
1,501207010,9,6,0,
1,501207011,4,12,0,
1,501207012,15,0,7,
1,501203010,24,8,0,
1,501203011,12,1,0,
1,501203012,10,7,0,
1,501212001,16,0,0,
1,501207013,13,7,0,
1,501207014,1,19,0,
1,501201013,3,19,0,
1,501201014,7,12,0,
1,501207015,5,11,0,
1,501207016,1,25,0,
1,501207017,3,20,0,
1,501207018,4,11,0,
1,501207019,2,16,0,
1,501208013,17,3,0,
1,501208014,7,12,0,
1,501208015,8,7,0,
1,501208016,2,15,0,
1,501207020,8,11,0,
1,501207021,3,12,0,
1,501207022,12,11,0,
1,501203013,8,7,0,
1,501207023,14,2,0,
1,501207024,6,14,0,
1,501207025,5,9,0,
1,501208017,5,10,0,
1,501203014,12,4,0,
1,501203015,12,0,0,
1,501205004,11,6,0,
1,501205005,7,15,0,
1,501205006,14,3,0,
1,501205007,9,3,0,
1,501207026,4,12,0,
1,501207027,15,3,0,
1,501208018,7,8,0,
1,501208019,11,5,0,
1,501208020,6,15,0,
1,501208021,0,17,0,
1,501208022,10,5,0,
1,501208023,1,28,0,
1,501212002,0,13,0,
1,501212003,0,15,0,
1,501212004,9,7,0,
1,501203016,9,8,0,
1,501203017,8,34,0,
1,501203018,0,14,0,
1,501203019,6,9,0,
1,501203020,2,31,0,
1,501203021,10,10,0,
1,501203022,14,4,0,
1,501207030,6,43,0,
1,501205008,7,7,0,
1,501207028,7,49,0,
1,501201015,2,23,0,
1,501205009,2,23,0,
1,501207036,8,7,0,
1,501207031,11,5,0,
1,501203023,8,10,0,
1,501203024,5,12,0,
1,501207032,1,15,0,
1,501202001,8,6,0,
1,501203025,2,49,4,
1,501203026,8,7,0,
1,501212005,13,2,0,
1,501212006,0,15,0,
1,501212007,5,11,0,
1,501212008,7,5,0,
1,501207033,20,1,0,
1,501207034,9,15,0,
1,501207035,2,19,0,
1,501203027,6,9,0,
1,501206001,2,46,0,
1,501206002,1,17,0,
1,501201016,19,7,0,
1,501203028,7,19,0,
1,501203029,31,2,0,
1,501205010,2,12,0,
1,501205011,22,8,0,
1,501203030,3,27,0,
1,501203031,1,16,0,
1,501203032,18,1,0,
1,501203033,11,17,0,
1,501206003,1,43,0,
1,501212009,4,13,0,
1,501202002,19,8,0,
1,501204001,12,13,0,
1,501204002,1,12,0,
1,501206004,10,12,0,
1,501202003,0,30,0,
1,501203034,21,2,0,
1,501203035,13,4,0,
1,501203036,29,1,0,
1,501203037,1,19,0,
1,501203038,11,4,0,
1,501205012,2,18,0,
1,501202004,9,10,0,
1,501202005,13,13,0,
1,501202006,8,8,0,
1,501206005,0,34,0,
1,501206006,13,4,0,
1,501202007,1,18,0,
1,501203039,6,6,0,
1,501203040,0,0,0,
1,501205013,8,13,0,
1,501212010,12,0,0,
1,501209001,3,35,0,
1,501203041,20,5,0,
1,501206007,6,10,0,
1,501202008,10,4,0,
1,501209002,19,1,0,
1,501208024,17,4,0,
1,501212011,11,19,0,
1,501202009,9,7,0,
1,501202010,1,21,0,
1,501207037,8,8,0,
1,501209003,12,2,0,
1,501203042,17,0,0,
1,501205014,18,4,0,
1,501202011,8,7,0,
1,501206008,6,11,0,
1,501207038,0,16,0,
1,501207039,2,19,0,
1,501205015,9,0,0,
1,501203043,10,26,0,
1,501203044,9,20,0,
1,501209004,13,2,0,
1,501207040,2,13,0,
1,501203045,10,7,0,
1,501202012,17,3,0,
1,501209005,1,9,0,
1,501209006,12,6,0,
1,501202013,5,12,0,
1,501202014,2,16,0,
1,501206009,11,6,0,
1,501206010,14,1,0,
1,501202015,10,6,0,
1,501216001,14,4,0,
1,501216002,2,10,0,
1,501206011,10,4,0,
1,501202016,13,4,0,
1,501212012,8,5,0,
1,501207041,22,13,0,
1,501203046,6,16,0,
1,501202017,17,3,0,
1,501202018,17,4,0,
1,501209007,12,3,0,
1,501209008,28,58,0,
1,501219001,8,6,0,
1,501209009,20,0,0,
1,501209010,12,2,0,
1,501207042,4,12,0,
1,501207043,6,12,0,
1,501219002,10,9,0,
1,501207044,0,21,0,
1,501207045,17,2,1,
1,501207046,8,10,0,
1,501202019,5,12,0,
1,501202020,16,2,0,
1,501206012,2,18,0,
1,501204003,31,13,0,
1,501202021,10,17,0,
1,501202022,2,12,0,
1,501202023,12,3,0,
1,501202024,3,12,0,
