time_id,station_no,avalible_spaces,empty_spaces,forbidden_spaces,diff
103,500101001,0,17,0,0.0
103,500101002,0,15,0,0.0
103,500101003,0,16,0,0.0
103,500101004,1,10,0,1.0
103,500101005,1,15,0,1.0
103,500101006,0,11,0,0.0
103,500101007,0,11,0,0.0
103,500101008,0,17,0,0.0
103,500101010,0,20,0,0.0
103,500101011,0,7,0,-1.0
103,500101012,0,8,0,0.0
103,500101014,0,11,0,0.0
103,500101016,0,8,0,0.0
103,500101015,0,14,0,0.0
103,500101017,0,10,0,0.0
103,500101018,0,5,0,0.0
103,500101019,0,15,0,0.0
103,500101020,0,5,0,0.0
103,500101021,0,7,0,-2.0
103,500101023,0,27,0,0.0
103,500101024,20,10,0,0.0
103,500101025,2,10,0,-1.0
103,500101026,4,11,0,1.0
103,500101027,0,15,0,-3.0
103,500101028,17,3,0,0.0
103,500101029,10,5,0,0.0
103,500101030,5,10,0,1.0
103,500101031,8,12,0,0.0
103,500101032,10,22,0,-1.0
103,500101033,9,11,0,-1.0
103,500101034,15,3,0,0.0
103,500101035,3,8,0,2.0
103,500101036,12,8,0,1.0
103,500101037,1,19,0,0.0
103,500101038,1,26,0,-2.0
103,500101039,6,22,0,0.0
103,500101040,0,25,0,0.0
103,500101041,0,21,0,0.0
103,500101042,9,6,0,0.0
103,500101091,0,25,0,0.0
103,500101092,1,12,0,0.0
103,500101093,0,15,0,0.0
103,500106001,0,20,0,0.0
103,500106002,0,20,0,0.0
103,500106003,0,12,0,0.0
103,500106004,1,11,0,0.0
103,500101013,1,8,0,0.0
103,500101009,0,16,4,0.0
103,500101022,0,60,0,-8.0
103,500101094,0,23,0,0.0
103,500119076,1,9,0,1.0
103,500119051,4,23,0,0.0
103,500119066,0,20,0,0.0
103,500119050,14,6,0,2.0
103,500119062,0,12,0,0.0
103,500119087,6,24,0,1.0
103,500119090,1,19,0,1.0
103,500119064,0,10,0,-1.0
103,500119077,19,37,0,0.0
103,500119085,1,13,0,-2.0
103,500119008,0,10,0,0.0
103,500119052,5,8,0,1.0
103,500119074,3,7,0,2.0
103,500119075,30,9,0,0.0
103,500119086,2,7,0,0.0
103,500119005,0,37,0,0.0
103,500119072,7,5,0,1.0
103,500119073,0,10,0,0.0
103,500119080,0,10,0,0.0
103,500119009,1,29,0,1.0
103,500119048,1,52,0,0.0
103,500119068,9,1,0,-1.0
103,500119070,0,25,0,0.0
103,500119044,1,9,0,0.0
103,500119054,8,2,0,0.0
103,500119046,5,6,0,1.0
103,500119043,5,37,0,5.0
103,500119078,7,3,0,-3.0
103,500119058,8,1,0,0.0
103,500119060,4,8,0,4.0
103,500119071,9,10,0,0.0
103,500119079,0,19,0,0.0
103,500119056,0,10,0,0.0
103,500119082,7,3,0,1.0
103,500119055,0,9,0,-1.0
103,500119045,0,13,0,0.0
103,500119069,9,1,0,0.0
103,500119083,2,16,0,-6.0
103,500119007,0,18,0,0.0
103,500119047,5,5,0,1.0
103,500119057,5,5,0,0.0
103,500119061,0,27,0,-3.0
103,500119006,0,32,0,0.0
103,500119059,1,19,0,0.0
103,500119065,0,10,0,0.0
103,500119067,18,8,0,-1.0
103,500119088,5,14,0,1.0
103,500119089,10,0,0,0.0
103,500119049,8,21,0,-2.0
103,500119063,0,10,0,0.0
103,500119081,1,10,0,0.0
103,500119053,2,17,0,-8.0
103,500119084,7,3,0,0.0
103,501201002,27,13,0,0.0
103,501201003,5,18,0,0.0
103,501201001,8,14,0,0.0
103,501201004,10,5,0,0.0
103,501208001,11,8,0,0.0
103,501208002,11,18,0,-1.0
103,501208003,7,17,0,7.0
103,501208004,5,7,0,0.0
103,501207001,31,13,0,0.0
103,501201005,2,17,0,-1.0
103,501201006,7,9,0,-2.0
103,501201007,18,1,0,0.0
103,501201008,11,14,0,0.0
103,501201009,5,15,0,0.0
103,501201010,7,3,0,0.0
103,501207002,7,10,0,0.0
103,501207003,10,15,0,0.0
103,501207004,1,9,0,0.0
103,501207005,8,9,0,0.0
103,501207006,4,11,0,1.0
103,501207007,9,10,0,0.0
103,501208005,15,0,0,0.0
103,501208006,20,1,0,0.0
103,501208007,8,22,0,1.0
103,501208008,1,16,0,0.0
103,501208009,9,21,0,1.0
103,501208010,7,8,0,0.0
103,501205001,3,14,0,0.0
103,501203001,10,10,0,-1.0
103,501203002,9,14,0,0.0
103,501203003,0,21,0,0.0
103,501203004,5,10,0,0.0
103,501203005,4,16,0,0.0
103,501203006,6,9,0,0.0
103,501203007,10,5,0,0.0
103,501203008,11,5,0,0.0
103,501201011,16,6,0,0.0
103,501201012,9,9,0,-1.0
103,501205002,9,25,0,1.0
103,501205003,6,13,0,0.0
103,501208011,9,8,0,-2.0
103,501203009,5,9,0,0.0
103,501207008,11,7,0,0.0
103,501207009,16,4,0,0.0
103,501208012,10,20,0,0.0
103,501207010,1,14,0,-1.0
103,501207011,11,5,0,0.0
103,501207012,1,14,7,0.0
103,501203010,20,12,0,0.0
103,501203011,5,8,0,0.0
103,501203012,9,8,0,0.0
103,501212001,6,10,0,0.0
103,501207013,7,13,0,0.0
103,501207014,6,14,0,0.0
103,501201013,4,18,0,0.0
103,501201014,8,11,0,0.0
103,501207015,9,7,0,0.0
103,501207016,10,16,0,0.0
103,501207017,6,17,0,0.0
103,501207018,1,14,0,0.0
103,501207019,12,6,0,-1.0
103,501208013,1,19,0,0.0
103,501208014,5,14,0,-1.0
103,501208015,5,10,0,0.0
103,501208016,13,4,0,0.0
103,501207020,10,9,0,2.0
103,501207021,4,11,0,0.0
103,501207022,10,13,0,0.0
103,501203013,6,9,0,0.0
103,501207023,0,16,0,0.0
103,501207024,1,19,0,0.0
103,501207025,2,12,0,0.0
103,501208017,7,8,0,0.0
103,501203014,3,13,0,1.0
