time_id,station_no,avalible_spaces,empty_spaces,forbidden_spaces,diff
105,500101001,0,17,0,0.0
105,500101002,0,15,0,0.0
105,500101003,0,16,0,0.0
105,500101004,0,11,0,0.0
105,500101005,0,16,0,-1.0
105,500101006,0,11,0,0.0
105,500101007,0,11,0,0.0
105,500101008,0,17,0,0.0
105,500101010,0,20,0,0.0
105,500101011,0,7,0,0.0
105,500101012,0,8,0,0.0
105,500101014,0,11,0,0.0
105,500101016,0,8,0,0.0
105,500101015,1,13,0,1.0
105,500101017,0,10,0,0.0
105,500101018,0,5,0,0.0
105,500101019,0,15,0,0.0
105,500101020,0,5,0,0.0
105,500101021,0,7,0,0.0
105,500101023,0,27,0,0.0
105,500101024,21,9,0,0.0
105,500101025,0,12,0,-1.0
105,500101026,4,11,0,0.0
105,500101027,1,14,0,0.0
105,500101028,17,3,0,0.0
105,500101029,10,5,0,0.0
105,500101030,6,9,0,1.0
105,500101031,8,12,0,0.0
105,500101032,10,22,0,0.0
105,500101033,7,13,0,-1.0
105,500101034,18,0,0,1.0
105,500101035,3,8,0,0.0
105,500101036,11,9,0,-1.0
105,500101037,1,19,0,0.0
105,500101038,0,27,0,-1.0
105,500101039,8,20,0,1.0
105,500101040,1,24,0,0.0
105,500101041,0,21,0,0.0
105,500101042,8,7,0,-2.0
105,500101091,0,25,0,0.0
105,500101092,1,12,0,0.0
105,500101093,0,15,0,0.0
105,500106001,0,20,0,0.0
105,500106002,0,20,0,0.0
105,500106003,0,12,0,0.0
105,500106004,1,11,0,0.0
105,500101013,0,9,0,-1.0
105,500101009,0,16,4,0.0
105,500101022,7,53,0,6.0
105,500101094,0,23,0,0.0
105,500119076,1,9,0,0.0
105,500119051,3,24,0,-1.0
105,500119066,0,20,0,0.0
105,500119050,19,1,0,1.0
105,500119062,0,12,0,0.0
105,500119087,7,23,0,0.0
105,500119090,1,19,0,1.0
105,500119064,2,8,0,1.0
105,500119077,19,37,0,0.0
105,500119085,4,10,0,0.0
105,500119008,0,10,0,-1.0
105,500119052,5,8,0,-1.0
105,500119074,3,7,0,1.0
105,500119075,16,18,0,0.0
105,500119086,2,7,0,0.0
105,500119005,0,37,0,0.0
105,500119072,7,5,0,0.0
105,500119073,0,10,0,0.0
105,500119080,0,10,0,0.0
105,500119009,0,30,0,0.0
105,500119048,1,52,0,0.0
105,500119068,10,0,0,0.0
105,500119070,0,25,0,0.0
105,500119044,1,9,0,1.0
105,500119054,8,2,0,1.0
105,500119046,3,8,0,-1.0
105,500119043,2,40,0,-2.0
105,500119078,8,2,0,0.0
105,500119058,8,1,0,0.0
105,500119060,0,12,0,-3.0
105,500119071,9,10,0,-1.0
105,500119079,0,19,0,0.0
105,500119056,0,10,0,0.0
105,500119082,6,4,0,0.0
105,500119055,1,8,0,1.0
105,500119045,0,13,0,0.0
105,500119069,9,1,0,0.0
105,500119083,2,16,0,0.0
105,500119007,0,18,0,-1.0
105,500119047,5,5,0,0.0
105,500119057,6,4,0,0.0
105,500119061,0,27,0,0.0
105,500119006,0,32,0,0.0
105,500119059,0,20,0,-1.0
105,500119065,0,10,0,0.0
105,500119067,19,7,0,0.0
105,500119088,6,13,0,-1.0
105,500119089,1,9,0,0.0
105,500119049,8,21,0,0.0
105,500119063,0,10,0,0.0
105,500119081,2,9,0,1.0
105,500119053,5,14,0,0.0
105,500119084,8,2,0,1.0
105,501201002,27,13,0,0.0
105,501201003,6,17,0,0.0
105,501201001,8,14,0,0.0
105,501201004,11,4,0,0.0
105,501208001,13,6,0,1.0
105,501208002,11,18,0,0.0
105,501208003,7,17,0,0.0
105,501208004,5,7,0,0.0
105,501207001,30,14,0,-1.0
105,501201005,4,15,0,2.0
105,501201006,7,9,0,0.0
105,501201007,17,2,0,0.0
105,501201008,10,15,0,-1.0
105,501201009,5,15,0,0.0
105,501201010,7,3,0,0.0
105,501207002,7,10,0,0.0
105,501207003,10,15,0,1.0
105,501207004,1,9,0,0.0
105,501207005,8,9,0,0.0
105,501207006,3,12,0,-1.0
105,501207007,11,8,0,2.0
105,501208005,15,0,0,0.0
105,501208006,20,1,0,0.0
105,501208007,8,22,0,0.0
105,501208008,1,16,0,0.0
105,501208009,9,21,0,0.0
105,501208010,7,8,0,0.0
105,501205001,4,13,0,1.0
105,501203001,10,10,0,0.0
105,501203002,9,14,0,0.0
105,501203003,1,20,0,1.0
105,501203004,4,11,0,0.0
105,501203005,4,16,0,0.0
105,501203006,6,9,0,0.0
105,501203007,10,5,0,0.0
105,501203008,11,5,0,0.0
105,501201011,16,6,0,0.0
105,501201012,11,7,0,0.0
105,501205002,9,25,0,1.0
105,501205003,6,13,0,0.0
105,501208011,7,10,0,0.0
105,501203009,5,9,0,0.0
105,501207008,10,8,0,0.0
105,501207009,16,4,0,0.0
105,501208012,10,20,0,0.0
105,501207010,2,13,0,1.0
105,501207011,8,8,0,0.0
105,501207012,2,13,7,0.0
105,501203010,19,13,0,-1.0
105,501203011,5,8,0,0.0
105,501203012,10,7,0,0.0
105,501212001,6,10,0,0.0
105,501207013,7,13,0,0.0
105,501207014,6,14,0,0.0
105,501201013,4,18,0,0.0
105,501201014,8,11,0,0.0
105,501207015,10,6,0,0.0
105,501207016,10,16,0,0.0
105,501207017,7,16,0,1.0
105,501207018,1,14,0,0.0
105,501207019,10,8,0,-1.0
105,501208013,1,19,0,0.0
105,501208014,5,14,0,0.0
105,501208015,6,9,0,0.0
105,501208016,13,4,0,0.0
105,501207020,9,10,0,0.0
105,501207021,4,11,0,0.0
105,501207022,10,13,0,0.0
105,501203013,6,9,0,0.0
105,501207023,0,16,0,0.0
105,501207024,1,19,0,0.0
105,501207025,2,12,0,0.0
105,501208017,6,9,0,-1.0
105,501203014,3,13,0,0.0
105,501203015,4,8,0,0.0
105,501205004,4,13,0,1.0
105,501205005,2,20,0,0.0
105,501205006,8,9,0,0.0
105,501205007,7,5,0,-2.0
105,501207026,2,14,0,0.0
105,501207027,13,5,0,0.0
105,501208018,5,10,0,-1.0
105,501208019,9,7,0,0.0
105,501208020,13,8,0,0.0
105,501208021,5,12,0,0.0
105,501208022,3,12,0,0.0
105,501208023,19,10,0,0.0
105,501212002,5,8,0,0.0
105,501212003,7,8,0,0.0
105,501212004,4,12,0,0.0
105,501203016,8,9,0,1.0
105,501203017,21,21,0,1.0
105,501203018,0,14,0,0.0
105,501203019,12,3,0,0.0
105,501203020,8,25,0,0.0
105,501203021,2,18,0,0.0
105,501203022,11,7,0,0.0
105,501207030,33,16,0,0.0
105,501205008,3,11,0,0.0
105,501207028,40,16,0,0.0
105,501201015,0,25,0,0.0
105,501205009,0,25,0,0.0
105,501207036,8,7,0,-1.0
105,501207031,13,3,0,0.0
105,501203023,2,16,0,1.0
105,501203024,5,12,0,0.0
105,501207032,2,14,0,0.0
105,501202001,10,4,0,0.0
105,501203025,33,18,4,0.0
105,501203026,3,12,0,0.0
105,501212005,8,7,0,0.0
105,501212006,0,15,0,0.0
105,501212007,8,8,0,0.0
105,501212008,7,5,0,0.0
105,501207033,9,12,0,-1.0
105,501207034,4,20,0,0.0
105,501207035,12,9,0,0.0
105,501203027,5,10,0,0.0
105,501206001,35,13,0,0.0
105,501206002,4,14,0,0.0
105,501201016,9,17,0,1.0
105,501203028,1,25,0,0.0
105,501203029,11,22,0,-1.0
105,501205010,3,11,0,0.0
105,501205011,16,14,0,0.0
105,501203030,11,19,0,0.0
105,501203031,4,13,0,0.0
105,501203032,12,7,0,0.0
105,501203033,2,26,0,1.0
105,501206003,3,41,0,0.0
105,501212009,6,11,0,0.0
105,501202002,4,23,0,2.0
105,501204001,12,13,0,0.0
105,501204002,1,12,0,0.0
105,501206004,3,19,0,0.0
105,501202003,5,25,0,0.0
105,501203034,12,11,0,0.0
105,501203035,13,4,0,0.0
105,501203036,18,12,0,0.0
105,501203037,4,16,0,0.0
105,501203038,7,8,0,0.0
105,501205012,4,16,0,0.0
105,501202004,10,9,0,0.0
105,501202005,14,12,0,0.0
105,501202006,14,2,0,0.0
105,501206005,20,14,0,0.0
105,501206006,12,5,0,0.0
105,501202007,10,9,0,0.0
105,501203039,3,9,0,0.0
105,501203040,0,0,0,0.0
105,501205013,10,11,0,-4.0
105,501212010,2,10,0,0.0
105,501209001,14,24,0,-1.0
105,501203041,5,20,0,-1.0
105,501206007,2,14,0,0.0
105,501202008,4,10,0,0.0
105,501209002,13,7,0,0.0
105,501208024,16,5,0,-1.0
105,501212011,14,16,0,0.0
105,501202009,3,13,0,0.0
105,501202010,6,16,0,0.0
105,501207037,10,6,0,-1.0
105,501209003,13,1,0,0.0
105,501203042,2,15,0,0.0
105,501205014,6,17,0,0.0
105,501202011,4,11,0,0.0
105,501206008,8,9,0,0.0
105,501207038,12,4,0,0.0
105,501207039,0,21,0,0.0
105,501205015,2,7,0,-1.0
105,501203043,27,9,0,0.0
105,501203044,2,27,0,0.0
105,501209004,7,8,0,0.0
105,501207040,1,14,0,0.0
105,501203045,11,6,0,0.0
105,501202012,15,5,0,0.0
105,501209005,5,5,0,0.0
105,501209006,6,12,0,0.0
105,501202013,7,10,0,0.0
105,501202014,10,8,0,0.0
105,501206009,6,11,0,0.0
105,501206010,3,12,0,-1.0
105,501202015,11,5,0,0.0
105,501216001,6,12,0,-1.0
105,501216002,5,7,0,0.0
105,501206011,7,7,0,0.0
105,501202016,13,4,0,1.0
105,501212012,5,8,0,0.0
105,501207041,20,15,0,1.0
