time_id,station_no,avalible_spaces,empty_spaces,forbidden_spaces,diff
76,500101001,9,3,0,-1.0
76,500101002,0,15,0,0.0
76,500101003,5,11,0,0.0
76,500101004,1,10,0,0.0
76,500101005,2,14,0,0.0
76,500101006,3,8,0,0.0
76,500101007,1,10,0,0.0
76,500101008,8,9,0,0.0
76,500101010,4,16,0,-1.0
76,500101011,3,4,0,0.0
76,500101012,5,3,0,1.0
76,500101014,3,8,0,2.0
76,500101016,0,8,0,0.0
76,500101015,5,9,0,0.0
76,500101017,0,10,0,0.0
76,500101018,2,3,0,0.0
76,500101019,2,13,0,-1.0
76,500101020,1,4,0,-1.0
76,500101021,7,0,0,0.0
76,500101023,4,23,0,1.0
76,500101024,3,27,0,0.0
76,500101025,1,11,0,0.0
76,500101026,3,12,0,1.0
76,500101027,2,13,0,0.0
76,500101028,5,15,0,0.0
76,500101029,3,12,0,1.0
76,500101030,6,9,0,1.0
76,500101031,3,17,0,0.0
76,500101032,25,7,0,0.0
76,500101033,13,7,0,0.0
76,500101034,6,12,0,0.0
76,500101035,4,7,0,0.0
76,500101036,2,18,0,0.0
76,500101037,8,12,0,0.0
76,500101038,1,26,0,0.0
76,500101039,5,23,0,0.0
76,500101040,2,23,0,0.0
76,500101041,3,18,0,-1.0
76,500101042,2,13,0,0.0
76,500101091,0,25,0,0.0
76,500101092,2,11,0,0.0
76,500101093,1,14,0,0.0
76,500106001,7,13,0,0.0
76,500106002,2,18,0,0.0
76,500106003,7,5,0,0.0
76,500106004,3,9,0,-1.0
76,500101013,7,2,0,0.0
76,500101009,7,9,4,0.0
76,500101022,47,13,0,5.0
76,500101094,6,17,0,0.0
76,500119076,0,10,0,0.0
76,500119051,2,25,0,0.0
76,500119066,1,19,0,0.0
76,500119050,2,18,0,1.0
76,500119062,2,10,0,0.0
76,500119087,1,29,0,0.0
76,500119090,1,19,0,0.0
76,500119064,4,6,0,0.0
76,500119077,4,52,0,0.0
76,500119085,2,12,0,0.0
76,500119008,4,6,0,2.0
76,500119052,3,13,0,0.0
76,500119074,2,8,0,0.0
76,500119075,1,39,0,-1.0
76,500119086,2,8,0,0.0
76,500119005,19,18,0,0.0
76,500119072,1,11,0,0.0
76,500119073,2,8,0,1.0
76,500119080,1,9,0,-1.0
76,500119009,15,15,0,-1.0
76,500119048,1,52,0,0.0
76,500119068,1,9,0,0.0
76,500119070,4,21,0,0.0
76,500119044,1,9,0,0.0
76,500119054,3,7,0,0.0
76,500119046,0,11,0,0.0
76,500119043,13,29,0,0.0
76,500119078,2,8,0,0.0
76,500119058,3,7,0,0.0
76,500119060,3,9,0,0.0
76,500119071,2,17,0,0.0
76,500119079,5,14,0,0.0
76,500119056,5,5,0,0.0
76,500119082,2,8,0,0.0
76,500119055,5,5,0,0.0
76,500119045,1,12,0,1.0
76,500119069,1,9,0,0.0
76,500119083,2,16,0,0.0
76,500119007,7,11,0,-1.0
76,500119047,1,9,0,0.0
76,500119057,2,8,0,1.0
76,500119061,2,25,0,0.0
76,500119006,14,18,0,0.0
76,500119059,2,18,0,0.0
76,500119065,5,5,0,0.0
76,500119067,5,21,0,2.0
76,500119088,3,16,0,1.0
76,500119089,3,7,0,0.0
76,500119049,5,25,0,1.0
76,500119063,1,9,0,0.0
76,500119081,1,10,0,0.0
76,500119053,1,18,0,0.0
76,500119084,1,9,0,0.0
76,501201002,32,8,0,-3.0
76,501201003,12,11,0,-1.0
76,501201001,7,16,0,-1.0
76,501201004,1,14,0,-1.0
76,501208001,5,14,0,0.0
76,501208002,23,6,0,0.0
76,501208003,2,22,0,0.0
76,501208004,2,10,0,0.0
76,501207001,33,11,0,1.0
76,501201005,12,7,0,0.0
76,501201006,6,10,0,0.0
76,501201007,6,13,0,1.0
76,501201008,12,13,0,0.0
76,501201009,11,9,0,0.0
76,501201010,6,4,0,0.0
76,501207002,8,9,0,0.0
76,501207003,7,18,0,0.0
76,501207004,2,8,0,-1.0
76,501207005,1,16,0,1.0
76,501207006,1,14,0,0.0
76,501207007,3,16,0,0.0
76,501208005,8,7,0,0.0
76,501208006,17,4,0,1.0
76,501208007,11,19,0,-2.0
76,501208008,1,16,0,0.0
76,501208009,8,22,0,-1.0
76,501208010,4,11,0,-1.0
76,501205001,6,11,0,1.0
76,501203001,6,14,0,0.0
76,501203002,5,18,0,0.0
76,501203003,4,17,0,-1.0
76,501203004,6,9,0,1.0
76,501203005,13,7,0,0.0
76,501203006,7,8,0,0.0
76,501203007,8,7,0,0.0
76,501203008,11,5,0,0.0
76,501201011,8,14,0,0.0
76,501201012,7,11,0,2.0
76,501205002,14,20,0,-1.0
76,501205003,14,5,0,0.0
76,501208011,7,10,0,0.0
76,501203009,5,9,0,0.0
76,501207008,13,5,0,0.0
76,501207009,10,10,0,1.0
76,501208012,8,22,0,1.0
76,501207010,0,15,0,-2.0
76,501207011,8,8,0,0.0
76,501207012,1,14,7,-1.0
76,501203010,25,7,0,0.0
76,501203011,8,5,0,0.0
76,501203012,9,8,0,0.0
76,501212001,7,9,0,0.0
76,501207013,9,11,0,0.0
76,501207014,7,13,0,1.0
76,501201013,1,21,0,1.0
76,501201014,6,13,0,0.0
76,501207015,9,7,0,0.0
76,501207016,8,18,0,0.0
76,501207017,2,21,0,0.0
76,501207018,2,13,0,1.0
76,501207019,6,12,0,0.0
76,501208013,9,11,0,8.0
76,501208014,0,19,0,-1.0
76,501208015,0,15,0,-1.0
76,501208016,4,13,0,3.0
76,501207020,6,13,0,0.0
76,501207021,3,12,0,0.0
76,501207022,10,13,0,-1.0
76,501203013,5,10,0,-2.0
76,501207023,8,8,0,0.0
76,501207024,1,19,0,0.0
76,501207025,3,11,0,-1.0
76,501208017,5,10,0,0.0
76,501203014,5,11,0,0.0
76,501203015,4,8,0,-1.0
76,501205004,4,13,0,-1.0
76,501205005,3,19,0,0.0
76,501205006,13,4,0,0.0
76,501205007,9,3,0,-1.0
76,501207026,0,16,0,0.0
76,501207027,13,5,0,-1.0
76,501208018,2,13,0,-1.0
