week,hour,station_no,rent,lend,time_id
0,0,286,0,0,0-0
0,1,286,0,0,0-1
0,2,286,0,0,0-2
0,3,286,1,2,0-3
0,4,286,1,1,0-4
0,5,286,0,0,0-5
0,6,286,0,2,0-6
0,7,286,0,3,0-7
0,8,286,13,6,0-8
0,9,286,13,5,0-9
0,10,286,5,3,0-10
0,11,286,9,6,0-11
0,12,286,0,18,0-12
0,13,286,15,1,0-13
0,14,286,2,7,0-14
0,15,286,2,10,0-15
0,16,286,5,7,0-16
0,17,286,10,2,0-17
0,18,286,9,0,0-18
0,19,286,3,17,0-19
0,20,286,5,6,0-20
0,21,286,2,1,0-21
0,22,286,4,1,0-22
0,23,286,3,1,0-23
1,0,286,2,1,1-0
1,1,286,2,0,1-1
1,2,286,0,3,1-2
1,3,286,0,0,1-3
1,4,286,0,0,1-4
1,5,286,0,0,1-5
1,6,286,1,3,1-6
1,7,286,3,6,1-7
1,8,286,10,4,1-8
1,9,286,10,5,1-9
1,10,286,6,4,1-10
1,16,286,4,2,1-16
1,17,286,3,5,1-17
1,18,286,10,2,1-18
1,19,286,13,1,1-19
1,20,286,3,21,1-20
1,21,286,3,3,1-21
1,22,286,8,1,1-22
1,23,286,3,0,1-23
2,0,286,1,0,2-0
2,1,286,2,1,2-1
2,2,286,2,3,2-2
2,3,286,0,0,2-3
2,4,286,0,0,2-4
2,5,286,0,0,2-5
2,6,286,1,3,2-6
2,7,286,3,7,2-7
2,8,286,18,0,2-8
2,9,286,2,13,2-9
2,10,286,12,5,2-10
2,11,286,2,13,2-11
2,12,286,4,15,2-12
2,13,286,3,1,2-13
2,14,286,1,3,2-14
2,15,286,4,2,2-15
2,16,286,2,3,2-16
2,17,286,3,3,2-17
2,18,286,14,3,2-18
2,19,286,7,4,2-19
2,20,286,5,11,2-20
2,21,286,15,8,2-21
2,22,286,9,4,2-22
2,23,286,2,17,2-23
3,0,286,1,3,3-0
3,1,286,0,0,3-1
3,2,286,0,0,3-2
3,3,286,1,1,3-3
3,4,286,0,0,3-4
3,5,286,0,0,3-5
3,6,286,1,0,3-6
3,7,286,2,1,3-7
3,8,286,9,4,3-8
3,9,286,2,3,3-9
3,10,286,6,7,3-10
3,11,286,3,2,3-11
3,12,286,0,11,3-12
3,13,286,3,4,3-13
3,14,286,1,2,3-14
3,15,286,11,2,3-15
3,16,286,4,11,3-16
3,17,286,4,4,3-17
3,18,286,9,3,3-18
3,19,286,15,0,3-19
3,20,286,6,16,3-20
3,21,286,9,5,3-21
3,22,286,4,1,3-22
3,23,286,5,15,3-23
4,0,286,2,0,4-0
4,1,286,0,4,4-1
4,2,286,0,0,4-2
4,3,286,1,0,4-3
4,4,286,0,0,4-4
4,5,286,0,0,4-5
4,6,286,0,2,4-6
4,7,286,4,2,4-7
4,8,286,9,6,4-8
4,9,286,5,5,4-9
4,10,286,2,5,4-10
4,11,286,6,3,4-11
4,12,286,2,13,4-12
4,13,286,5,2,4-13
4,14,286,3,6,4-14
4,15,286,3,2,4-15
4,16,286,1,3,4-16
4,17,286,7,4,4-17
4,18,286,5,3,4-18
4,19,286,3,6,4-19
4,20,286,8,3,4-20
4,21,286,4,3,4-21
4,22,286,5,3,4-22
4,23,286,4,1,4-23
5,0,286,2,1,5-0
5,1,286,5,2,5-1
5,2,286,4,1,5-2
5,3,286,2,0,5-3
5,4,286,1,0,5-4
5,5,286,2,0,5-5
5,6,286,1,3,5-6
5,7,286,0,2,5-7
5,8,286,1,3,5-8
5,9,286,5,4,5-9
5,10,286,9,10,5-10
5,11,286,0,6,5-11
5,12,286,6,5,5-12
5,13,286,6,3,5-13
5,14,286,9,3,5-14
5,15,286,4,5,5-15
5,16,286,2,22,5-16
5,17,286,6,1,5-17
5,18,286,2,5,5-18
5,19,286,2,2,5-19
5,20,286,1,2,5-20
5,21,286,1,2,5-21
5,22,286,5,0,5-22
5,23,286,3,1,5-23
6,0,286,3,0,6-0
6,1,286,2,0,6-1
6,2,286,0,0,6-2
6,3,286,0,1,6-3
6,4,286,1,1,6-4
6,5,286,1,2,6-5
6,6,286,3,2,6-6
6,7,286,1,1,6-7
6,8,286,3,2,6-8
6,9,286,3,2,6-9
6,10,286,0,9,6-10
6,11,286,3,1,6-11
6,12,286,2,7,6-12
6,13,286,3,4,6-13
6,14,286,3,4,6-14
6,15,286,2,3,6-15
6,16,286,6,4,6-16
6,17,286,2,3,6-17
6,18,286,6,4,6-18
6,19,286,1,0,6-19
6,20,286,2,0,6-20
6,21,286,4,1,6-21
6,22,286,6,0,6-22
6,23,286,1,10,6-23
