week,hour,station_no,rent,lend,time_id
0,0,129,1,5,0-0
0,1,129,0,0,0-1
0,2,129,0,1,0-2
0,3,129,0,0,0-3
0,4,129,15,0,0-4
0,5,129,0,0,0-5
0,6,129,3,1,0-6
0,7,129,1,6,0-7
0,8,129,0,13,0-8
0,9,129,4,6,0-9
0,10,129,4,5,0-10
0,11,129,5,1,0-11
0,12,129,5,4,0-12
0,13,129,5,18,0-13
0,14,129,3,9,0-14
0,15,129,1,4,0-15
0,16,129,6,6,0-16
0,17,129,11,0,0-17
0,18,129,12,3,0-18
0,19,129,3,9,0-19
0,20,129,6,4,0-20
0,21,129,3,10,0-21
0,22,129,2,5,0-22
0,23,129,1,6,0-23
1,0,129,0,1,1-0
1,1,129,1,1,1-1
1,2,129,1,0,1-2
1,3,129,14,0,1-3
1,4,129,0,0,1-4
1,5,129,1,0,1-5
1,6,129,4,0,1-6
1,7,129,0,10,1-7
1,8,129,13,15,1-8
1,9,129,4,7,1-9
1,10,129,2,7,1-10
1,16,129,7,7,1-16
1,17,129,7,8,1-17
1,18,129,13,3,1-18
1,19,129,8,6,1-19
1,20,129,2,5,1-20
1,21,129,4,10,1-21
1,22,129,2,4,1-22
1,23,129,14,9,1-23
2,0,129,1,5,2-0
2,1,129,15,1,2-1
2,2,129,0,1,2-2
2,3,129,1,0,2-3
2,4,129,0,0,2-4
2,5,129,0,0,2-5
2,6,129,5,2,2-6
2,7,129,2,13,2-7
2,8,129,13,15,2-8
2,9,129,1,6,2-9
2,10,129,3,5,2-10
2,11,129,4,3,2-11
2,12,129,3,4,2-12
2,13,129,1,3,2-13
2,14,129,8,1,2-14
2,15,129,3,4,2-15
2,16,129,11,2,2-16
2,17,129,8,8,2-17
2,18,129,11,1,2-18
2,19,129,4,10,2-19
2,20,129,5,5,2-20
2,21,129,3,13,2-21
2,22,129,2,10,2-22
2,23,129,25,9,2-23
3,0,129,0,4,3-0
3,1,129,15,0,3-1
3,2,129,0,0,3-2
3,3,129,0,0,3-3
3,4,129,0,0,3-4
3,5,129,0,0,3-5
3,6,129,4,1,3-6
3,7,129,3,6,3-7
3,8,129,0,17,3-8
3,9,129,2,8,3-9
3,10,129,10,4,3-10
3,11,129,2,1,3-11
3,12,129,4,3,3-12
3,13,129,2,5,3-13
3,14,129,3,1,3-14
3,15,129,3,0,3-15
3,16,129,5,4,3-16
3,17,129,4,16,3-17
3,18,129,20,3,3-18
3,19,129,7,3,3-19
3,20,129,3,7,3-20
3,21,129,4,4,3-21
3,22,129,2,8,3-22
3,23,129,0,5,3-23
4,0,129,14,3,4-0
4,1,129,0,2,4-1
4,2,129,0,1,4-2
4,3,129,0,0,4-3
4,4,129,0,0,4-4
4,5,129,14,0,4-5
4,6,129,2,1,4-6
4,7,129,3,6,4-7
4,8,129,1,12,4-8
4,9,129,2,8,4-9
4,10,129,0,6,4-10
4,11,129,3,3,4-11
4,12,129,1,3,4-12
4,13,129,8,3,4-13
4,14,129,4,3,4-14
4,15,129,0,2,4-15
4,16,129,6,7,4-16
4,17,129,8,8,4-17
4,18,129,10,5,4-18
4,19,129,4,6,4-19
4,20,129,4,5,4-20
4,21,129,7,9,4-21
4,22,129,0,11,4-22
4,23,129,10,1,4-23
5,0,129,19,4,5-0
5,1,129,1,0,5-1
5,2,129,1,2,5-2
5,3,129,0,0,5-3
5,4,129,0,0,5-4
5,5,129,1,1,5-5
5,6,129,1,1,5-6
5,7,129,4,3,5-7
5,8,129,0,6,5-8
5,9,129,5,5,5-9
5,10,129,8,2,5-10
5,11,129,6,5,5-11
5,12,129,5,7,5-12
5,13,129,4,3,5-13
5,14,129,0,9,5-14
5,15,129,3,11,5-15
5,16,129,4,2,5-16
5,17,129,1,9,5-17
5,18,129,7,0,5-18
5,19,129,1,9,5-19
5,20,129,17,1,5-20
5,21,129,1,7,5-21
5,22,129,1,1,5-22
5,23,129,15,9,5-23
6,0,129,14,5,6-0
6,1,129,1,1,6-1
6,2,129,0,4,6-2
6,3,129,0,0,6-3
6,4,129,7,1,6-4
6,5,129,0,2,6-5
6,6,129,0,0,6-6
6,7,129,2,3,6-7
6,8,129,2,6,6-8
6,9,129,2,4,6-9
6,10,129,3,5,6-10
6,11,129,3,3,6-11
6,12,129,3,2,6-12
6,13,129,2,8,6-13
6,14,129,9,6,6-14
6,15,129,10,5,6-15
6,16,129,6,6,6-16
6,17,129,4,3,6-17
6,18,129,13,4,6-18
6,19,129,0,5,6-19
6,20,129,2,6,6-20
6,21,129,1,5,6-21
6,22,129,16,0,6-22
6,23,129,0,6,6-23
