week,hour,station_no,rent,lend,time_id
0,0,323,2,0,0-0
0,1,323,1,0,0-1
0,2,323,0,0,0-2
0,3,323,0,0,0-3
0,4,323,0,1,0-4
0,5,323,0,2,0-5
0,6,323,3,2,0-6
0,7,323,1,2,0-7
0,8,323,3,4,0-8
0,9,323,2,2,0-9
0,10,323,2,2,0-10
0,11,323,5,3,0-11
0,12,323,4,3,0-12
0,13,323,5,2,0-13
0,14,323,7,3,0-14
0,15,323,2,5,0-15
0,16,323,3,5,0-16
0,17,323,2,4,0-17
0,18,323,6,8,0-18
0,19,323,10,15,0-19
0,20,323,12,4,0-20
0,21,323,7,2,0-21
0,22,323,0,6,0-22
0,23,323,8,2,0-23
1,0,323,0,2,1-0
1,1,323,2,2,1-1
1,2,323,0,0,1-2
1,3,323,1,0,1-3
1,4,323,0,0,1-4
1,5,323,0,1,1-5
1,6,323,1,4,1-6
1,7,323,3,1,1-7
1,8,323,5,6,1-8
1,9,323,4,3,1-9
1,10,323,3,7,1-10
1,16,323,6,3,1-16
1,17,323,0,9,1-17
1,18,323,4,2,1-18
1,19,323,10,2,1-19
1,20,323,1,15,1-20
1,21,323,2,3,1-21
1,22,323,10,2,1-22
1,23,323,3,2,1-23
2,0,323,1,1,2-0
2,1,323,0,3,2-1
2,2,323,2,4,2-2
2,3,323,2,0,2-3
2,4,323,0,1,2-4
2,5,323,1,0,2-5
2,6,323,0,2,2-6
2,7,323,2,4,2-7
2,8,323,2,4,2-8
2,9,323,3,3,2-9
2,10,323,2,3,2-10
2,11,323,3,2,2-11
2,12,323,7,5,2-12
2,13,323,5,2,2-13
2,14,323,7,1,2-14
2,15,323,3,4,2-15
2,16,323,4,3,2-16
2,17,323,4,9,2-17
2,18,323,8,4,2-18
2,19,323,4,5,2-19
2,20,323,3,5,2-20
2,21,323,9,1,2-21
2,22,323,5,4,2-22
2,23,323,3,3,2-23
3,0,323,4,1,3-0
3,1,323,0,1,3-1
3,2,323,0,0,3-2
3,3,323,0,0,3-3
3,4,323,0,1,3-4
3,5,323,0,0,3-5
3,6,323,1,1,3-6
3,7,323,3,0,3-7
3,8,323,1,7,3-8
3,9,323,0,3,3-9
3,10,323,3,1,3-10
3,11,323,2,4,3-11
3,12,323,2,4,3-12
3,13,323,2,4,3-13
3,14,323,3,1,3-14
3,15,323,2,3,3-15
3,16,323,5,3,3-16
3,17,323,5,3,3-17
3,18,323,6,2,3-18
3,19,323,2,7,3-19
3,20,323,11,6,3-20
3,21,323,8,3,3-21
3,22,323,4,0,3-22
3,23,323,5,3,3-23
4,0,323,1,4,4-0
4,1,323,2,2,4-1
4,2,323,1,3,4-2
4,3,323,0,2,4-3
4,4,323,0,3,4-4
4,5,323,0,0,4-5
4,6,323,2,3,4-6
4,7,323,4,1,4-7
4,8,323,3,4,4-8
4,9,323,4,4,4-9
4,10,323,3,6,4-10
4,11,323,2,4,4-11
4,12,323,4,2,4-12
4,13,323,3,6,4-13
4,14,323,2,4,4-14
4,15,323,4,3,4-15
4,16,323,2,2,4-16
4,17,323,2,6,4-17
4,18,323,9,3,4-18
4,19,323,9,5,4-19
4,20,323,3,6,4-20
4,21,323,7,1,4-21
4,22,323,3,6,4-22
4,23,323,4,3,4-23
5,0,323,3,2,5-0
5,1,323,4,2,5-1
5,2,323,0,5,5-2
5,3,323,2,0,5-3
5,4,323,0,2,5-4
5,5,323,2,4,5-5
5,6,323,4,0,5-6
5,7,323,3,0,5-7
5,8,323,0,2,5-8
5,9,323,0,12,5-9
5,10,323,4,1,5-10
5,11,323,3,6,5-11
5,12,323,6,4,5-12
5,13,323,4,6,5-13
5,14,323,13,0,5-14
5,15,323,4,11,5-15
5,16,323,4,10,5-16
5,17,323,7,5,5-17
5,18,323,4,3,5-18
5,19,323,4,5,5-19
5,20,323,2,4,5-20
5,21,323,9,2,5-21
5,22,323,3,3,5-22
5,23,323,5,2,5-23
6,0,323,3,0,6-0
6,1,323,3,2,6-1
6,2,323,5,1,6-2
6,3,323,2,0,6-3
6,4,323,0,3,6-4
6,5,323,1,9,6-5
6,6,323,2,2,6-6
6,7,323,2,2,6-7
6,8,323,2,3,6-8
6,9,323,4,5,6-9
6,10,323,6,3,6-10
6,11,323,1,8,6-11
6,12,323,1,1,6-12
6,13,323,2,5,6-13
6,14,323,3,2,6-14
6,15,323,7,2,6-15
6,16,323,5,0,6-16
6,17,323,6,7,6-17
6,18,323,8,15,6-18
6,19,323,7,1,6-19
6,20,323,2,3,6-20
6,21,323,6,2,6-21
6,22,323,2,3,6-22
6,23,323,1,2,6-23
