week,hour,station_no,rent,lend,time_id
0,0,79,1,4,0-0
0,1,79,0,1,0-1
0,2,79,0,0,0-2
0,3,79,2,0,0-3
0,4,79,0,1,0-4
0,5,79,0,0,0-5
0,6,79,0,1,0-6
0,7,79,5,1,0-7
0,8,79,3,9,0-8
0,9,79,5,4,0-9
0,10,79,8,5,0-10
0,11,79,6,6,0-11
0,12,79,6,7,0-12
0,13,79,7,9,0-13
0,14,79,4,2,0-14
0,15,79,5,9,0-15
0,16,79,5,6,0-16
0,17,79,3,18,0-17
0,18,79,13,0,0-18
0,19,79,6,13,0-19
0,20,79,9,6,0-20
0,21,79,4,8,0-21
0,22,79,6,6,0-22
0,23,79,8,2,0-23
1,0,79,3,1,1-0
1,1,79,2,0,1-1
1,2,79,1,1,1-2
1,3,79,1,1,1-3
1,4,79,0,1,1-4
1,5,79,0,0,1-5
1,6,79,3,2,1-6
1,7,79,6,3,1-7
1,8,79,5,10,1-8
1,9,79,8,2,1-9
1,10,79,2,6,1-10
1,16,79,6,2,1-16
1,17,79,6,10,1-17
1,18,79,7,8,1-18
1,19,79,21,8,1-19
1,20,79,7,12,1-20
1,21,79,5,11,1-21
1,22,79,5,7,1-22
1,23,79,3,1,1-23
2,0,79,15,3,2-0
2,1,79,0,0,2-1
2,2,79,0,0,2-2
2,3,79,1,1,2-3
2,4,79,14,1,2-4
2,5,79,0,1,2-5
2,6,79,3,2,2-6
2,7,79,7,5,2-7
2,8,79,2,8,2-8
2,9,79,9,5,2-9
2,10,79,2,2,2-10
2,11,79,6,7,2-11
2,12,79,9,3,2-12
2,13,79,3,2,2-13
2,14,79,3,8,2-14
2,15,79,5,7,2-15
2,16,79,5,4,2-16
2,17,79,7,5,2-17
2,18,79,3,7,2-18
2,19,79,5,9,2-19
2,20,79,2,3,2-20
2,21,79,8,13,2-21
2,22,79,4,18,2-22
2,23,79,27,8,2-23
3,0,79,0,2,3-0
3,1,79,2,1,3-1
3,2,79,0,0,3-2
3,3,79,0,2,3-3
3,4,79,0,0,3-4
3,5,79,1,0,3-5
3,6,79,1,1,3-6
3,7,79,7,1,3-7
3,8,79,4,10,3-8
3,9,79,6,6,3-9
3,10,79,11,4,3-10
3,11,79,9,2,3-11
3,12,79,4,6,3-12
3,13,79,7,4,3-13
3,14,79,3,11,3-14
3,15,79,8,10,3-15
3,16,79,9,11,3-16
3,17,79,5,6,3-17
3,18,79,8,10,3-18
3,19,79,6,7,3-19
3,20,79,2,12,3-20
3,21,79,4,10,3-21
3,22,79,18,3,3-22
3,23,79,2,3,3-23
4,0,79,1,6,4-0
4,1,79,9,2,4-1
4,2,79,0,0,4-2
4,3,79,0,1,4-3
4,4,79,0,1,4-4
4,5,79,1,0,4-5
4,6,79,2,2,4-6
4,7,79,5,2,4-7
4,8,79,5,22,4-8
4,9,79,29,2,4-9
4,10,79,3,16,4-10
4,11,79,3,5,4-11
4,12,79,8,6,4-12
4,13,79,9,4,4-13
4,14,79,4,12,4-14
4,15,79,2,12,4-15
4,16,79,6,7,4-16
4,17,79,10,7,4-17
4,18,79,20,14,4-18
4,19,79,8,7,4-19
4,20,79,6,11,4-20
4,21,79,4,10,4-21
4,22,79,5,10,4-22
4,23,79,16,2,4-23
5,0,79,2,7,5-0
5,1,79,4,6,5-1
5,2,79,4,2,5-2
5,3,79,0,0,5-3
5,4,79,0,3,5-4
5,5,79,3,1,5-5
5,6,79,12,0,5-6
5,7,79,6,2,5-7
5,8,79,3,6,5-8
5,9,79,5,7,5-9
5,10,79,8,6,5-10
5,11,79,9,9,5-11
5,12,79,7,7,5-12
5,13,79,8,5,5-13
5,14,79,9,17,5-14
5,15,79,3,19,5-15
5,16,79,7,6,5-16
5,17,79,22,8,5-17
5,18,79,8,4,5-18
5,19,79,12,5,5-19
5,20,79,9,6,5-20
5,21,79,4,17,5-21
5,22,79,3,4,5-22
5,23,79,3,5,5-23
6,0,79,7,7,6-0
6,1,79,3,2,6-1
6,2,79,5,2,6-2
6,3,79,2,1,6-3
6,4,79,2,2,6-4
6,5,79,2,1,6-5
6,6,79,4,0,6-6
6,7,79,7,3,6-7
6,8,79,4,6,6-8
6,9,79,5,10,6-9
6,10,79,8,11,6-10
6,11,79,5,3,6-11
6,12,79,2,5,6-12
6,13,79,9,2,6-13
6,14,79,13,21,6-14
6,15,79,4,11,6-15
6,16,79,7,9,6-16
6,17,79,28,6,6-17
6,18,79,11,2,6-18
6,19,79,1,7,6-19
6,20,79,7,6,6-20
6,21,79,3,6,6-21
6,22,79,2,6,6-22
6,23,79,3,3,6-23
