week,hour,station_no,rent,lend,time_id
0,0,128,3,4,0-0
0,1,128,0,0,0-1
0,2,128,0,0,0-2
0,3,128,0,0,0-3
0,4,128,1,1,0-4
0,5,128,1,1,0-5
0,6,128,0,3,0-6
0,7,128,1,10,0-7
0,8,128,22,13,0-8
0,9,128,2,7,0-9
0,10,128,9,8,0-10
0,11,128,3,12,0-11
0,12,128,2,6,0-12
0,13,128,2,4,0-13
0,14,128,4,7,0-14
0,15,128,8,4,0-15
0,16,128,8,2,0-16
0,17,128,13,7,0-17
0,18,128,8,15,0-18
0,19,128,12,6,0-19
0,20,128,8,12,0-20
0,21,128,13,1,0-21
0,22,128,9,16,0-22
0,23,128,5,3,0-23
1,0,128,4,3,1-0
1,1,128,1,1,1-1
1,2,128,1,0,1-2
1,3,128,0,0,1-3
1,4,128,0,1,1-4
1,5,128,1,3,1-5
1,6,128,1,8,1-6
1,7,128,1,12,1-7
1,8,128,8,6,1-8
1,9,128,11,9,1-9
1,10,128,4,9,1-10
1,16,128,8,3,1-16
1,17,128,11,2,1-17
1,18,128,8,27,1-18
1,19,128,7,5,1-19
1,20,128,11,4,1-20
1,21,128,11,1,1-21
1,22,128,10,18,1-22
1,23,128,5,0,1-23
2,0,128,2,1,2-0
2,1,128,2,0,2-1
2,2,128,0,4,2-2
2,3,128,0,0,2-3
2,4,128,0,1,2-4
2,5,128,1,2,2-5
2,6,128,1,5,2-6
2,7,128,5,9,2-7
2,8,128,8,7,2-8
2,9,128,15,6,2-9
2,10,128,3,10,2-10
2,11,128,2,5,2-11
2,12,128,6,7,2-12
2,13,128,3,4,2-13
2,14,128,6,5,2-14
2,15,128,3,6,2-15
2,16,128,10,7,2-16
2,17,128,10,7,2-17
2,18,128,12,8,2-18
2,19,128,10,3,2-19
2,20,128,6,21,2-20
2,21,128,21,13,2-21
2,22,128,15,2,2-22
2,23,128,5,2,2-23
3,0,128,4,0,3-0
3,1,128,2,0,3-1
3,2,128,0,0,3-2
3,3,128,0,0,3-3
3,4,128,1,1,3-4
3,5,128,1,0,3-5
3,6,128,0,1,3-6
3,7,128,1,9,3-7
3,8,128,3,13,3-8
3,9,128,16,8,3-9
3,10,128,2,6,3-10
3,11,128,8,6,3-11
3,12,128,6,11,3-12
3,13,128,7,5,3-13
3,14,128,10,4,3-14
3,15,128,9,5,3-15
3,16,128,15,5,3-16
3,17,128,9,16,3-17
3,18,128,5,21,3-18
3,19,128,11,6,3-19
3,20,128,11,7,3-20
3,21,128,12,14,3-21
3,22,128,7,2,3-22
3,23,128,11,6,3-23
4,0,128,3,7,4-0
4,1,128,4,0,4-1
4,2,128,1,6,4-2
4,3,128,2,0,4-3
4,4,128,1,1,4-4
4,5,128,1,1,4-5
4,6,128,0,2,4-6
4,7,128,1,7,4-7
4,8,128,4,10,4-8
4,9,128,2,9,4-9
4,10,128,7,3,4-10
4,11,128,4,5,4-11
4,12,128,8,10,4-12
4,13,128,9,9,4-13
4,14,128,6,8,4-14
4,15,128,7,3,4-15
4,16,128,5,1,4-16
4,17,128,16,6,4-17
4,18,128,8,18,4-18
4,19,128,8,2,4-19
4,20,128,11,16,4-20
4,21,128,7,6,4-21
4,22,128,18,1,4-22
4,23,128,6,3,4-23
5,0,128,3,20,5-0
5,1,128,4,1,5-1
5,2,128,4,0,5-2
5,3,128,2,0,5-3
5,4,128,0,0,5-4
5,5,128,0,1,5-5
5,6,128,1,2,5-6
5,7,128,4,5,5-7
5,8,128,3,11,5-8
5,9,128,5,8,5-9
5,10,128,9,7,5-10
5,11,128,13,7,5-11
5,12,128,7,10,5-12
5,13,128,9,8,5-13
5,14,128,2,9,5-14
5,15,128,9,9,5-15
5,16,128,13,10,5-16
5,17,128,18,3,5-17
5,18,128,1,17,5-18
5,19,128,8,5,5-19
5,20,128,7,7,5-20
5,21,128,18,2,5-21
5,22,128,8,16,5-22
5,23,128,5,3,5-23
6,0,128,4,8,6-0
6,1,128,8,0,6-1
6,2,128,1,0,6-2
6,3,128,1,0,6-3
6,4,128,2,2,6-4
6,5,128,1,3,6-5
6,6,128,1,4,6-6
6,7,128,1,8,6-7
6,8,128,9,2,6-8
6,9,128,5,13,6-9
6,10,128,7,11,6-10
6,11,128,10,8,6-11
6,12,128,7,0,6-12
6,13,128,3,5,6-13
6,14,128,3,8,6-14
6,15,128,6,10,6-15
6,16,128,5,9,6-16
6,17,128,13,11,6-17
6,18,128,11,7,6-18
6,19,128,7,14,6-19
6,20,128,5,3,6-20
6,21,128,8,1,6-21
6,22,128,7,0,6-22
6,23,128,8,0,6-23
