week,hour,station_no,rent,lend,time_id
0,0,350,2,2,0-0
0,1,350,3,2,0-1
0,2,350,0,0,0-2
0,3,350,0,1,0-3
0,4,350,0,0,0-4
0,5,350,2,1,0-5
0,6,350,0,3,0-6
0,7,350,13,13,0-7
0,8,350,9,9,0-8
0,9,350,6,11,0-9
0,10,350,6,7,0-10
0,11,350,10,7,0-11
0,12,350,7,11,0-12
0,13,350,7,8,0-13
0,14,350,7,8,0-14
0,15,350,5,4,0-15
0,16,350,4,8,0-16
0,17,350,11,5,0-17
0,18,350,14,8,0-18
0,19,350,13,5,0-19
0,20,350,9,13,0-20
0,21,350,2,19,0-21
0,22,350,12,2,0-22
0,23,350,5,5,0-23
1,0,350,3,4,1-0
1,1,350,3,2,1-1
1,2,350,0,6,1-2
1,3,350,10,0,1-3
1,4,350,0,1,1-4
1,5,350,2,2,1-5
1,6,350,0,5,1-6
1,7,350,25,4,1-7
1,8,350,2,16,1-8
1,9,350,2,12,1-9
1,10,350,7,9,1-10
1,16,350,8,9,1-16
1,17,350,16,18,1-17
1,18,350,18,10,1-18
1,19,350,9,18,1-19
1,20,350,6,10,1-20
1,21,350,9,9,1-21
1,22,350,11,7,1-22
1,23,350,6,5,1-23
2,0,350,1,5,2-0
2,1,350,1,1,2-1
2,2,350,0,1,2-2
2,3,350,2,0,2-3
2,4,350,1,2,2-4
2,5,350,1,2,2-5
2,6,350,1,4,2-6
2,7,350,26,8,2-7
2,8,350,9,20,2-8
2,9,350,2,9,2-9
2,10,350,3,5,2-10
2,11,350,2,6,2-11
2,12,350,13,2,2-12
2,13,350,6,9,2-13
2,14,350,3,5,2-14
2,15,350,5,10,2-15
2,16,350,6,8,2-16
2,17,350,11,7,2-17
2,18,350,14,8,2-18
2,19,350,8,7,2-19
2,20,350,8,8,2-20
2,21,350,13,14,2-21
2,22,350,16,11,2-22
2,23,350,14,7,2-23
3,0,350,0,8,3-0
3,1,350,1,2,3-1
3,2,350,1,0,3-2
3,3,350,0,1,3-3
3,4,350,1,0,3-4
3,5,350,2,0,3-5
3,6,350,1,0,3-6
3,7,350,13,15,3-7
3,8,350,9,15,3-8
3,9,350,3,7,3-9
3,10,350,8,2,3-10
3,11,350,3,7,3-11
3,12,350,3,4,3-12
3,13,350,3,2,3-13
3,14,350,5,7,3-14
3,15,350,9,5,3-15
3,16,350,8,10,3-16
3,17,350,17,7,3-17
3,18,350,6,8,3-18
3,19,350,7,9,3-19
3,20,350,12,7,3-20
3,21,350,1,13,3-21
3,22,350,13,6,3-22
3,23,350,12,4,3-23
4,0,350,6,2,4-0
4,1,350,4,2,4-1
4,2,350,3,3,4-2
4,3,350,1,3,4-3
4,4,350,2,1,4-4
4,5,350,3,0,4-5
4,6,350,0,3,4-6
4,7,350,4,15,4-7
4,8,350,16,4,4-8
4,9,350,2,12,4-9
4,10,350,4,7,4-10
4,11,350,10,11,4-11
4,12,350,9,12,4-12
4,13,350,8,9,4-13
4,14,350,3,7,4-14
4,15,350,7,2,4-15
4,16,350,4,8,4-16
4,17,350,6,6,4-17
4,18,350,22,6,4-18
4,19,350,10,19,4-19
4,20,350,7,8,4-20
4,21,350,8,11,4-21
4,22,350,5,4,4-22
4,23,350,3,8,4-23
5,0,350,9,2,5-0
5,1,350,6,7,5-1
5,2,350,0,6,5-2
5,3,350,7,0,5-3
5,4,350,1,0,5-4
5,5,350,1,2,5-5
5,6,350,4,3,5-6
5,7,350,2,9,5-7
5,8,350,15,6,5-8
5,9,350,6,6,5-9
5,10,350,4,11,5-10
5,11,350,9,9,5-11
5,12,350,11,6,5-12
5,13,350,5,9,5-13
5,14,350,10,6,5-14
5,15,350,8,13,5-15
5,16,350,6,7,5-16
5,17,350,20,2,5-17
5,18,350,10,14,5-18
5,19,350,3,13,5-19
5,20,350,6,7,5-20
5,21,350,14,11,5-21
5,22,350,7,5,5-22
5,23,350,9,3,5-23
6,0,350,3,13,6-0
6,1,350,2,8,6-1
6,2,350,2,2,6-2
6,3,350,12,2,6-3
6,4,350,1,4,6-4
6,5,350,3,2,6-5
6,6,350,2,4,6-6
6,7,350,2,3,6-7
6,8,350,3,7,6-8
6,9,350,5,6,6-9
6,10,350,10,3,6-10
6,11,350,7,4,6-11
6,12,350,6,3,6-12
6,13,350,6,4,6-13
6,14,350,4,14,6-14
6,15,350,9,5,6-15
6,16,350,11,6,6-16
6,17,350,5,16,6-17
6,18,350,16,8,6-18
6,19,350,18,3,6-19
6,20,350,8,17,6-20
6,21,350,5,4,6-21
6,22,350,4,6,6-22
6,23,350,4,5,6-23
