week,hour,station_no,rent,lend,time_id
0,0,44,0,0,0-0
0,1,44,0,5,0-1
0,2,44,0,0,0-2
0,3,44,0,0,0-3
0,4,44,0,0,0-4
0,5,44,0,0,0-5
0,6,44,0,0,0-6
0,7,44,1,0,0-7
0,8,44,3,0,0-8
0,9,44,2,7,0-9
0,10,44,1,4,0-10
0,11,44,0,3,0-11
0,12,44,4,2,0-12
0,13,44,1,4,0-13
0,14,44,12,13,0-14
0,15,44,10,1,0-15
0,16,44,2,0,0-16
0,17,44,4,10,0-17
0,18,44,4,15,0-18
0,19,44,2,6,0-19
0,20,44,7,3,0-20
0,21,44,1,6,0-21
0,22,44,13,0,0-22
0,23,44,0,1,0-23
1,0,44,0,0,1-0
1,1,44,0,0,1-1
1,2,44,0,1,1-2
1,3,44,0,0,1-3
1,4,44,0,0,1-4
1,5,44,0,0,1-5
1,6,44,1,0,1-6
1,7,44,5,2,1-7
1,8,44,9,3,1-8
1,9,44,6,4,1-9
1,10,44,2,2,1-10
1,16,44,4,4,1-16
1,17,44,3,7,1-17
1,18,44,9,10,1-18
1,19,44,1,4,1-19
1,20,44,2,1,1-20
1,21,44,1,4,1-21
1,22,44,1,2,1-22
1,23,44,2,0,1-23
2,0,44,0,0,2-0
2,1,44,0,0,2-1
2,2,44,0,1,2-2
2,3,44,0,0,2-3
2,4,44,0,0,2-4
2,5,44,0,0,2-5
2,6,44,0,0,2-6
2,7,44,4,4,2-7
2,8,44,1,1,2-8
2,9,44,1,5,2-9
2,10,44,4,1,2-10
2,11,44,1,1,2-11
2,12,44,0,1,2-12
2,13,44,1,4,2-13
2,14,44,14,0,2-14
2,15,44,3,1,2-15
2,16,44,2,3,2-16
2,17,44,2,10,2-17
2,18,44,2,7,2-18
2,19,44,0,4,2-19
2,20,44,3,1,2-20
2,21,44,0,2,2-21
2,22,44,2,3,2-22
2,23,44,2,3,2-23
3,0,44,0,2,3-0
3,1,44,1,0,3-1
3,2,44,0,0,3-2
3,3,44,0,0,3-3
3,4,44,0,0,3-4
3,5,44,0,0,3-5
3,6,44,0,0,3-6
3,7,44,2,1,3-7
3,8,44,0,2,3-8
3,9,44,3,0,3-9
3,10,44,1,1,3-10
3,11,44,3,2,3-11
3,12,44,0,3,3-12
3,13,44,3,1,3-13
3,14,44,2,3,3-14
3,15,44,2,1,3-15
3,16,44,2,2,3-16
3,17,44,1,6,3-17
3,18,44,5,8,3-18
3,19,44,2,3,3-19
3,20,44,2,2,3-20
3,21,44,4,3,3-21
3,22,44,1,2,3-22
3,23,44,0,3,3-23
4,0,44,0,0,4-0
4,1,44,6,0,4-1
4,2,44,0,0,4-2
4,3,44,0,0,4-3
4,4,44,0,0,4-4
4,5,44,0,0,4-5
4,6,44,0,0,4-6
4,7,44,1,2,4-7
4,8,44,14,0,4-8
4,9,44,1,0,4-9
4,10,44,2,2,4-10
4,11,44,0,1,4-11
4,12,44,6,2,4-12
4,13,44,9,8,4-13
4,14,44,2,7,4-14
4,15,44,3,3,4-15
4,16,44,3,5,4-16
4,17,44,3,8,4-17
4,18,44,11,7,4-18
4,19,44,2,8,4-19
4,20,44,1,0,4-20
4,21,44,0,5,4-21
4,22,44,1,1,4-22
4,23,44,3,3,4-23
5,0,44,0,6,5-0
5,1,44,12,0,5-1
5,2,44,0,0,5-2
5,3,44,0,0,5-3
5,4,44,0,0,5-4
5,5,44,0,0,5-5
5,6,44,1,3,5-6
5,7,44,0,2,5-7
5,8,44,1,2,5-8
5,9,44,1,3,5-9
5,10,44,2,3,5-10
5,11,44,3,0,5-11
5,12,44,6,4,5-12
5,13,44,4,12,5-13
5,14,44,12,5,5-14
5,15,44,3,18,5-15
5,16,44,1,2,5-16
5,17,44,12,3,5-17
5,18,44,8,3,5-18
5,19,44,5,2,5-19
5,20,44,1,10,5-20
5,21,44,3,1,5-21
5,22,44,4,1,5-22
5,23,44,2,0,5-23
6,0,44,1,4,6-0
6,1,44,0,0,6-1
6,2,44,0,0,6-2
6,3,44,0,1,6-3
6,4,44,0,0,6-4
6,5,44,0,1,6-5
6,6,44,1,1,6-6
6,7,44,1,3,6-7
6,8,44,3,1,6-8
6,9,44,4,9,6-9
6,10,44,11,3,6-10
6,11,44,3,1,6-11
6,12,44,0,3,6-12
6,13,44,3,1,6-13
6,14,44,0,9,6-14
6,15,44,7,5,6-15
6,16,44,1,6,6-16
6,17,44,18,3,6-17
6,18,44,5,1,6-18
6,19,44,3,0,6-19
6,20,44,1,1,6-20
6,21,44,2,2,6-21
6,22,44,3,1,6-22
6,23,44,0,1,6-23
