week,hour,station_no,rent,lend,time_id
0,0,352,2,0,0-0
0,1,352,0,0,0-1
0,2,352,0,0,0-2
0,3,352,0,1,0-3
0,4,352,0,0,0-4
0,5,352,0,1,0-5
0,6,352,0,2,0-6
0,7,352,0,4,0-7
0,8,352,2,3,0-8
0,9,352,1,6,0-9
0,10,352,3,2,0-10
0,11,352,4,2,0-11
0,12,352,6,2,0-12
0,13,352,3,2,0-13
0,14,352,1,4,0-14
0,15,352,2,3,0-15
0,16,352,5,5,0-16
0,17,352,6,1,0-17
0,18,352,9,10,0-18
0,19,352,6,9,0-19
0,20,352,4,2,0-20
0,21,352,5,2,0-21
0,22,352,1,3,0-22
0,23,352,4,0,0-23
1,0,352,3,0,1-0
1,1,352,0,1,1-1
1,2,352,0,0,1-2
1,3,352,0,1,1-3
1,4,352,0,0,1-4
1,5,352,0,0,1-5
1,6,352,0,3,1-6
1,7,352,0,7,1-7
1,8,352,4,8,1-8
1,9,352,7,2,1-9
1,10,352,15,2,1-10
1,16,352,6,2,1-16
1,17,352,10,3,1-17
1,18,352,10,2,1-18
1,19,352,6,2,1-19
1,20,352,5,16,1-20
1,21,352,10,2,1-21
1,22,352,8,2,1-22
1,23,352,1,2,1-23
2,0,352,0,0,2-0
2,1,352,1,0,2-1
2,2,352,1,0,2-2
2,3,352,0,1,2-3
2,4,352,0,0,2-4
2,5,352,0,0,2-5
2,6,352,1,3,2-6
2,7,352,2,3,2-7
2,8,352,2,6,2-8
2,9,352,1,2,2-9
2,10,352,1,2,2-10
2,11,352,3,4,2-11
2,12,352,2,1,2-12
2,13,352,1,2,2-13
2,14,352,6,0,2-14
2,15,352,1,2,2-15
2,16,352,3,1,2-16
2,17,352,3,18,2-17
2,18,352,6,3,2-18
2,19,352,5,11,2-19
2,20,352,2,3,2-20
2,21,352,4,4,2-21
2,22,352,5,0,2-22
2,23,352,4,1,2-23
3,0,352,1,0,3-0
3,1,352,0,1,3-1
3,2,352,0,0,3-2
3,3,352,1,1,3-3
3,4,352,0,0,3-4
3,5,352,0,0,3-5
3,6,352,1,2,3-6
3,7,352,1,6,3-7
3,8,352,3,2,3-8
3,9,352,2,1,3-9
3,10,352,3,8,3-10
3,11,352,7,2,3-11
3,12,352,3,1,3-12
3,13,352,1,2,3-13
3,14,352,1,5,3-14
3,15,352,3,2,3-15
3,16,352,4,6,3-16
3,17,352,7,2,3-17
3,18,352,10,1,3-18
3,19,352,6,17,3-19
3,20,352,5,2,3-20
3,21,352,6,1,3-21
3,22,352,4,5,3-22
3,23,352,2,2,3-23
4,0,352,2,1,4-0
4,1,352,1,0,4-1
4,2,352,0,0,4-2
4,3,352,0,1,4-3
4,4,352,0,0,4-4
4,5,352,0,0,4-5
4,6,352,1,1,4-6
4,7,352,0,4,4-7
4,8,352,2,2,4-8
4,9,352,0,4,4-9
4,10,352,0,2,4-10
4,11,352,6,4,4-11
4,12,352,6,2,4-12
4,13,352,2,6,4-13
4,14,352,4,7,4-14
4,15,352,2,1,4-15
4,16,352,4,3,4-16
4,17,352,11,1,4-17
4,18,352,7,3,4-18
4,19,352,8,13,4-19
4,20,352,4,4,4-20
4,21,352,4,0,4-21
4,22,352,5,1,4-22
4,23,352,2,2,4-23
5,0,352,2,0,5-0
5,1,352,2,1,5-1
5,2,352,0,14,5-2
5,3,352,0,1,5-3
5,4,352,1,0,5-4
5,5,352,0,1,5-5
5,6,352,0,1,5-6
5,7,352,1,4,5-7
5,8,352,1,6,5-8
5,9,352,9,5,5-9
5,10,352,5,4,5-10
5,11,352,11,1,5-11
5,12,352,3,7,5-12
5,13,352,7,3,5-13
5,14,352,4,20,5-14
5,15,352,6,7,5-15
5,16,352,4,5,5-16
5,17,352,12,4,5-17
5,18,352,0,6,5-18
5,19,352,10,1,5-19
5,20,352,2,14,5-20
5,21,352,5,1,5-21
5,22,352,1,1,5-22
5,23,352,3,3,5-23
6,0,352,2,3,6-0
6,1,352,1,3,6-1
6,2,352,1,0,6-2
6,3,352,1,1,6-3
6,4,352,0,0,6-4
6,5,352,7,1,6-5
6,6,352,1,1,6-6
6,7,352,1,2,6-7
6,8,352,7,3,6-8
6,9,352,9,7,6-9
6,10,352,5,6,6-10
6,11,352,7,1,6-11
6,12,352,5,1,6-12
6,13,352,5,1,6-13
6,14,352,2,14,6-14
6,15,352,1,7,6-15
6,16,352,8,4,6-16
6,17,352,5,2,6-17
6,18,352,7,3,6-18
6,19,352,3,2,6-19
6,20,352,2,1,6-20
6,21,352,1,1,6-21
6,22,352,3,1,6-22
6,23,352,0,0,6-23
