week,hour,station_no,rent,lend,time_id
0,0,348,2,1,0-0
0,1,348,0,0,0-1
0,2,348,1,0,0-2
0,3,348,0,0,0-3
0,4,348,10,0,0-4
0,5,348,1,1,0-5
0,6,348,0,3,0-6
0,7,348,1,5,0-7
0,8,348,2,7,0-8
0,9,348,8,3,0-9
0,10,348,2,2,0-10
0,11,348,3,3,0-11
0,12,348,4,1,0-12
0,13,348,5,8,0-13
0,14,348,4,9,0-14
0,15,348,1,5,0-15
0,16,348,4,3,0-16
0,17,348,4,4,0-17
0,18,348,11,5,0-18
0,19,348,4,8,0-19
0,20,348,5,3,0-20
0,21,348,3,7,0-21
0,22,348,5,2,0-22
0,23,348,7,0,0-23
1,0,348,2,0,1-0
1,1,348,1,1,1-1
1,2,348,0,0,1-2
1,3,348,0,0,1-3
1,4,348,0,1,1-4
1,5,348,0,3,1-5
1,6,348,1,3,1-6
1,7,348,2,7,1-7
1,8,348,3,2,1-8
1,9,348,8,2,1-9
1,10,348,1,5,1-10
1,16,348,11,4,1-16
1,17,348,10,9,1-17
1,18,348,4,6,1-18
1,19,348,3,5,1-19
1,20,348,4,6,1-20
1,21,348,5,9,1-21
1,22,348,12,0,1-22
1,23,348,4,2,1-23
2,0,348,3,0,2-0
2,1,348,0,1,2-1
2,2,348,0,0,2-2
2,3,348,0,0,2-3
2,4,348,0,0,2-4
2,5,348,0,1,2-5
2,6,348,0,4,2-6
2,7,348,2,5,2-7
2,8,348,1,8,2-8
2,9,348,5,4,2-9
2,10,348,3,3,2-10
2,11,348,3,4,2-11
2,12,348,5,3,2-12
2,13,348,3,2,2-13
2,14,348,3,4,2-14
2,15,348,4,1,2-15
2,16,348,5,6,2-16
2,17,348,3,5,2-17
2,18,348,12,3,2-18
2,19,348,9,2,2-19
2,20,348,3,17,2-20
2,21,348,2,5,2-21
2,22,348,11,0,2-22
2,23,348,2,1,2-23
3,0,348,0,0,3-0
3,1,348,0,0,3-1
3,2,348,0,0,3-2
3,3,348,0,0,3-3
3,4,348,0,0,3-4
3,5,348,0,1,3-5
3,6,348,0,3,3-6
3,7,348,3,8,3-7
3,8,348,4,9,3-8
3,9,348,3,2,3-9
3,10,348,7,0,3-10
3,11,348,2,5,3-11
3,12,348,2,5,3-12
3,13,348,2,0,3-13
3,14,348,1,7,3-14
3,15,348,5,1,3-15
3,16,348,3,2,3-16
3,17,348,8,2,3-17
3,18,348,3,15,3-18
3,19,348,14,0,3-19
3,20,348,5,6,3-20
3,21,348,2,7,3-21
3,22,348,5,3,3-22
3,23,348,1,1,3-23
4,0,348,4,1,4-0
4,1,348,0,0,4-1
4,2,348,0,0,4-2
4,3,348,1,0,4-3
4,4,348,0,0,4-4
4,5,348,1,1,4-5
4,6,348,0,2,4-6
4,7,348,0,4,4-7
4,8,348,3,6,4-8
4,9,348,7,4,4-9
4,10,348,4,2,4-10
4,11,348,1,4,4-11
4,12,348,8,2,4-12
4,13,348,4,14,4-13
4,14,348,2,4,4-14
4,15,348,1,1,4-15
4,16,348,3,2,4-16
4,17,348,5,5,4-17
4,18,348,8,9,4-18
4,19,348,7,3,4-19
4,20,348,7,5,4-20
4,21,348,7,5,4-21
4,22,348,5,1,4-22
4,23,348,5,1,4-23
5,0,348,5,14,5-0
5,1,348,1,2,5-1
5,2,348,2,0,5-2
5,3,348,1,0,5-3
5,4,348,0,0,5-4
5,5,348,0,2,5-5
5,6,348,1,2,5-6
5,7,348,0,1,5-7
5,8,348,1,6,5-8
5,9,348,4,4,5-9
5,10,348,3,4,5-10
5,11,348,9,2,5-11
5,12,348,4,9,5-12
5,13,348,1,3,5-13
5,14,348,8,8,5-14
5,15,348,4,2,5-15
5,16,348,9,10,5-16
5,17,348,11,11,5-17
5,18,348,2,3,5-18
5,19,348,3,4,5-19
5,20,348,4,3,5-20
5,21,348,9,1,5-21
5,22,348,8,1,5-22
5,23,348,7,15,5-23
6,0,348,6,0,6-0
6,1,348,2,0,6-1
6,2,348,1,0,6-2
6,3,348,0,0,6-3
6,4,348,1,0,6-4
6,5,348,0,2,6-5
6,6,348,0,1,6-6
6,7,348,1,9,6-7
6,8,348,1,3,6-8
6,9,348,5,3,6-9
6,10,348,5,1,6-10
6,11,348,4,3,6-11
6,12,348,2,3,6-12
6,13,348,3,13,6-13
6,14,348,8,3,6-14
6,15,348,10,2,6-15
6,16,348,4,8,6-16
6,17,348,2,11,6-17
6,18,348,1,2,6-18
6,19,348,7,0,6-19
6,20,348,3,3,6-20
6,21,348,4,5,6-21
6,22,348,2,3,6-22
6,23,348,1,2,6-23
