week,hour,station_no,rent,lend,time_id
0,0,124,1,0,0-0
0,1,124,0,0,0-1
0,2,124,0,0,0-2
0,3,124,0,0,0-3
0,4,124,0,0,0-4
0,5,124,0,0,0-5
0,6,124,0,2,0-6
0,7,124,2,5,0-7
0,8,124,0,3,0-8
0,9,124,4,2,0-9
0,10,124,2,4,0-10
0,11,124,2,1,0-11
0,12,124,5,4,0-12
0,13,124,2,2,0-13
0,14,124,2,3,0-14
0,15,124,4,3,0-15
0,16,124,2,0,0-16
0,17,124,3,3,0-17
0,18,124,1,12,0-18
0,19,124,1,8,0-19
0,20,124,6,2,0-20
0,21,124,5,1,0-21
0,22,124,1,2,0-22
0,23,124,1,1,0-23
1,0,124,3,0,1-0
1,1,124,0,1,1-1
1,2,124,0,0,1-2
1,3,124,0,0,1-3
1,4,124,0,0,1-4
1,5,124,1,0,1-5
1,6,124,1,7,1-6
1,7,124,1,5,1-7
1,8,124,14,7,1-8
1,9,124,2,5,1-9
1,10,124,2,2,1-10
1,16,124,1,2,1-16
1,17,124,6,4,1-17
1,18,124,7,0,1-18
1,19,124,4,3,1-19
1,20,124,6,1,1-20
1,21,124,7,6,1-21
1,22,124,4,2,1-22
1,23,124,1,2,1-23
2,0,124,3,0,2-0
2,1,124,1,0,2-1
2,2,124,0,0,2-2
2,3,124,0,0,2-3
2,4,124,0,0,2-4
2,5,124,0,0,2-5
2,6,124,0,5,2-6
2,7,124,2,4,2-7
2,8,124,1,12,2-8
2,9,124,3,5,2-9
2,10,124,2,4,2-10
2,11,124,6,5,2-11
2,12,124,3,4,2-12
2,13,124,1,2,2-13
2,14,124,0,1,2-14
2,15,124,1,3,2-15
2,16,124,2,0,2-16
2,17,124,4,3,2-17
2,18,124,1,5,2-18
2,19,124,1,1,2-19
2,20,124,1,0,2-20
2,21,124,6,4,2-21
2,22,124,9,0,2-22
2,23,124,2,4,2-23
3,0,124,2,0,3-0
3,1,124,1,0,3-1
3,2,124,0,0,3-2
3,3,124,0,0,3-3
3,4,124,0,0,3-4
3,5,124,0,0,3-5
3,6,124,0,3,3-6
3,7,124,2,4,3-7
3,8,124,1,4,3-8
3,9,124,1,2,3-9
3,10,124,1,4,3-10
3,11,124,1,2,3-11
3,12,124,5,2,3-12
3,13,124,1,2,3-13
3,14,124,0,2,3-14
3,15,124,3,2,3-15
3,16,124,5,1,3-16
3,17,124,5,7,3-17
3,18,124,5,1,3-18
3,19,124,3,4,3-19
3,20,124,3,2,3-20
3,21,124,3,2,3-21
3,22,124,5,2,3-22
3,23,124,0,2,3-23
4,0,124,2,0,4-0
4,1,124,1,0,4-1
4,2,124,0,0,4-2
4,3,124,1,1,4-3
4,4,124,0,0,4-4
4,5,124,1,0,4-5
4,6,124,0,2,4-6
4,7,124,3,2,4-7
4,8,124,0,5,4-8
4,9,124,2,5,4-9
4,10,124,0,3,4-10
4,11,124,1,1,4-11
4,12,124,5,5,4-12
4,13,124,4,4,4-13
4,14,124,3,4,4-14
4,15,124,2,1,4-15
4,16,124,2,2,4-16
4,17,124,2,6,4-17
4,18,124,5,2,4-18
4,19,124,2,3,4-19
4,20,124,2,2,4-20
4,21,124,6,2,4-21
4,22,124,8,1,4-22
4,23,124,1,4,4-23
5,0,124,1,1,5-0
5,1,124,2,1,5-1
5,2,124,1,0,5-2
5,3,124,0,0,5-3
5,4,124,0,0,5-4
5,5,124,0,0,5-5
5,6,124,1,0,5-6
5,7,124,0,1,5-7
5,8,124,3,6,5-8
5,9,124,5,6,5-9
5,10,124,1,2,5-10
5,11,124,2,2,5-11
5,12,124,2,8,5-12
5,13,124,2,3,5-13
5,14,124,2,3,5-14
5,15,124,5,4,5-15
5,16,124,4,5,5-16
5,17,124,4,2,5-17
5,18,124,4,6,5-18
5,19,124,4,2,5-19
5,20,124,6,3,5-20
5,21,124,3,3,5-21
5,22,124,5,0,5-22
5,23,124,1,3,5-23
6,0,124,3,1,6-0
6,1,124,1,0,6-1
6,2,124,0,0,6-2
6,3,124,0,0,6-3
6,4,124,0,1,6-4
6,5,124,1,0,6-5
6,6,124,0,5,6-6
6,7,124,0,1,6-7
6,8,124,2,2,6-8
6,9,124,3,6,6-9
6,10,124,18,1,6-10
6,11,124,2,6,6-11
6,12,124,1,1,6-12
6,13,124,0,1,6-13
6,14,124,1,3,6-14
6,15,124,4,1,6-15
6,16,124,2,0,6-16
6,17,124,6,3,6-17
6,18,124,7,5,6-18
6,19,124,2,0,6-19
6,20,124,6,6,6-20
6,21,124,2,3,6-21
6,22,124,3,1,6-22
6,23,124,2,1,6-23
