week,hour,station_no,rent,lend,time_id
0,0,362,3,0,0-0
0,1,362,4,3,0-1
0,2,362,4,4,0-2
0,3,362,2,3,0-3
0,4,362,3,3,0-4
0,5,362,4,5,0-5
0,6,362,4,3,0-6
0,7,362,2,6,0-7
0,8,362,6,5,0-8
0,9,362,5,8,0-9
0,10,362,9,4,0-10
0,11,362,6,5,0-11
0,12,362,8,6,0-12
0,13,362,11,7,0-13
0,14,362,6,9,0-14
0,15,362,9,8,0-15
0,16,362,3,5,0-16
0,17,362,12,7,0-17
0,18,362,10,7,0-18
0,19,362,2,19,0-19
0,20,362,1,6,0-20
0,21,362,5,6,0-21
0,22,362,5,5,0-22
0,23,362,1,1,0-23
1,0,362,2,1,1-0
1,1,362,4,3,1-1
1,2,362,2,0,1-2
1,3,362,1,0,1-3
1,4,362,1,1,1-4
1,5,362,0,0,1-5
1,6,362,3,0,1-6
1,7,362,4,3,1-7
1,8,362,13,8,1-8
1,9,362,8,2,1-9
1,10,362,4,9,1-10
1,16,362,4,1,1-16
1,17,362,10,7,1-17
1,18,362,15,7,1-18
1,19,362,8,5,1-19
1,20,362,5,14,1-20
1,21,362,8,7,1-21
1,22,362,4,9,1-22
1,23,362,3,3,1-23
2,0,362,2,3,2-0
2,1,362,0,2,2-1
2,2,362,0,0,2-2
2,3,362,4,0,2-3
2,4,362,0,0,2-4
2,5,362,1,0,2-5
2,6,362,0,1,2-6
2,7,362,5,4,2-7
2,8,362,7,2,2-8
2,9,362,3,5,2-9
2,10,362,3,3,2-10
2,11,362,3,5,2-11
2,12,362,6,4,2-12
2,13,362,5,6,2-13
2,14,362,9,3,2-14
2,15,362,4,3,2-15
2,16,362,3,4,2-16
2,17,362,5,7,2-17
2,18,362,7,3,2-18
2,19,362,4,0,2-19
2,20,362,5,8,2-20
2,21,362,9,14,2-21
2,22,362,2,15,2-22
2,23,362,6,4,2-23
3,0,362,3,1,3-0
3,1,362,1,1,3-1
3,2,362,0,0,3-2
3,3,362,1,1,3-3
3,4,362,1,0,3-4
3,5,362,0,0,3-5
3,6,362,0,0,3-6
3,7,362,1,3,3-7
3,8,362,7,5,3-8
3,9,362,3,4,3-9
3,10,362,3,6,3-10
3,11,362,1,6,3-11
3,12,362,6,11,3-12
3,13,362,10,9,3-13
3,14,362,2,7,3-14
3,15,362,5,3,3-15
3,16,362,2,5,3-16
3,17,362,7,4,3-17
3,18,362,16,9,3-18
3,19,362,7,9,3-19
3,20,362,2,4,3-20
3,21,362,3,9,3-21
3,22,362,1,1,3-22
3,23,362,2,2,3-23
4,0,362,4,1,4-0
4,1,362,5,3,4-1
4,2,362,3,3,4-2
4,3,362,0,1,4-3
4,4,362,0,3,4-4
4,5,362,1,0,4-5
4,6,362,1,0,4-6
4,7,362,1,0,4-7
4,8,362,6,0,4-8
4,9,362,3,4,4-9
4,10,362,5,5,4-10
4,11,362,3,9,4-11
4,12,362,5,8,4-12
4,13,362,5,4,4-13
4,14,362,4,3,4-14
4,15,362,2,4,4-15
4,16,362,9,6,4-16
4,17,362,9,6,4-17
4,18,362,8,10,4-18
4,19,362,7,10,4-19
4,20,362,18,5,4-20
4,21,362,3,8,4-21
4,22,362,10,8,4-22
4,23,362,0,7,4-23
5,0,362,4,3,5-0
5,1,362,2,5,5-1
5,2,362,1,2,5-2
5,3,362,1,1,5-3
5,4,362,6,0,5-4
5,5,362,2,1,5-5
5,6,362,0,3,5-6
5,7,362,5,3,5-7
5,8,362,8,0,5-8
5,9,362,1,5,5-9
5,10,362,10,4,5-10
5,11,362,2,7,5-11
5,12,362,7,8,5-12
5,13,362,1,6,5-13
5,14,362,11,6,5-14
5,15,362,10,10,5-15
5,16,362,8,13,5-16
5,17,362,4,8,5-17
5,18,362,8,5,5-18
5,19,362,2,4,5-19
5,20,362,9,6,5-20
5,21,362,3,2,5-21
5,22,362,6,4,5-22
5,23,362,7,7,5-23
6,0,362,0,3,6-0
6,1,362,2,1,6-1
6,2,362,0,1,6-2
6,3,362,2,4,6-3
6,4,362,1,1,6-4
6,5,362,2,0,6-5
6,6,362,11,0,6-6
6,7,362,7,3,6-7
6,8,362,9,16,6-8
6,9,362,4,9,6-9
6,10,362,4,4,6-10
6,11,362,6,2,6-11
6,12,362,10,9,6-12
6,13,362,7,7,6-13
6,14,362,5,6,6-14
6,15,362,7,2,6-15
6,16,362,0,9,6-16
6,17,362,15,10,6-17
6,18,362,6,6,6-18
6,19,362,3,3,6-19
6,20,362,4,2,6-20
6,21,362,4,3,6-21
6,22,362,2,5,6-22
6,23,362,2,4,6-23
