week,hour,station_no,rent,lend,time_id
0,0,207,0,14,0-0
0,1,207,0,0,0-1
0,2,207,0,0,0-2
0,3,207,0,0,0-3
0,4,207,0,0,0-4
0,5,207,0,0,0-5
0,6,207,0,0,0-6
0,7,207,0,0,0-7
0,8,207,1,1,0-8
0,9,207,0,0,0-9
0,10,207,0,0,0-10
0,11,207,0,0,0-11
0,12,207,1,2,0-12
0,13,207,0,1,0-13
0,14,207,1,0,0-14
0,15,207,0,0,0-15
0,16,207,0,2,0-16
0,17,207,1,2,0-17
0,18,207,0,0,0-18
0,19,207,0,0,0-19
0,20,207,1,0,0-20
0,21,207,0,0,0-21
0,22,207,0,1,0-22
0,23,207,0,0,0-23
1,0,207,0,0,1-0
1,1,207,0,0,1-1
1,2,207,0,0,1-2
1,3,207,0,0,1-3
1,4,207,0,0,1-4
1,5,207,0,0,1-5
1,6,207,0,0,1-6
1,7,207,0,0,1-7
1,8,207,1,1,1-8
1,9,207,1,0,1-9
1,10,207,1,0,1-10
1,16,207,0,0,1-16
1,17,207,0,3,1-17
1,18,207,0,0,1-18
1,19,207,0,0,1-19
1,20,207,0,0,1-20
1,21,207,0,0,1-21
1,22,207,0,1,1-22
1,23,207,0,0,1-23
2,0,207,0,0,2-0
2,1,207,0,0,2-1
2,2,207,0,0,2-2
2,3,207,0,0,2-3
2,4,207,0,0,2-4
2,5,207,0,0,2-5
2,6,207,0,0,2-6
2,7,207,0,0,2-7
2,8,207,1,1,2-8
2,9,207,0,0,2-9
2,10,207,0,0,2-10
2,11,207,1,0,2-11
2,12,207,0,0,2-12
2,13,207,0,0,2-13
2,14,207,0,0,2-14
2,15,207,1,0,2-15
2,16,207,0,0,2-16
2,17,207,0,1,2-17
2,18,207,0,0,2-18
2,19,207,1,0,2-19
2,20,207,0,0,2-20
2,21,207,0,0,2-21
2,22,207,0,0,2-22
2,23,207,0,0,2-23
3,0,207,0,0,3-0
3,1,207,0,0,3-1
3,2,207,0,0,3-2
3,3,207,0,0,3-3
3,4,207,0,0,3-4
3,5,207,0,0,3-5
3,6,207,0,0,3-6
3,7,207,1,0,3-7
3,8,207,0,1,3-8
3,9,207,0,0,3-9
3,10,207,0,0,3-10
3,11,207,0,0,3-11
3,12,207,0,0,3-12
3,13,207,0,0,3-13
3,14,207,0,1,3-14
3,15,207,0,0,3-15
3,16,207,0,0,3-16
3,17,207,1,0,3-17
3,18,207,2,0,3-18
3,19,207,0,0,3-19
3,20,207,1,0,3-20
3,21,207,0,0,3-21
3,22,207,0,1,3-22
3,23,207,1,0,3-23
4,0,207,0,0,4-0
4,1,207,0,0,4-1
4,2,207,0,0,4-2
4,3,207,0,0,4-3
4,4,207,0,0,4-4
4,5,207,0,0,4-5
4,6,207,0,0,4-6
4,7,207,0,0,4-7
4,8,207,1,1,4-8
4,9,207,1,1,4-9
4,10,207,1,0,4-10
4,11,207,0,0,4-11
4,12,207,0,0,4-12
4,13,207,0,0,4-13
4,14,207,1,3,4-14
4,15,207,0,0,4-15
4,16,207,3,1,4-16
4,17,207,1,0,4-17
4,18,207,1,0,4-18
4,19,207,0,0,4-19
4,20,207,0,1,4-20
4,21,207,1,0,4-21
4,22,207,0,0,4-22
4,23,207,0,0,4-23
5,0,207,0,0,5-0
5,1,207,2,0,5-1
5,2,207,1,0,5-2
5,3,207,0,0,5-3
5,4,207,0,0,5-4
5,5,207,0,0,5-5
5,6,207,0,0,5-6
5,7,207,0,0,5-7
5,8,207,0,0,5-8
5,9,207,0,0,5-9
5,10,207,1,2,5-10
5,11,207,0,2,5-11
5,12,207,0,0,5-12
5,13,207,0,2,5-13
5,14,207,0,0,5-14
5,15,207,1,8,5-15
5,16,207,5,0,5-16
5,17,207,4,2,5-17
5,18,207,5,0,5-18
5,19,207,0,0,5-19
5,20,207,0,0,5-20
5,21,207,0,0,5-21
5,22,207,0,0,5-22
5,23,207,0,0,5-23
6,0,207,0,0,6-0
6,1,207,0,0,6-1
6,2,207,0,0,6-2
6,3,207,0,0,6-3
6,4,207,0,0,6-4
6,5,207,0,0,6-5
6,6,207,1,0,6-6
6,7,207,0,0,6-7
6,8,207,1,0,6-8
6,9,207,0,1,6-9
6,10,207,0,1,6-10
6,11,207,0,0,6-11
6,12,207,1,0,6-12
6,13,207,0,0,6-13
6,14,207,2,0,6-14
6,15,207,0,0,6-15
6,16,207,0,2,6-16
6,17,207,1,1,6-17
6,18,207,2,0,6-18
6,19,207,0,0,6-19
6,20,207,0,0,6-20
6,21,207,0,0,6-21
6,22,207,0,0,6-22
6,23,207,3,0,6-23
