week,hour,station_no,rent,lend,time_id
0,0,77,2,1,0-0
0,1,77,0,0,0-1
0,2,77,1,1,0-2
0,3,77,0,0,0-3
0,4,77,0,0,0-4
0,5,77,1,0,0-5
0,6,77,0,0,0-6
0,7,77,3,3,0-7
0,8,77,7,8,0-8
0,9,77,7,6,0-9
0,10,77,3,7,0-10
0,11,77,1,5,0-11
0,12,77,5,5,0-12
0,13,77,6,4,0-13
0,14,77,9,0,0-14
0,15,77,6,7,0-15
0,16,77,4,16,0-16
0,17,77,7,10,0-17
0,18,77,8,3,0-18
0,19,77,18,11,0-19
0,20,77,4,11,0-20
0,21,77,5,6,0-21
0,22,77,2,3,0-22
0,23,77,6,3,0-23
1,0,77,3,1,1-0
1,1,77,1,1,1-1
1,2,77,0,0,1-2
1,3,77,0,0,1-3
1,4,77,0,0,1-4
1,5,77,1,1,1-5
1,6,77,2,1,1-6
1,7,77,4,9,1-7
1,8,77,9,9,1-8
1,9,77,11,2,1-9
1,10,77,6,10,1-10
1,16,77,10,6,1-16
1,17,77,7,9,1-17
1,18,77,2,5,1-18
1,19,77,9,2,1-19
1,20,77,7,9,1-20
1,21,77,8,4,1-21
1,22,77,11,7,1-22
1,23,77,6,1,1-23
2,0,77,2,0,2-0
2,1,77,2,0,2-1
2,2,77,1,1,2-2
2,3,77,0,0,2-3
2,4,77,0,14,2-4
2,5,77,1,2,2-5
2,6,77,0,2,2-6
2,7,77,4,10,2-7
2,8,77,11,8,2-8
2,9,77,7,3,2-9
2,10,77,4,5,2-10
2,11,77,3,5,2-11
2,12,77,2,7,2-12
2,13,77,4,3,2-13
2,14,77,6,6,2-14
2,15,77,10,7,2-15
2,16,77,5,4,2-16
2,17,77,1,5,2-17
2,18,77,14,4,2-18
2,19,77,18,2,2-19
2,20,77,6,23,2-20
2,21,77,14,9,2-21
2,22,77,8,13,2-22
2,23,77,5,2,2-23
3,0,77,1,2,3-0
3,1,77,0,0,3-1
3,2,77,0,0,3-2
3,3,77,0,0,3-3
3,4,77,0,0,3-4
3,5,77,0,1,3-5
3,6,77,2,3,3-6
3,7,77,3,3,3-7
3,8,77,5,3,3-8
3,9,77,2,7,3-9
3,10,77,4,9,3-10
3,11,77,3,3,3-11
3,12,77,4,4,3-12
3,13,77,10,6,3-13
3,14,77,6,7,3-14
3,15,77,4,4,3-15
3,16,77,8,4,3-16
3,17,77,6,9,3-17
3,18,77,16,6,3-18
3,19,77,7,16,3-19
3,20,77,10,9,3-20
3,21,77,6,7,3-21
3,22,77,5,6,3-22
3,23,77,6,1,3-23
4,0,77,0,1,4-0
4,1,77,3,0,4-1
4,2,77,1,0,4-2
4,3,77,1,0,4-3
4,4,77,0,0,4-4
4,5,77,0,1,4-5
4,6,77,0,1,4-6
4,7,77,5,4,4-7
4,8,77,5,1,4-8
4,9,77,6,5,4-9
4,10,77,5,6,4-10
4,11,77,1,6,4-11
4,12,77,4,5,4-12
4,13,77,1,6,4-13
4,14,77,6,2,4-14
4,15,77,5,5,4-15
4,16,77,3,3,4-16
4,17,77,2,9,4-17
4,18,77,10,4,4-18
4,19,77,14,5,4-19
4,20,77,1,5,4-20
4,21,77,3,4,4-21
4,22,77,8,5,4-22
4,23,77,8,1,4-23
5,0,77,6,1,5-0
5,1,77,2,16,5-1
5,2,77,1,0,5-2
5,3,77,1,0,5-3
5,4,77,0,0,5-4
5,5,77,0,1,5-5
5,6,77,3,3,5-6
5,7,77,3,3,5-7
5,8,77,9,3,5-8
5,9,77,9,17,5-9
5,10,77,6,16,5-10
5,11,77,9,8,5-11
5,12,77,11,8,5-12
5,13,77,9,4,5-13
5,14,77,3,13,5-14
5,15,77,3,3,5-15
5,16,77,10,4,5-16
5,17,77,2,9,5-17
5,18,77,8,3,5-18
5,19,77,14,7,5-19
5,20,77,6,8,5-20
5,21,77,6,9,5-21
5,22,77,12,3,5-22
5,23,77,3,1,5-23
6,0,77,6,2,6-0
6,1,77,0,2,6-1
6,2,77,1,0,6-2
6,3,77,0,0,6-3
6,4,77,2,0,6-4
6,5,77,1,2,6-5
6,6,77,1,3,6-6
6,7,77,5,4,6-7
6,8,77,4,7,6-8
6,9,77,7,3,6-9
6,10,77,10,17,6-10
6,11,77,2,7,6-11
6,12,77,5,4,6-12
6,13,77,9,8,6-13
6,14,77,11,18,6-14
6,15,77,12,5,6-15
6,16,77,5,10,6-16
6,17,77,9,9,6-17
6,18,77,9,8,6-18
6,19,77,5,0,6-19
6,20,77,4,6,6-20
6,21,77,6,7,6-21
6,22,77,3,4,6-22
6,23,77,4,1,6-23
