week,hour,station_no,rent,lend,time_id
0,0,268,0,0,0-0
0,1,268,0,0,0-1
0,2,268,0,0,0-2
0,3,268,0,2,0-3
0,4,268,0,0,0-4
0,5,268,0,0,0-5
0,6,268,1,0,0-6
0,7,268,7,2,0-7
0,8,268,0,2,0-8
0,9,268,2,1,0-9
0,10,268,0,4,0-10
0,11,268,1,4,0-11
0,12,268,2,2,0-12
0,13,268,13,6,0-13
0,14,268,1,5,0-14
0,15,268,0,5,0-15
0,16,268,1,8,0-16
0,17,268,6,2,0-17
0,18,268,10,3,0-18
0,19,268,4,1,0-19
0,20,268,6,2,0-20
0,21,268,1,1,0-21
0,22,268,0,2,0-22
0,23,268,0,2,0-23
1,0,268,0,0,1-0
1,1,268,1,0,1-1
1,2,268,0,0,1-2
1,3,268,0,0,1-3
1,4,268,0,0,1-4
1,5,268,1,0,1-5
1,6,268,3,1,1-6
1,7,268,6,2,1-7
1,8,268,4,8,1-8
1,9,268,0,7,1-9
1,10,268,3,3,1-10
1,16,268,5,14,1-16
1,17,268,4,2,1-17
1,18,268,10,2,1-18
1,19,268,4,3,1-19
1,20,268,2,2,1-20
1,21,268,4,2,1-21
1,22,268,2,3,1-22
1,23,268,1,0,1-23
2,0,268,0,0,2-0
2,1,268,0,0,2-1
2,2,268,0,0,2-2
2,3,268,0,0,2-3
2,4,268,0,0,2-4
2,5,268,1,0,2-5
2,6,268,1,0,2-6
2,7,268,9,1,2-7
2,8,268,1,5,2-8
2,9,268,0,4,2-9
2,10,268,0,4,2-10
2,11,268,11,1,2-11
2,12,268,1,1,2-12
2,13,268,0,1,2-13
2,14,268,0,2,2-14
2,15,268,3,1,2-15
2,16,268,0,12,2-16
2,17,268,2,6,2-17
2,18,268,1,3,2-18
2,19,268,8,2,2-19
2,20,268,5,0,2-20
2,21,268,2,4,2-21
2,22,268,3,3,2-22
2,23,268,1,1,2-23
3,0,268,1,0,3-0
3,1,268,0,1,3-1
3,2,268,1,0,3-2
3,3,268,0,0,3-3
3,4,268,0,0,3-4
3,5,268,0,0,3-5
3,6,268,0,0,3-6
3,7,268,4,1,3-7
3,8,268,1,0,3-8
3,9,268,3,3,3-9
3,10,268,1,2,3-10
3,11,268,1,5,3-11
3,12,268,2,4,3-12
3,13,268,17,5,3-13
3,14,268,2,1,3-14
3,15,268,3,5,3-15
3,16,268,0,13,3-16
3,17,268,8,5,3-17
3,18,268,7,2,3-18
3,19,268,3,10,3-19
3,20,268,2,2,3-20
3,21,268,3,2,3-21
3,22,268,4,1,3-22
3,23,268,2,0,3-23
4,0,268,2,0,4-0
4,1,268,0,0,4-1
4,2,268,1,1,4-2
4,3,268,1,0,4-3
4,4,268,0,7,4-4
4,5,268,0,0,4-5
4,6,268,0,0,4-6
4,7,268,4,3,4-7
4,8,268,1,1,4-8
4,9,268,10,6,4-9
4,10,268,5,3,4-10
4,11,268,4,5,4-11
4,12,268,1,5,4-12
4,13,268,3,1,4-13
4,14,268,1,1,4-14
4,15,268,5,2,4-15
4,16,268,5,12,4-16
4,17,268,3,10,4-17
4,18,268,6,4,4-18
4,19,268,3,3,4-19
4,20,268,0,0,4-20
4,21,268,0,2,4-21
4,22,268,0,2,4-22
4,23,268,2,1,4-23
5,0,268,2,0,5-0
5,1,268,1,0,5-1
5,2,268,0,0,5-2
5,3,268,0,2,5-3
5,4,268,8,0,5-4
5,5,268,0,0,5-5
5,6,268,1,1,5-6
5,7,268,1,4,5-7
5,8,268,1,1,5-8
5,9,268,0,5,5-9
5,10,268,4,1,5-10
5,11,268,4,5,5-11
5,12,268,7,2,5-12
5,13,268,2,3,5-13
5,14,268,3,2,5-14
5,15,268,0,12,5-15
5,16,268,6,6,5-16
5,17,268,4,4,5-17
5,18,268,7,3,5-18
5,19,268,3,4,5-19
5,20,268,2,0,5-20
5,21,268,0,3,5-21
5,22,268,3,2,5-22
5,23,268,1,0,5-23
6,0,268,1,1,6-0
6,1,268,0,0,6-1
6,2,268,0,0,6-2
6,3,268,0,0,6-3
6,4,268,0,0,6-4
6,5,268,14,1,6-5
6,6,268,1,0,6-6
6,7,268,0,4,6-7
6,8,268,1,4,6-8
6,9,268,4,8,6-9
6,10,268,4,4,6-10
6,11,268,5,0,6-11
6,12,268,0,0,6-12
6,13,268,1,2,6-13
6,14,268,6,4,6-14
6,15,268,3,0,6-15
6,16,268,2,5,6-16
6,17,268,2,3,6-17
6,18,268,0,4,6-18
6,19,268,1,0,6-19
6,20,268,2,0,6-20
6,21,268,2,0,6-21
6,22,268,0,0,6-22
6,23,268,0,0,6-23
