week,hour,station_no,rent,lend,time_id
0,0,95,0,1,0-0
0,1,95,2,0,0-1
0,2,95,1,0,0-2
0,3,95,0,1,0-3
0,4,95,1,0,0-4
0,5,95,0,2,0-5
0,6,95,0,4,0-6
0,7,95,0,14,0-7
0,8,95,1,0,0-8
0,9,95,5,3,0-9
0,10,95,2,2,0-10
0,11,95,1,3,0-11
0,12,95,3,2,0-12
0,13,95,2,4,0-13
0,14,95,3,2,0-14
0,15,95,6,1,0-15
0,16,95,4,3,0-16
0,17,95,10,5,0-17
0,18,95,9,16,0-18
0,19,95,9,2,0-19
0,20,95,8,11,0-20
0,21,95,7,9,0-21
0,22,95,9,5,0-22
0,23,95,7,1,0-23
1,0,95,3,1,1-0
1,1,95,2,1,1-1
1,2,95,0,0,1-2
1,3,95,1,0,1-3
1,4,95,0,3,1-4
1,5,95,0,1,1-5
1,6,95,11,6,1-6
1,7,95,1,23,1-7
1,8,95,4,1,1-8
1,9,95,1,2,1-9
1,10,95,1,2,1-10
1,16,95,8,2,1-16
1,17,95,13,13,1-17
1,18,95,14,17,1-18
1,19,95,7,5,1-19
1,20,95,7,2,1-20
1,21,95,10,12,1-21
1,22,95,5,4,1-22
1,23,95,10,0,1-23
2,0,95,1,0,2-0
2,1,95,2,0,2-1
2,2,95,2,0,2-2
2,3,95,0,0,2-3
2,4,95,1,1,2-4
2,5,95,0,2,2-5
2,6,95,1,4,2-6
2,7,95,12,23,2-7
2,8,95,1,2,2-8
2,9,95,0,1,2-9
2,10,95,2,1,2-10
2,11,95,1,3,2-11
2,12,95,2,0,2-12
2,13,95,3,0,2-13
2,14,95,3,14,2-14
2,15,95,9,3,2-15
2,16,95,7,2,2-16
2,17,95,11,13,2-17
2,18,95,14,15,2-18
2,19,95,6,3,2-19
2,20,95,7,5,2-20
2,21,95,9,9,2-21
2,22,95,7,4,2-22
2,23,95,9,10,2-23
3,0,95,0,0,3-0
3,1,95,2,0,3-1
3,2,95,1,0,3-2
3,3,95,1,1,3-3
3,4,95,1,0,3-4
3,5,95,0,2,3-5
3,6,95,1,5,3-6
3,7,95,3,13,3-7
3,8,95,2,1,3-8
3,9,95,3,3,3-9
3,10,95,2,0,3-10
3,11,95,0,4,3-11
3,12,95,5,0,3-12
3,13,95,7,3,3-13
3,14,95,10,6,3-14
3,15,95,4,14,3-15
3,16,95,6,3,3-16
3,17,95,12,9,3-17
3,18,95,21,7,3-18
3,19,95,4,16,3-19
3,20,95,9,2,3-20
3,21,95,4,18,3-21
3,22,95,3,2,3-22
3,23,95,5,0,3-23
4,0,95,13,3,4-0
4,1,95,2,0,4-1
4,2,95,3,0,4-2
4,3,95,1,0,4-3
4,4,95,1,1,4-4
4,5,95,0,0,4-5
4,6,95,0,4,4-6
4,7,95,2,10,4-7
4,8,95,0,1,4-8
4,9,95,1,4,4-9
4,10,95,2,6,4-10
4,11,95,0,3,4-11
4,12,95,3,1,4-12
4,13,95,4,1,4-13
4,14,95,0,3,4-14
4,15,95,4,2,4-15
4,16,95,14,1,4-16
4,17,95,10,16,4-17
4,18,95,13,17,4-18
4,19,95,7,12,4-19
4,20,95,4,4,4-20
4,21,95,5,3,4-21
4,22,95,6,5,4-22
4,23,95,9,1,4-23
5,0,95,6,0,5-0
5,1,95,5,0,5-1
5,2,95,1,1,5-2
5,3,95,1,0,5-3
5,4,95,2,1,5-4
5,5,95,0,2,5-5
5,6,95,1,4,5-6
5,7,95,4,4,5-7
5,8,95,0,22,5-8
5,9,95,8,9,5-9
5,10,95,6,1,5-10
5,11,95,4,4,5-11
5,12,95,11,7,5-12
5,13,95,4,14,5-13
5,14,95,6,1,5-14
5,15,95,7,8,5-15
5,16,95,7,7,5-16
5,17,95,16,4,5-17
5,18,95,9,5,5-18
5,19,95,3,3,5-19
5,20,95,2,6,5-20
5,21,95,6,14,5-21
5,22,95,7,2,5-22
5,23,95,6,0,5-23
6,0,95,9,1,6-0
6,1,95,2,6,6-1
6,2,95,3,1,6-2
6,3,95,0,1,6-3
6,4,95,2,1,6-4
6,5,95,4,7,6-5
6,6,95,2,6,6-6
6,7,95,0,4,6-7
6,8,95,8,6,6-8
6,9,95,6,3,6-9
6,10,95,9,3,6-10
6,11,95,5,14,6-11
6,12,95,2,3,6-12
6,13,95,1,8,6-13
6,14,95,1,5,6-14
6,15,95,2,4,6-15
6,16,95,6,6,6-16
6,17,95,5,4,6-17
6,18,95,6,8,6-18
6,19,95,0,0,6-19
6,20,95,5,0,6-20
6,21,95,3,0,6-21
6,22,95,9,3,6-22
6,23,95,3,0,6-23
