week,hour,station_no,rent,lend,time_id
0,0,321,1,1,0-0
0,1,321,0,2,0-1
0,2,321,2,0,0-2
0,3,321,0,0,0-3
0,4,321,0,1,0-4
0,5,321,0,1,0-5
0,6,321,0,2,0-6
0,7,321,0,5,0-7
0,8,321,0,8,0-8
0,9,321,1,4,0-9
0,10,321,4,2,0-10
0,11,321,0,0,0-11
0,12,321,0,2,0-12
0,13,321,0,0,0-13
0,14,321,5,0,0-14
0,15,321,6,3,0-15
0,16,321,5,3,0-16
0,17,321,6,3,0-17
0,18,321,9,19,0-18
0,19,321,4,5,0-19
0,20,321,3,3,0-20
0,21,321,6,1,0-21
0,22,321,2,2,0-22
0,23,321,1,1,0-23
1,0,321,0,0,1-0
1,1,321,2,0,1-1
1,2,321,0,0,1-2
1,3,321,0,0,1-3
1,4,321,0,0,1-4
1,5,321,0,0,1-5
1,6,321,12,1,1-6
1,7,321,1,7,1-7
1,8,321,2,8,1-8
1,9,321,0,4,1-9
1,10,321,2,4,1-10
1,16,321,6,2,1-16
1,17,321,10,5,1-17
1,18,321,14,5,1-18
1,19,321,4,19,1-19
1,20,321,5,1,1-20
1,21,321,4,2,1-21
1,22,321,6,0,1-22
1,23,321,3,0,1-23
2,0,321,1,0,2-0
2,1,321,1,0,2-1
2,2,321,0,0,2-2
2,3,321,0,0,2-3
2,4,321,0,0,2-4
2,5,321,0,0,2-5
2,6,321,0,2,2-6
2,7,321,0,7,2-7
2,8,321,0,15,2-8
2,9,321,16,0,2-9
2,10,321,0,0,2-10
2,11,321,0,1,2-11
2,12,321,4,0,2-12
2,13,321,1,15,2-13
2,14,321,1,3,2-14
2,15,321,2,3,2-15
2,16,321,4,1,2-16
2,17,321,2,2,2-17
2,18,321,2,2,2-18
2,19,321,4,3,2-19
2,20,321,5,3,2-20
2,21,321,8,2,2-21
2,22,321,10,2,2-22
2,23,321,5,6,2-23
3,0,321,1,0,3-0
3,1,321,2,0,3-1
3,2,321,0,0,3-2
3,3,321,0,0,3-3
3,4,321,0,0,3-4
3,5,321,0,0,3-5
3,6,321,0,1,3-6
3,7,321,1,5,3-7
3,8,321,0,4,3-8
3,9,321,1,0,3-9
3,10,321,0,11,3-10
3,11,321,4,0,3-11
3,12,321,1,4,3-12
3,13,321,1,5,3-13
3,14,321,4,4,3-14
3,15,321,2,3,3-15
3,16,321,5,1,3-16
3,17,321,6,3,3-17
3,18,321,15,5,3-18
3,19,321,3,17,3-19
3,20,321,12,3,3-20
3,21,321,6,3,3-21
3,22,321,3,0,3-22
3,23,321,1,0,3-23
4,0,321,1,0,4-0
4,1,321,1,0,4-1
4,2,321,0,0,4-2
4,3,321,0,2,4-3
4,4,321,0,0,4-4
4,5,321,0,0,4-5
4,6,321,0,1,4-6
4,7,321,1,5,4-7
4,8,321,1,5,4-8
4,9,321,1,4,4-9
4,10,321,0,0,4-10
4,11,321,2,0,4-11
4,12,321,5,2,4-12
4,13,321,1,4,4-13
4,14,321,1,9,4-14
4,15,321,3,2,4-15
4,16,321,2,2,4-16
4,17,321,3,2,4-17
4,18,321,3,4,4-18
4,19,321,6,2,4-19
4,20,321,1,0,4-20
4,21,321,2,2,4-21
4,22,321,6,0,4-22
4,23,321,7,0,4-23
5,0,321,2,0,5-0
5,1,321,0,0,5-1
5,2,321,2,0,5-2
5,3,321,0,0,5-3
5,4,321,0,2,5-4
5,5,321,0,0,5-5
5,6,321,0,2,5-6
5,7,321,2,2,5-7
5,8,321,4,4,5-8
5,9,321,3,2,5-9
5,10,321,2,18,5-10
5,11,321,5,2,5-11
5,12,321,4,2,5-12
5,13,321,3,5,5-13
5,14,321,3,3,5-14
5,15,321,2,6,5-15
5,16,321,3,5,5-16
5,17,321,10,2,5-17
5,18,321,2,7,5-18
5,19,321,2,2,5-19
5,20,321,6,0,5-20
5,21,321,3,4,5-21
5,22,321,6,2,5-22
5,23,321,2,0,5-23
6,0,321,4,2,6-0
6,1,321,1,1,6-1
6,2,321,2,1,6-2
6,3,321,0,1,6-3
6,4,321,1,0,6-4
6,5,321,0,0,6-5
6,6,321,0,2,6-6
6,7,321,1,3,6-7
6,8,321,0,6,6-8
6,9,321,2,6,6-9
6,10,321,3,7,6-10
6,11,321,1,2,6-11
6,12,321,10,4,6-12
6,13,321,2,1,6-13
6,14,321,0,4,6-14
6,15,321,1,2,6-15
6,16,321,7,3,6-16
6,17,321,8,6,6-17
6,18,321,2,1,6-18
6,19,321,0,0,6-19
6,20,321,5,2,6-20
6,21,321,5,1,6-21
6,22,321,4,2,6-22
6,23,321,1,0,6-23
