week,hour,station_no,rent,lend,time_id
0,0,31,4,4,0-0
0,1,31,0,0,0-1
0,2,31,1,0,0-2
0,3,31,3,1,0-3
0,4,31,1,0,0-4
0,5,31,3,0,0-5
0,6,31,3,0,0-6
0,7,31,0,10,0-7
0,8,31,9,3,0-8
0,9,31,7,7,0-9
0,10,31,4,7,0-10
0,11,31,7,3,0-11
0,12,31,13,2,0-12
0,13,31,1,26,0-13
0,14,31,3,5,0-14
0,15,31,14,6,0-15
0,16,31,7,7,0-16
0,17,31,14,11,0-17
0,18,31,9,11,0-18
0,19,31,15,9,0-19
0,20,31,10,13,0-20
0,21,31,6,6,0-21
0,22,31,3,9,0-22
0,23,31,3,5,0-23
1,0,31,4,1,1-0
1,1,31,1,1,1-1
1,2,31,2,1,1-2
1,3,31,1,1,1-3
1,4,31,0,2,1-4
1,5,31,1,1,1-5
1,6,31,3,0,1-6
1,7,31,4,6,1-7
1,8,31,9,3,1-8
1,9,31,6,12,1-9
1,10,31,2,6,1-10
1,16,31,1,8,1-16
1,17,31,23,0,1-17
1,18,31,6,27,1-18
1,19,31,11,7,1-19
1,20,31,24,11,1-20
1,21,31,8,13,1-21
1,22,31,1,18,1-22
1,23,31,5,4,1-23
2,0,31,2,2,2-0
2,1,31,0,0,2-1
2,2,31,0,1,2-2
2,3,31,1,1,2-3
2,4,31,0,1,2-4
2,5,31,2,0,2-5
2,6,31,5,1,2-6
2,7,31,3,9,2-7
2,8,31,9,2,2-8
2,9,31,6,8,2-9
2,10,31,9,8,2-10
2,11,31,5,10,2-11
2,12,31,13,2,2-12
2,13,31,13,11,2-13
2,14,31,8,2,2-14
2,15,31,2,14,2-15
2,16,31,2,1,2-16
2,17,31,0,0,2-17
2,18,31,19,2,2-18
2,19,31,6,24,2-19
2,20,31,1,4,2-20
2,21,31,5,13,2-21
2,22,31,18,15,2-22
2,23,31,8,7,2-23
3,0,31,4,5,3-0
3,1,31,1,2,3-1
3,2,31,1,1,3-2
3,3,31,0,0,3-3
3,4,31,0,0,3-4
3,5,31,1,1,3-5
3,6,31,4,0,3-6
3,7,31,3,2,3-7
3,8,31,9,7,3-8
3,9,31,8,2,3-9
3,10,31,10,5,3-10
3,11,31,5,2,3-11
3,12,31,8,9,3-12
3,13,31,7,17,3-13
3,14,31,8,8,3-14
3,15,31,13,6,3-15
3,16,31,4,8,3-16
3,17,31,3,16,3-17
3,18,31,5,5,3-18
3,19,31,22,6,3-19
3,20,31,9,9,3-20
3,21,31,4,18,3-21
3,22,31,15,5,3-22
3,23,31,3,16,3-23
4,0,31,1,2,4-0
4,1,31,4,1,4-1
4,2,31,3,0,4-2
4,3,31,1,2,4-3
4,4,31,0,2,4-4
4,5,31,0,0,4-5
4,6,31,2,2,4-6
4,7,31,3,5,4-7
4,8,31,12,2,4-8
4,9,31,6,6,4-9
4,10,31,4,12,4-10
4,11,31,7,6,4-11
4,12,31,7,11,4-12
4,13,31,13,4,4-13
4,14,31,9,12,4-14
4,15,31,6,8,4-15
4,16,31,5,8,4-16
4,17,31,10,2,4-17
4,18,31,14,9,4-18
4,19,31,9,12,4-19
4,20,31,13,3,4-20
4,21,31,7,28,4-21
4,22,31,9,4,4-22
4,23,31,3,7,4-23
5,0,31,11,4,5-0
5,1,31,2,8,5-1
5,2,31,2,2,5-2
5,3,31,3,2,5-3
5,4,31,0,0,5-4
5,5,31,1,1,5-5
5,6,31,2,2,5-6
5,7,31,4,5,5-7
5,8,31,12,5,5-8
5,9,31,12,7,5-9
5,10,31,16,6,5-10
5,11,31,3,19,5-11
5,12,31,15,8,5-12
5,13,31,6,7,5-13
5,14,31,7,18,5-14
5,15,31,15,8,5-15
5,16,31,23,8,5-16
5,17,31,13,17,5-17
5,18,31,5,18,5-18
5,19,31,10,10,5-19
5,20,31,5,10,5-20
5,21,31,6,9,5-21
5,22,31,16,5,5-22
5,23,31,4,11,5-23
6,0,31,13,6,6-0
6,1,31,2,6,6-1
6,2,31,2,2,6-2
6,3,31,1,1,6-3
6,4,31,0,0,6-4
6,5,31,0,0,6-5
6,6,31,17,1,6-6
6,7,31,4,6,6-7
6,8,31,14,17,6-8
6,9,31,12,28,6-9
6,10,31,17,11,6-10
6,11,31,10,3,6-11
6,12,31,11,4,6-12
6,13,31,7,17,6-13
6,14,31,10,9,6-14
6,15,31,14,14,6-15
6,16,31,4,16,6-16
6,17,31,15,14,6-17
6,18,31,9,7,6-18
6,19,31,3,1,6-19
6,20,31,9,3,6-20
6,21,31,6,5,6-21
6,22,31,3,2,6-22
6,23,31,3,7,6-23
