week,hour,station_no,rent,lend,time_id
0,0,294,0,1,0-0
0,1,294,2,0,0-1
0,2,294,1,0,0-2
0,3,294,0,1,0-3
0,4,294,0,0,0-4
0,5,294,0,1,0-5
0,6,294,0,4,0-6
0,7,294,3,9,0-7
0,8,294,14,2,0-8
0,9,294,14,3,0-9
0,10,294,5,14,0-10
0,11,294,11,5,0-11
0,12,294,2,10,0-12
0,13,294,4,10,0-13
0,14,294,5,6,0-14
0,15,294,9,4,0-15
0,16,294,11,6,0-16
0,17,294,7,20,0-17
0,18,294,1,10,0-18
0,19,294,9,5,0-19
0,20,294,8,7,0-20
0,21,294,2,5,0-21
0,22,294,9,2,0-22
0,23,294,5,1,0-23
1,0,294,4,3,1-0
1,1,294,0,1,1-1
1,2,294,0,1,1-2
1,3,294,1,0,1-3
1,4,294,0,1,1-4
1,5,294,1,1,1-5
1,6,294,3,3,1-6
1,7,294,3,11,1-7
1,8,294,16,15,1-8
1,9,294,28,13,1-9
1,10,294,6,7,1-10
1,16,294,4,3,1-16
1,17,294,0,17,1-17
1,18,294,8,8,1-18
1,19,294,12,6,1-19
1,20,294,6,4,1-20
1,21,294,14,6,1-21
1,22,294,6,3,1-22
1,23,294,3,1,1-23
2,0,294,2,1,2-0
2,1,294,1,0,2-1
2,2,294,1,1,2-2
2,3,294,1,0,2-3
2,4,294,0,1,2-4
2,5,294,1,1,2-5
2,6,294,4,4,2-6
2,7,294,2,13,2-7
2,8,294,16,1,2-8
2,9,294,8,30,2-9
2,10,294,5,6,2-10
2,11,294,24,2,2-11
2,12,294,4,9,2-12
2,13,294,15,21,2-13
2,14,294,2,7,2-14
2,15,294,9,5,2-15
2,16,294,10,4,2-16
2,17,294,1,14,2-17
2,18,294,5,11,2-18
2,19,294,4,6,2-19
2,20,294,6,2,2-20
2,21,294,7,7,2-21
2,22,294,11,7,2-22
2,23,294,7,7,2-23
3,0,294,4,2,3-0
3,1,294,3,2,3-1
3,2,294,2,0,3-2
3,3,294,1,1,3-3
3,4,294,0,0,3-4
3,5,294,0,1,3-5
3,6,294,2,3,3-6
3,7,294,2,8,3-7
3,8,294,10,18,3-8
3,9,294,12,4,3-9
3,10,294,4,6,3-10
3,11,294,5,7,3-11
3,12,294,8,12,3-12
3,13,294,10,4,3-13
3,14,294,2,7,3-14
3,15,294,9,8,3-15
3,16,294,13,4,3-16
3,17,294,2,20,3-17
3,18,294,11,6,3-18
3,19,294,15,3,3-19
3,20,294,4,8,3-20
3,21,294,5,8,3-21
3,22,294,5,4,3-22
3,23,294,6,1,3-23
4,0,294,1,1,4-0
4,1,294,0,3,4-1
4,2,294,2,2,4-2
4,3,294,0,0,4-3
4,4,294,0,0,4-4
4,5,294,0,1,4-5
4,6,294,3,3,4-6
4,7,294,0,6,4-7
4,8,294,10,10,4-8
4,9,294,8,10,4-9
4,10,294,6,3,4-10
4,11,294,8,7,4-11
4,12,294,8,9,4-12
4,13,294,2,6,4-13
4,14,294,10,8,4-14
4,15,294,7,7,4-15
4,16,294,11,3,4-16
4,17,294,7,15,4-17
4,18,294,5,12,4-18
4,19,294,7,7,4-19
4,20,294,12,4,4-20
4,21,294,5,11,4-21
4,22,294,6,7,4-22
4,23,294,6,3,4-23
5,0,294,6,1,5-0
5,1,294,0,0,5-1
5,2,294,1,1,5-2
5,3,294,2,3,5-3
5,4,294,5,5,5-4
5,5,294,1,2,5-5
5,6,294,1,4,5-6
5,7,294,2,1,5-7
5,8,294,5,3,5-8
5,9,294,8,4,5-9
5,10,294,7,13,5-10
5,11,294,7,8,5-11
5,12,294,5,6,5-12
5,13,294,6,6,5-13
5,14,294,3,6,5-14
5,15,294,13,2,5-15
5,16,294,16,11,5-16
5,17,294,6,10,5-17
5,18,294,9,8,5-18
5,19,294,8,12,5-19
5,20,294,6,8,5-20
5,21,294,9,6,5-21
5,22,294,7,1,5-22
5,23,294,12,6,5-23
6,0,294,6,0,6-0
6,1,294,3,3,6-1
6,2,294,0,2,6-2
6,3,294,3,3,6-3
6,4,294,2,6,6-4
6,5,294,1,0,6-5
6,6,294,1,4,6-6
6,7,294,5,1,6-7
6,8,294,2,6,6-8
6,9,294,6,7,6-9
6,10,294,11,9,6-10
6,11,294,8,3,6-11
6,12,294,5,16,6-12
6,13,294,2,5,6-13
6,14,294,4,5,6-14
6,15,294,4,6,6-15
6,16,294,6,8,6-16
6,17,294,4,2,6-17
6,18,294,11,3,6-18
6,19,294,4,17,6-19
6,20,294,4,1,6-20
6,21,294,3,4,6-21
6,22,294,6,0,6-22
6,23,294,5,1,6-23
