week,hour,station_no,rent,lend,time_id
0,0,99,0,0,0-0
0,1,99,0,0,0-1
0,2,99,0,0,0-2
0,3,99,0,0,0-3
0,4,99,0,0,0-4
0,5,99,0,0,0-5
0,6,99,0,0,0-6
0,7,99,0,0,0-7
0,8,99,0,0,0-8
0,9,99,0,0,0-9
0,10,99,0,0,0-10
0,11,99,0,0,0-11
0,12,99,0,0,0-12
0,13,99,0,0,0-13
0,14,99,0,0,0-14
0,15,99,0,0,0-15
0,16,99,0,0,0-16
0,17,99,0,0,0-17
0,18,99,0,0,0-18
0,19,99,0,0,0-19
0,20,99,0,0,0-20
0,21,99,0,0,0-21
0,22,99,0,0,0-22
0,23,99,0,0,0-23
1,0,99,0,0,1-0
1,1,99,0,0,1-1
1,2,99,0,0,1-2
1,3,99,0,0,1-3
1,4,99,0,0,1-4
1,5,99,0,0,1-5
1,6,99,0,0,1-6
1,7,99,0,0,1-7
1,8,99,0,0,1-8
1,9,99,0,0,1-9
1,10,99,0,0,1-10
1,16,99,0,0,1-16
1,17,99,0,0,1-17
1,18,99,0,0,1-18
1,19,99,0,0,1-19
1,20,99,0,0,1-20
1,21,99,0,0,1-21
1,22,99,0,0,1-22
1,23,99,0,0,1-23
2,0,99,0,0,2-0
2,1,99,0,0,2-1
2,2,99,0,0,2-2
2,3,99,0,0,2-3
2,4,99,0,0,2-4
2,5,99,0,0,2-5
2,6,99,0,0,2-6
2,7,99,0,0,2-7
2,8,99,0,0,2-8
2,9,99,0,0,2-9
2,10,99,0,0,2-10
2,11,99,0,0,2-11
2,12,99,0,0,2-12
2,13,99,0,0,2-13
2,14,99,0,0,2-14
2,15,99,0,0,2-15
2,16,99,0,0,2-16
2,17,99,0,0,2-17
2,18,99,0,0,2-18
2,19,99,0,0,2-19
2,20,99,0,0,2-20
2,21,99,0,0,2-21
2,22,99,0,0,2-22
2,23,99,0,0,2-23
3,0,99,0,0,3-0
3,1,99,0,0,3-1
3,2,99,0,0,3-2
3,3,99,0,0,3-3
3,4,99,0,0,3-4
3,5,99,0,0,3-5
3,6,99,0,0,3-6
3,7,99,0,0,3-7
3,8,99,0,0,3-8
3,9,99,0,0,3-9
3,10,99,0,0,3-10
3,11,99,0,0,3-11
3,12,99,0,0,3-12
3,13,99,0,0,3-13
3,14,99,0,0,3-14
3,15,99,0,0,3-15
3,16,99,0,0,3-16
3,17,99,0,0,3-17
3,18,99,0,0,3-18
3,19,99,0,0,3-19
3,20,99,0,0,3-20
3,21,99,0,0,3-21
3,22,99,0,0,3-22
3,23,99,0,0,3-23
4,0,99,0,0,4-0
4,1,99,0,0,4-1
4,2,99,0,0,4-2
4,3,99,0,0,4-3
4,4,99,0,0,4-4
4,5,99,0,0,4-5
4,6,99,0,0,4-6
4,7,99,0,0,4-7
4,8,99,0,0,4-8
4,9,99,0,0,4-9
4,10,99,0,0,4-10
4,11,99,0,0,4-11
4,12,99,0,0,4-12
4,13,99,0,0,4-13
4,14,99,0,0,4-14
4,15,99,0,0,4-15
4,16,99,0,0,4-16
4,17,99,0,0,4-17
4,18,99,0,0,4-18
4,19,99,0,0,4-19
4,20,99,0,0,4-20
4,21,99,0,0,4-21
4,22,99,0,0,4-22
4,23,99,0,0,4-23
5,0,99,0,0,5-0
5,1,99,0,0,5-1
5,2,99,0,0,5-2
5,3,99,0,0,5-3
5,4,99,0,0,5-4
5,5,99,0,0,5-5
5,6,99,0,0,5-6
5,7,99,0,0,5-7
5,8,99,0,0,5-8
5,9,99,0,0,5-9
5,10,99,0,0,5-10
5,11,99,0,0,5-11
5,12,99,0,0,5-12
5,13,99,0,0,5-13
5,14,99,0,0,5-14
5,15,99,0,0,5-15
5,16,99,0,0,5-16
5,17,99,0,0,5-17
5,18,99,0,0,5-18
5,19,99,0,0,5-19
5,20,99,0,0,5-20
5,21,99,0,0,5-21
5,22,99,0,0,5-22
5,23,99,0,0,5-23
6,0,99,0,0,6-0
6,1,99,0,0,6-1
6,2,99,0,0,6-2
6,3,99,0,0,6-3
6,4,99,0,0,6-4
6,5,99,0,0,6-5
6,6,99,0,0,6-6
6,7,99,0,0,6-7
6,8,99,0,0,6-8
6,9,99,0,0,6-9
6,10,99,0,0,6-10
6,11,99,0,0,6-11
6,12,99,0,0,6-12
6,13,99,0,0,6-13
6,14,99,0,0,6-14
6,15,99,0,0,6-15
6,16,99,0,0,6-16
6,17,99,0,0,6-17
6,18,99,0,0,6-18
6,19,99,0,0,6-19
6,20,99,0,0,6-20
6,21,99,0,0,6-21
6,22,99,0,0,6-22
6,23,99,0,0,6-23
