week,hour,station_no,rent,lend,time_id
0,0,36,2,3,0-0
0,1,36,2,3,0-1
0,2,36,2,2,0-2
0,3,36,0,2,0-3
0,4,36,0,0,0-4
0,5,36,2,0,0-5
0,6,36,0,2,0-6
0,7,36,31,0,0-7
0,8,36,26,47,0-8
0,9,36,33,30,0-9
0,10,36,23,45,0-10
0,11,36,25,6,0-11
0,12,36,36,2,0-12
0,13,36,19,31,0-13
0,14,36,9,6,0-14
0,15,36,9,16,0-15
0,16,36,19,25,0-16
0,17,36,63,43,0-17
0,18,36,24,49,0-18
0,19,36,18,13,0-19
0,20,36,1,32,0-20
0,21,36,0,2,0-21
0,22,36,16,6,0-22
0,23,36,2,11,0-23
1,0,36,11,6,1-0
1,1,36,1,3,1-1
1,2,36,1,1,1-2
1,3,36,0,1,1-3
1,4,36,0,0,1-4
1,5,36,2,0,1-5
1,6,36,2,2,1-6
1,7,36,24,0,1-7
1,8,36,15,39,1-8
1,9,36,46,13,1-9
1,10,36,24,59,1-10
1,16,36,2,32,1-16
1,17,36,48,40,1-17
1,18,36,31,21,1-18
1,19,36,25,27,1-19
1,20,36,27,15,1-20
1,21,36,4,50,1-21
1,22,36,2,13,1-22
1,23,36,16,8,1-23
2,0,36,2,1,2-0
2,1,36,0,1,2-1
2,2,36,0,1,2-2
2,3,36,0,0,2-3
2,4,36,1,0,2-4
2,5,36,0,0,2-5
2,6,36,1,2,2-6
2,7,36,19,0,2-7
2,8,36,22,41,2-8
2,9,36,39,31,2-9
2,10,36,33,46,2-10
2,11,36,26,7,2-11
2,12,36,19,8,2-12
2,13,36,19,28,2-13
2,14,36,17,13,2-14
2,15,36,7,16,2-15
2,16,36,2,19,2-16
2,17,36,47,2,2-17
2,18,36,25,31,2-18
2,19,36,38,18,2-19
2,20,36,17,20,2-20
2,21,36,1,20,2-21
2,22,36,1,26,2-22
2,23,36,18,18,2-23
3,0,36,9,8,3-0
3,1,36,1,2,3-1
3,2,36,0,0,3-2
3,3,36,1,1,3-3
3,4,36,0,0,3-4
3,5,36,0,0,3-5
3,6,36,0,2,3-6
3,7,36,14,2,3-7
3,8,36,20,1,3-8
3,9,36,10,36,3-9
3,10,36,17,22,3-10
3,11,36,20,5,3-11
3,12,36,22,4,3-12
3,13,36,19,37,3-13
3,14,36,9,13,3-14
3,15,36,14,18,3-15
3,16,36,63,33,3-16
3,17,36,60,46,3-17
3,18,36,32,48,3-18
3,19,36,7,24,3-19
3,20,36,3,25,3-20
3,21,36,7,7,3-21
3,22,36,2,1,3-22
3,23,36,2,3,3-23
4,0,36,10,0,4-0
4,1,36,0,5,4-1
4,2,36,1,4,4-2
4,3,36,1,0,4-3
4,4,36,0,1,4-4
4,5,36,0,0,4-5
4,6,36,3,1,4-6
4,7,36,15,1,4-7
4,8,36,31,47,4-8
4,9,36,41,3,4-9
4,10,36,25,62,4-10
4,11,36,25,1,4-11
4,12,36,20,21,4-12
4,13,36,32,11,4-13
4,14,36,22,10,4-14
4,15,36,3,33,4-15
4,16,36,43,20,4-16
4,17,36,48,43,4-17
4,18,36,18,64,4-18
4,19,36,6,13,4-19
4,20,36,2,6,4-20
4,21,36,5,5,4-21
4,22,36,3,3,4-22
4,23,36,18,3,4-23
5,0,36,4,4,5-0
5,1,36,2,12,5-1
5,2,36,4,1,5-2
5,3,36,2,1,5-3
5,4,36,0,1,5-4
5,5,36,2,0,5-5
5,6,36,6,4,5-6
5,7,36,13,3,5-7
5,8,36,20,1,5-8
5,9,36,24,4,5-9
5,10,36,9,43,5-10
5,11,36,11,16,5-11
5,12,36,20,41,5-12
5,13,36,20,4,5-13
5,14,36,20,2,5-14
5,15,36,29,23,5-15
5,16,36,30,17,5-16
5,17,36,3,15,5-17
5,18,36,5,15,5-18
5,19,36,1,18,5-19
5,20,36,25,5,5-20
5,21,36,1,16,5-21
5,22,36,3,10,5-22
5,23,36,4,6,5-23
6,0,36,4,4,6-0
6,1,36,2,1,6-1
6,2,36,0,1,6-2
6,3,36,1,1,6-3
6,4,36,1,0,6-4
6,5,36,0,1,6-5
6,6,36,1,1,6-6
6,7,36,4,1,6-7
6,8,36,12,2,6-8
6,9,36,4,5,6-9
6,10,36,8,6,6-10
6,11,36,9,1,6-11
6,12,36,8,10,6-12
6,13,36,10,3,6-13
6,14,36,8,3,6-14
6,15,36,8,3,6-15
6,16,36,10,11,6-16
6,17,36,7,25,6-17
6,18,36,2,8,6-18
6,19,36,3,9,6-19
6,20,36,4,5,6-20
6,21,36,4,5,6-21
6,22,36,4,1,6-22
6,23,36,3,6,6-23
