week,hour,station_no,rent,lend,time_id
0,0,310,1,1,0-0
0,1,310,1,1,0-1
0,2,310,0,0,0-2
0,3,310,0,0,0-3
0,4,310,0,0,0-4
0,5,310,0,0,0-5
0,6,310,0,3,0-6
0,7,310,3,7,0-7
0,8,310,16,2,0-8
0,9,310,8,13,0-9
0,10,310,1,7,0-10
0,11,310,7,6,0-11
0,12,310,4,8,0-12
0,13,310,6,1,0-13
0,14,310,4,0,0-14
0,15,310,11,1,0-15
0,16,310,6,4,0-16
0,17,310,7,7,0-17
0,18,310,6,13,0-18
0,19,310,8,4,0-19
0,20,310,19,11,0-20
0,21,310,2,21,0-21
0,22,310,5,4,0-22
0,23,310,1,5,0-23
1,0,310,0,5,1-0
1,1,310,0,0,1-1
1,2,310,2,0,1-2
1,3,310,0,0,1-3
1,4,310,0,0,1-4
1,5,310,0,0,1-5
1,6,310,1,4,1-6
1,7,310,6,3,1-7
1,8,310,11,2,1-8
1,9,310,12,5,1-9
1,10,310,4,2,1-10
1,16,310,5,3,1-16
1,17,310,13,7,1-17
1,18,310,10,11,1-18
1,19,310,9,10,1-19
1,20,310,3,12,1-20
1,21,310,12,7,1-21
1,22,310,3,15,1-22
1,23,310,1,2,1-23
2,0,310,2,0,2-0
2,1,310,0,1,2-1
2,2,310,0,0,2-2
2,3,310,0,0,2-3
2,4,310,0,0,2-4
2,5,310,0,0,2-5
2,6,310,0,3,2-6
2,7,310,2,3,2-7
2,8,310,14,0,2-8
2,9,310,11,1,2-9
2,10,310,0,9,2-10
2,11,310,4,7,2-11
2,12,310,4,8,2-12
2,13,310,3,2,2-13
2,14,310,5,3,2-14
2,15,310,3,2,2-15
2,16,310,3,8,2-16
2,17,310,3,7,2-17
2,18,310,16,7,2-18
2,19,310,5,8,2-19
2,20,310,8,5,2-20
2,21,310,3,17,2-21
2,22,310,9,12,2-22
2,23,310,1,8,2-23
3,0,310,2,0,3-0
3,1,310,1,0,3-1
3,2,310,0,0,3-2
3,3,310,0,0,3-3
3,4,310,0,0,3-4
3,5,310,0,0,3-5
3,6,310,0,1,3-6
3,7,310,1,4,3-7
3,8,310,10,12,3-8
3,9,310,7,5,3-9
3,10,310,3,2,3-10
3,11,310,4,6,3-11
3,12,310,4,4,3-12
3,13,310,6,1,3-13
3,14,310,2,2,3-14
3,15,310,3,3,3-15
3,16,310,3,0,3-16
3,17,310,9,8,3-17
3,18,310,9,18,3-18
3,19,310,7,12,3-19
3,20,310,5,10,3-20
3,21,310,4,5,3-21
3,22,310,6,1,3-22
3,23,310,4,3,3-23
4,0,310,3,1,4-0
4,1,310,1,0,4-1
4,2,310,0,0,4-2
4,3,310,0,0,4-3
4,4,310,0,0,4-4
4,5,310,0,1,4-5
4,6,310,0,2,4-6
4,7,310,0,4,4-7
4,8,310,10,2,4-8
4,9,310,5,6,4-9
4,10,310,7,5,4-10
4,11,310,6,9,4-11
4,12,310,3,8,4-12
4,13,310,4,0,4-13
4,14,310,4,6,4-14
4,15,310,10,2,4-15
4,16,310,1,3,4-16
4,17,310,13,7,4-17
4,18,310,5,6,4-18
4,19,310,3,9,4-19
4,20,310,4,11,4-20
4,21,310,5,6,4-21
4,22,310,7,5,4-22
4,23,310,4,5,4-23
5,0,310,0,3,5-0
5,1,310,6,0,5-1
5,2,310,3,0,5-2
5,3,310,0,0,5-3
5,4,310,0,0,5-4
5,5,310,0,1,5-5
5,6,310,0,3,5-6
5,7,310,1,3,5-7
5,8,310,8,0,5-8
5,9,310,10,2,5-9
5,10,310,9,14,5-10
5,11,310,3,5,5-11
5,12,310,2,12,5-12
5,13,310,7,7,5-13
5,14,310,6,7,5-14
5,15,310,4,3,5-15
5,16,310,9,10,5-16
5,17,310,4,3,5-17
5,18,310,8,2,5-18
5,19,310,5,5,5-19
5,20,310,2,9,5-20
5,21,310,4,3,5-21
5,22,310,3,4,5-22
5,23,310,12,1,5-23
6,0,310,5,0,6-0
6,1,310,2,3,6-1
6,2,310,1,1,6-2
6,3,310,0,0,6-3
6,4,310,0,1,6-4
6,5,310,0,0,6-5
6,6,310,1,4,6-6
6,7,310,2,1,6-7
6,8,310,5,3,6-8
6,9,310,2,9,6-9
6,10,310,4,6,6-10
6,11,310,4,2,6-11
6,12,310,3,5,6-12
6,13,310,4,7,6-13
6,14,310,6,2,6-14
6,15,310,4,3,6-15
6,16,310,6,6,6-16
6,17,310,11,3,6-17
6,18,310,5,7,6-18
6,19,310,5,1,6-19
6,20,310,2,1,6-20
6,21,310,5,3,6-21
6,22,310,4,0,6-22
6,23,310,2,15,6-23
