week,hour,station_no,rent,lend,time_id
0,0,401,5,0,0-0
0,1,401,1,4,0-1
0,2,401,3,0,0-2
0,3,401,2,1,0-3
0,4,401,0,0,0-4
0,5,401,1,0,0-5
0,6,401,0,5,0-6
0,7,401,4,9,0-7
0,8,401,14,5,0-8
0,9,401,4,19,0-9
0,10,401,15,7,0-10
0,11,401,4,8,0-11
0,12,401,4,16,0-12
0,13,401,11,4,0-13
0,14,401,19,10,0-14
0,15,401,7,6,0-15
0,16,401,5,9,0-16
0,17,401,4,13,0-17
0,18,401,9,11,0-18
0,19,401,25,3,0-19
0,20,401,13,26,0-20
0,21,401,6,10,0-21
0,22,401,8,9,0-22
0,23,401,7,4,0-23
1,0,401,8,4,1-0
1,1,401,2,6,1-1
1,2,401,1,3,1-2
1,3,401,2,2,1-3
1,4,401,1,3,1-4
1,5,401,1,2,1-5
1,6,401,20,1,1-6
1,7,401,2,15,1-7
1,8,401,17,4,1-8
1,9,401,8,12,1-9
1,10,401,2,10,1-10
1,16,401,11,9,1-16
1,17,401,6,19,1-17
1,18,401,17,13,1-18
1,19,401,16,10,1-19
1,20,401,13,6,1-20
1,21,401,8,22,1-21
1,22,401,7,3,1-22
1,23,401,9,12,1-23
2,0,401,5,6,2-0
2,1,401,1,6,2-1
2,2,401,6,1,2-2
2,3,401,3,2,2-3
2,4,401,0,2,2-4
2,5,401,22,4,2-5
2,6,401,1,2,2-6
2,7,401,1,10,2-7
2,8,401,9,6,2-8
2,9,401,3,11,2-9
2,10,401,20,8,2-10
2,11,401,3,10,2-11
2,12,401,8,14,2-12
2,13,401,3,4,2-13
2,14,401,7,5,2-14
2,15,401,5,6,2-15
2,16,401,5,13,2-16
2,17,401,15,11,2-17
2,18,401,15,6,2-18
2,19,401,9,3,2-19
2,20,401,6,16,2-20
2,21,401,11,8,2-21
2,22,401,13,9,2-22
2,23,401,14,8,2-23
3,0,401,0,4,3-0
3,1,401,6,2,3-1
3,2,401,0,1,3-2
3,3,401,2,0,3-3
3,4,401,1,1,3-4
3,5,401,1,0,3-5
3,6,401,14,1,3-6
3,7,401,1,11,3-7
3,8,401,3,7,3-8
3,9,401,4,5,3-9
3,10,401,2,12,3-10
3,11,401,16,3,3-11
3,12,401,14,12,3-12
3,13,401,9,7,3-13
3,14,401,7,10,3-14
3,15,401,6,7,3-15
3,16,401,4,5,3-16
3,17,401,7,10,3-17
3,18,401,14,15,3-18
3,19,401,13,2,3-19
3,20,401,6,13,3-20
3,21,401,8,18,3-21
3,22,401,6,6,3-22
3,23,401,7,9,3-23
4,0,401,19,3,4-0
4,1,401,6,5,4-1
4,2,401,3,1,4-2
4,3,401,2,1,4-3
4,4,401,3,4,4-4
4,5,401,0,1,4-5
4,6,401,11,5,4-6
4,7,401,1,22,4-7
4,8,401,7,6,4-8
4,9,401,1,6,4-9
4,10,401,12,8,4-10
4,11,401,5,8,4-11
4,12,401,9,9,4-12
4,13,401,6,9,4-13
4,14,401,7,5,4-14
4,15,401,9,7,4-15
4,16,401,14,1,4-16
4,17,401,9,21,4-17
4,18,401,6,9,4-18
4,19,401,9,10,4-19
4,20,401,15,3,4-20
4,21,401,8,14,4-21
4,22,401,12,4,4-22
4,23,401,5,6,4-23
5,0,401,11,1,5-0
5,1,401,3,8,5-1
5,2,401,0,2,5-2
5,3,401,5,3,5-3
5,4,401,1,3,5-4
5,5,401,4,2,5-5
5,6,401,1,9,5-6
5,7,401,3,10,5-7
5,8,401,8,8,5-8
5,9,401,9,4,5-9
5,10,401,7,10,5-10
5,11,401,12,5,5-11
5,12,401,3,11,5-12
5,13,401,17,9,5-13
5,14,401,8,9,5-14
5,15,401,7,6,5-15
5,16,401,6,17,5-16
5,17,401,7,8,5-17
5,18,401,23,5,5-18
5,19,401,9,7,5-19
5,20,401,6,13,5-20
5,21,401,9,7,5-21
5,22,401,8,8,5-22
5,23,401,6,5,5-23
6,0,401,4,5,6-0
6,1,401,5,14,6-1
6,2,401,17,6,6-2
6,3,401,2,2,6-3
6,4,401,0,2,6-4
6,5,401,0,7,6-5
6,6,401,2,1,6-6
6,7,401,2,5,6-7
6,8,401,14,5,6-8
6,9,401,2,9,6-9
6,10,401,17,14,6-10
6,11,401,15,6,6-11
6,12,401,3,1,6-12
6,13,401,6,5,6-13
6,14,401,3,6,6-14
6,15,401,4,10,6-15
6,16,401,11,3,6-16
6,17,401,13,17,6-17
6,18,401,13,17,6-18
6,19,401,4,2,6-19
6,20,401,1,10,6-20
6,21,401,6,3,6-21
6,22,401,6,6,6-22
6,23,401,7,1,6-23
