week,hour,station_no,rent,lend,time_id
0,0,232,2,1,0-0
0,1,232,4,1,0-1
0,2,232,0,1,0-2
0,3,232,0,1,0-3
0,4,232,0,1,0-4
0,5,232,1,1,0-5
0,6,232,1,4,0-6
0,7,232,2,4,0-7
0,8,232,7,2,0-8
0,9,232,1,7,0-9
0,10,232,7,4,0-10
0,11,232,3,5,0-11
0,12,232,7,1,0-12
0,13,232,8,2,0-13
0,14,232,4,7,0-14
0,15,232,9,5,0-15
0,16,232,8,6,0-16
0,17,232,5,7,0-17
0,18,232,14,3,0-18
0,19,232,5,19,0-19
0,20,232,4,12,0-20
0,21,232,1,13,0-21
0,22,232,3,1,0-22
0,23,232,8,3,0-23
1,0,232,14,1,1-0
1,1,232,1,1,1-1
1,2,232,1,0,1-2
1,3,232,2,1,1-3
1,4,232,0,0,1-4
1,5,232,0,5,1-5
1,6,232,0,2,1-6
1,7,232,1,13,1-7
1,8,232,6,6,1-8
1,9,232,3,5,1-9
1,10,232,8,1,1-10
1,16,232,6,7,1-16
1,17,232,7,11,1-17
1,18,232,5,5,1-18
1,19,232,3,5,1-19
1,20,232,3,5,1-20
1,21,232,21,8,1-21
1,22,232,2,6,1-22
1,23,232,5,6,1-23
2,0,232,1,3,2-0
2,1,232,1,1,2-1
2,2,232,0,0,2-2
2,3,232,0,1,2-3
2,4,232,0,0,2-4
2,5,232,1,4,2-5
2,6,232,0,4,2-6
2,7,232,3,6,2-7
2,8,232,14,3,2-8
2,9,232,2,5,2-9
2,10,232,6,3,2-10
2,11,232,4,5,2-11
2,12,232,6,9,2-12
2,13,232,3,3,2-13
2,14,232,10,6,2-14
2,15,232,6,3,2-15
2,16,232,6,6,2-16
2,17,232,4,7,2-17
2,18,232,7,11,2-18
2,19,232,6,4,2-19
2,20,232,5,0,2-20
2,21,232,2,22,2-21
2,22,232,4,8,2-22
2,23,232,6,2,2-23
3,0,232,0,6,3-0
3,1,232,0,1,3-1
3,2,232,1,0,3-2
3,3,232,0,0,3-3
3,4,232,0,0,3-4
3,5,232,2,1,3-5
3,6,232,0,1,3-6
3,7,232,0,11,3-7
3,8,232,3,6,3-8
3,9,232,18,1,3-9
3,10,232,1,6,3-10
3,11,232,4,4,3-11
3,12,232,8,4,3-12
3,13,232,3,6,3-13
3,14,232,2,5,3-14
3,15,232,6,2,3-15
3,16,232,2,6,3-16
3,17,232,6,11,3-17
3,18,232,15,4,3-18
3,19,232,10,5,3-19
3,20,232,3,4,3-20
3,21,232,2,9,3-21
3,22,232,5,6,3-22
3,23,232,4,6,3-23
4,0,232,2,8,4-0
4,1,232,13,1,4-1
4,2,232,1,0,4-2
4,3,232,0,1,4-3
4,4,232,0,0,4-4
4,5,232,2,0,4-5
4,6,232,0,3,4-6
4,7,232,0,7,4-7
4,8,232,1,6,4-8
4,9,232,5,4,4-9
4,10,232,5,2,4-10
4,11,232,5,9,4-11
4,12,232,3,5,4-12
4,13,232,7,6,4-13
4,14,232,4,6,4-14
4,15,232,1,3,4-15
4,16,232,7,4,4-16
4,17,232,9,5,4-17
4,18,232,10,4,4-18
4,19,232,11,7,4-19
4,20,232,3,13,4-20
4,21,232,2,4,4-21
4,22,232,6,9,4-22
4,23,232,5,2,4-23
5,0,232,3,3,5-0
5,1,232,2,1,5-1
5,2,232,0,0,5-2
5,3,232,0,0,5-3
5,4,232,13,0,5-4
5,5,232,1,0,5-5
5,6,232,3,1,5-6
5,7,232,1,2,5-7
5,8,232,3,4,5-8
5,9,232,3,16,5-9
5,10,232,6,4,5-10
5,11,232,7,8,5-11
5,12,232,17,11,5-12
5,13,232,10,2,5-13
5,14,232,10,9,5-14
5,15,232,11,4,5-15
5,16,232,16,14,5-16
5,17,232,10,7,5-17
5,18,232,5,6,5-18
5,19,232,3,10,5-19
5,20,232,3,6,5-20
5,21,232,11,6,5-21
5,22,232,5,3,5-22
5,23,232,8,3,5-23
6,0,232,2,9,6-0
6,1,232,2,2,6-1
6,2,232,1,0,6-2
6,3,232,1,2,6-3
6,4,232,2,0,6-4
6,5,232,2,2,6-5
6,6,232,2,0,6-6
6,7,232,0,4,6-7
6,8,232,11,1,6-8
6,9,232,6,14,6-9
6,10,232,4,12,6-10
6,11,232,3,4,6-11
6,12,232,2,6,6-12
6,13,232,6,3,6-13
6,14,232,6,1,6-14
6,15,232,6,7,6-15
6,16,232,6,5,6-16
6,17,232,6,6,6-17
6,18,232,6,5,6-18
6,19,232,5,1,6-19
6,20,232,1,6,6-20
6,21,232,3,15,6-21
6,22,232,3,4,6-22
6,23,232,4,3,6-23
