week,hour,station_no,rent,lend,time_id
0,0,359,6,0,0-0
0,1,359,0,0,0-1
0,2,359,0,0,0-2
0,3,359,0,1,0-3
0,4,359,0,1,0-4
0,5,359,0,2,0-5
0,6,359,9,2,0-6
0,7,359,8,5,0-7
0,8,359,3,9,0-8
0,9,359,2,11,0-9
0,10,359,3,6,0-10
0,11,359,13,5,0-11
0,12,359,4,3,0-12
0,13,359,4,20,0-13
0,14,359,6,5,0-14
0,15,359,7,6,0-15
0,16,359,6,4,0-16
0,17,359,5,7,0-17
0,18,359,26,7,0-18
0,19,359,9,19,0-19
0,20,359,8,5,0-20
0,21,359,6,8,0-21
0,22,359,6,6,0-22
0,23,359,8,1,0-23
1,0,359,3,1,1-0
1,1,359,2,2,1-1
1,2,359,0,0,1-2
1,3,359,3,2,1-3
1,4,359,0,0,1-4
1,5,359,0,1,1-5
1,6,359,7,6,1-6
1,7,359,3,9,1-7
1,8,359,9,21,1-8
1,9,359,4,8,1-9
1,10,359,5,2,1-10
1,16,359,4,9,1-16
1,17,359,12,7,1-17
1,18,359,21,18,1-18
1,19,359,14,8,1-19
1,20,359,5,9,1-20
1,21,359,5,14,1-21
1,22,359,7,7,1-22
1,23,359,9,2,1-23
2,0,359,8,1,2-0
2,1,359,2,1,2-1
2,2,359,2,0,2-2
2,3,359,0,0,2-3
2,4,359,0,0,2-4
2,5,359,0,0,2-5
2,6,359,10,7,2-6
2,7,359,2,13,2-7
2,8,359,6,10,2-8
2,9,359,5,7,2-9
2,10,359,6,7,2-10
2,11,359,1,4,2-11
2,12,359,2,3,2-12
2,13,359,2,2,2-13
2,14,359,3,3,2-14
2,15,359,12,3,2-15
2,16,359,8,4,2-16
2,17,359,11,18,2-17
2,18,359,12,4,2-18
2,19,359,12,9,2-19
2,20,359,5,2,2-20
2,21,359,11,24,2-21
2,22,359,13,5,2-22
2,23,359,5,4,2-23
3,0,359,4,0,3-0
3,1,359,0,0,3-1
3,2,359,1,0,3-2
3,3,359,0,0,3-3
3,4,359,0,0,3-4
3,5,359,0,0,3-5
3,6,359,10,1,3-6
3,7,359,7,5,3-7
3,8,359,3,10,3-8
3,9,359,2,5,3-9
3,10,359,2,2,3-10
3,11,359,3,3,3-11
3,12,359,6,5,3-12
3,13,359,5,12,3-13
3,14,359,7,4,3-14
3,15,359,0,5,3-15
3,16,359,11,4,3-16
3,17,359,6,18,3-17
3,18,359,21,10,3-18
3,19,359,11,21,3-19
3,20,359,7,5,3-20
3,21,359,5,4,3-21
3,22,359,11,8,3-22
3,23,359,8,2,3-23
4,0,359,3,3,4-0
4,1,359,2,0,4-1
4,2,359,2,0,4-2
4,3,359,0,0,4-3
4,4,359,0,0,4-4
4,5,359,0,1,4-5
4,6,359,6,3,4-6
4,7,359,3,7,4-7
4,8,359,7,6,4-8
4,9,359,4,4,4-9
4,10,359,1,5,4-10
4,11,359,6,7,4-11
4,12,359,3,13,4-12
4,13,359,3,7,4-13
4,14,359,3,2,4-14
4,15,359,11,4,4-15
4,16,359,3,9,4-16
4,17,359,9,6,4-17
4,18,359,17,6,4-18
4,19,359,7,20,4-19
4,20,359,6,4,4-20
4,21,359,12,8,4-21
4,22,359,15,13,4-22
4,23,359,8,5,4-23
5,0,359,5,1,5-0
5,1,359,4,1,5-1
5,2,359,1,0,5-2
5,3,359,2,0,5-3
5,4,359,0,0,5-4
5,5,359,1,0,5-5
5,6,359,1,2,5-6
5,7,359,3,5,5-7
5,8,359,5,9,5-8
5,9,359,0,7,5-9
5,10,359,2,9,5-10
5,11,359,3,7,5-11
5,12,359,6,2,5-12
5,13,359,6,10,5-13
5,14,359,8,7,5-14
5,15,359,10,9,5-15
5,16,359,7,8,5-16
5,17,359,12,7,5-17
5,18,359,14,3,5-18
5,19,359,5,19,5-19
5,20,359,10,6,5-20
5,21,359,14,1,5-21
5,22,359,14,15,5-22
5,23,359,11,1,5-23
6,0,359,5,19,6-0
6,1,359,4,0,6-1
6,2,359,2,2,6-2
6,3,359,3,1,6-3
6,4,359,1,0,6-4
6,5,359,0,0,6-5
6,6,359,0,2,6-6
6,7,359,2,4,6-7
6,8,359,3,11,6-8
6,9,359,1,8,6-9
6,10,359,6,6,6-10
6,11,359,4,6,6-11
6,12,359,5,5,6-12
6,13,359,10,6,6-13
6,14,359,2,7,6-14
6,15,359,9,2,6-15
6,16,359,5,10,6-16
6,17,359,8,4,6-17
6,18,359,13,3,6-18
6,19,359,3,3,6-19
6,20,359,3,16,6-20
6,21,359,5,1,6-21
6,22,359,8,5,6-22
6,23,359,3,0,6-23
