week,hour,station_no,rent,lend,time_id
0,0,170,1,0,0-0
0,1,170,1,0,0-1
0,2,170,0,0,0-2
0,3,170,0,1,0-3
0,4,170,0,1,0-4
0,5,170,1,0,0-5
0,6,170,1,0,0-6
0,7,170,1,2,0-7
0,8,170,1,5,0-8
0,9,170,1,2,0-9
0,10,170,1,6,0-10
0,11,170,4,2,0-11
0,12,170,4,14,0-12
0,13,170,3,5,0-13
0,14,170,3,5,0-14
0,15,170,5,3,0-15
0,16,170,9,7,0-16
0,17,170,8,4,0-17
0,18,170,16,0,0-18
0,19,170,8,4,0-19
0,20,170,7,4,0-20
0,21,170,12,4,0-21
0,22,170,5,4,0-22
0,23,170,3,13,0-23
1,0,170,3,1,1-0
1,1,170,0,1,1-1
1,2,170,1,0,1-2
1,3,170,3,3,1-3
1,4,170,0,0,1-4
1,5,170,1,2,1-5
1,6,170,0,2,1-6
1,7,170,5,9,1-7
1,8,170,2,5,1-8
1,9,170,3,8,1-9
1,10,170,0,6,1-10
1,16,170,6,5,1-16
1,17,170,7,5,1-17
1,18,170,7,4,1-18
1,19,170,11,3,1-19
1,20,170,5,4,1-20
1,21,170,6,5,1-21
1,22,170,13,1,1-22
1,23,170,11,2,1-23
2,0,170,1,0,2-0
2,1,170,0,8,2-1
2,2,170,0,0,2-2
2,3,170,0,1,2-3
2,4,170,1,0,2-4
2,5,170,0,0,2-5
2,6,170,0,3,2-6
2,7,170,0,7,2-7
2,8,170,3,5,2-8
2,9,170,0,1,2-9
2,10,170,1,2,2-10
2,11,170,0,4,2-11
2,12,170,3,0,2-12
2,13,170,1,2,2-13
2,14,170,1,9,2-14
2,15,170,2,2,2-15
2,16,170,5,3,2-16
2,17,170,4,6,2-17
2,18,170,7,2,2-18
2,19,170,4,3,2-19
2,20,170,0,2,2-20
2,21,170,5,3,2-21
2,22,170,13,3,2-22
2,23,170,9,0,2-23
3,0,170,2,8,3-0
3,1,170,0,0,3-1
3,2,170,0,0,3-2
3,3,170,0,0,3-3
3,4,170,0,0,3-4
3,5,170,0,0,3-5
3,6,170,0,0,3-6
3,7,170,1,4,3-7
3,8,170,2,1,3-8
3,9,170,1,3,3-9
3,10,170,0,4,3-10
3,11,170,1,4,3-11
3,12,170,2,3,3-12
3,13,170,5,1,3-13
3,14,170,8,7,3-14
3,15,170,5,20,3-15
3,16,170,8,1,3-16
3,17,170,2,10,3-17
3,18,170,1,3,3-18
3,19,170,7,3,3-19
3,20,170,7,8,3-20
3,21,170,8,1,3-21
3,22,170,6,2,3-22
3,23,170,2,0,3-23
4,0,170,4,0,4-0
4,1,170,2,0,4-1
4,2,170,1,0,4-2
4,3,170,0,2,4-3
4,4,170,0,0,4-4
4,5,170,0,0,4-5
4,6,170,1,0,4-6
4,7,170,1,4,4-7
4,8,170,1,2,4-8
4,9,170,1,1,4-9
4,10,170,1,7,4-10
4,11,170,2,3,4-11
4,12,170,6,7,4-12
4,13,170,2,6,4-13
4,14,170,2,0,4-14
4,15,170,3,4,4-15
4,16,170,10,5,4-16
4,17,170,7,5,4-17
4,18,170,8,3,4-18
4,19,170,6,2,4-19
4,20,170,1,18,4-20
4,21,170,10,3,4-21
4,22,170,10,3,4-22
4,23,170,3,5,4-23
5,0,170,8,2,5-0
5,1,170,2,2,5-1
5,2,170,4,5,5-2
5,3,170,3,4,5-3
5,4,170,4,3,5-4
5,5,170,1,3,5-5
5,6,170,2,3,5-6
5,7,170,3,3,5-7
5,8,170,1,8,5-8
5,9,170,4,8,5-9
5,10,170,5,11,5-10
5,11,170,3,13,5-11
5,12,170,7,3,5-12
5,13,170,4,8,5-13
5,14,170,3,4,5-14
5,15,170,6,6,5-15
5,16,170,7,6,5-16
5,17,170,16,7,5-17
5,18,170,7,10,5-18
5,19,170,8,7,5-19
5,20,170,8,4,5-20
5,21,170,8,5,5-21
5,22,170,5,2,5-22
5,23,170,7,7,5-23
6,0,170,7,1,6-0
6,1,170,4,3,6-1
6,2,170,0,0,6-2
6,3,170,0,2,6-3
6,4,170,1,0,6-4
6,5,170,0,3,6-5
6,6,170,3,1,6-6
6,7,170,3,4,6-7
6,8,170,6,6,6-8
6,9,170,1,17,6-9
6,10,170,4,6,6-10
6,11,170,13,6,6-11
6,12,170,4,5,6-12
6,13,170,1,2,6-13
6,14,170,1,8,6-14
6,15,170,4,3,6-15
6,16,170,2,5,6-16
6,17,170,14,2,6-17
6,18,170,8,7,6-18
6,19,170,7,1,6-19
6,20,170,5,3,6-20
6,21,170,2,5,6-21
6,22,170,4,1,6-22
6,23,170,4,1,6-23
