week,hour,station_no,rent,lend,time_id
0,0,292,1,2,0-0
0,1,292,0,0,0-1
0,2,292,0,0,0-2
0,3,292,0,0,0-3
0,4,292,0,0,0-4
0,5,292,0,0,0-5
0,6,292,1,0,0-6
0,7,292,0,7,0-7
0,8,292,6,4,0-8
0,9,292,14,2,0-9
0,10,292,7,3,0-10
0,11,292,6,1,0-11
0,12,292,5,5,0-12
0,13,292,3,2,0-13
0,14,292,4,5,0-14
0,15,292,4,5,0-15
0,16,292,3,3,0-16
0,17,292,0,16,0-17
0,18,292,4,5,0-18
0,19,292,11,7,0-19
0,20,292,2,8,0-20
0,21,292,4,4,0-21
0,22,292,4,8,0-22
0,23,292,1,3,0-23
1,0,292,0,0,1-0
1,1,292,8,0,1-1
1,2,292,0,1,1-2
1,3,292,0,0,1-3
1,4,292,0,0,1-4
1,5,292,0,0,1-5
1,6,292,3,4,1-6
1,7,292,3,8,1-7
1,8,292,6,2,1-8
1,9,292,9,3,1-9
1,10,292,5,1,1-10
1,16,292,4,1,1-16
1,17,292,10,5,1-17
1,18,292,8,7,1-18
1,19,292,3,11,1-19
1,20,292,7,8,1-20
1,21,292,3,4,1-21
1,22,292,3,9,1-22
1,23,292,0,1,1-23
2,0,292,2,1,2-0
2,1,292,0,0,2-1
2,2,292,0,0,2-2
2,3,292,0,0,2-3
2,4,292,0,0,2-4
2,5,292,0,0,2-5
2,6,292,0,3,2-6
2,7,292,2,7,2-7
2,8,292,6,2,2-8
2,9,292,8,3,2-9
2,10,292,4,6,2-10
2,11,292,3,2,2-11
2,12,292,3,6,2-12
2,13,292,3,4,2-13
2,14,292,3,0,2-14
2,15,292,0,3,2-15
2,16,292,5,4,2-16
2,17,292,5,3,2-17
2,18,292,9,3,2-18
2,19,292,5,1,2-19
2,20,292,4,7,2-20
2,21,292,3,4,2-21
2,22,292,7,7,2-22
2,23,292,1,13,2-23
3,0,292,13,1,3-0
3,1,292,1,0,3-1
3,2,292,1,0,3-2
3,3,292,0,0,3-3
3,4,292,0,0,3-4
3,5,292,0,0,3-5
3,6,292,0,2,3-6
3,7,292,2,4,3-7
3,8,292,4,5,3-8
3,9,292,6,1,3-9
3,10,292,4,2,3-10
3,11,292,4,4,3-11
3,12,292,4,2,3-12
3,13,292,4,4,3-13
3,14,292,4,2,3-14
3,15,292,6,2,3-15
3,16,292,2,4,3-16
3,17,292,8,2,3-17
3,18,292,7,4,3-18
3,19,292,14,10,3-19
3,20,292,4,17,3-20
3,21,292,2,9,3-21
3,22,292,1,4,3-22
3,23,292,1,4,3-23
4,0,292,1,1,4-0
4,1,292,0,4,4-1
4,2,292,1,0,4-2
4,3,292,3,0,4-3
4,4,292,0,0,4-4
4,5,292,0,0,4-5
4,6,292,1,2,4-6
4,7,292,2,5,4-7
4,8,292,4,2,4-8
4,9,292,4,2,4-9
4,10,292,5,1,4-10
4,11,292,2,3,4-11
4,12,292,4,9,4-12
4,13,292,6,4,4-13
4,14,292,6,6,4-14
4,15,292,0,3,4-15
4,16,292,6,4,4-16
4,17,292,6,11,4-17
4,18,292,11,6,4-18
4,19,292,11,3,4-19
4,20,292,2,7,4-20
4,21,292,2,5,4-21
4,22,292,8,3,4-22
4,23,292,5,3,4-23
5,0,292,3,1,5-0
5,1,292,5,1,5-1
5,2,292,0,1,5-2
5,3,292,0,0,5-3
5,4,292,0,0,5-4
5,5,292,2,0,5-5
5,6,292,1,0,5-6
5,7,292,2,4,5-7
5,8,292,4,1,5-8
5,9,292,4,6,5-9
5,10,292,4,7,5-10
5,11,292,7,5,5-11
5,12,292,9,2,5-12
5,13,292,8,3,5-13
5,14,292,5,21,5-14
5,15,292,0,12,5-15
5,16,292,4,7,5-16
5,17,292,6,2,5-17
5,18,292,1,5,5-18
5,19,292,19,4,5-19
5,20,292,6,7,5-20
5,21,292,2,5,5-21
5,22,292,7,0,5-22
5,23,292,3,7,5-23
6,0,292,2,1,6-0
6,1,292,3,1,6-1
6,2,292,0,0,6-2
6,3,292,0,0,6-3
6,4,292,0,0,6-4
6,5,292,0,2,6-5
6,6,292,0,0,6-6
6,7,292,0,2,6-7
6,8,292,6,5,6-8
6,9,292,1,2,6-9
6,10,292,9,5,6-10
6,11,292,10,3,6-11
6,12,292,9,0,6-12
6,13,292,2,3,6-13
6,14,292,4,20,6-14
6,15,292,3,8,6-15
6,16,292,3,7,6-16
6,17,292,12,4,6-17
6,18,292,3,3,6-18
6,19,292,0,4,6-19
6,20,292,0,5,6-20
6,21,292,1,1,6-21
6,22,292,1,2,6-22
6,23,292,3,1,6-23
