week,hour,station_no,rent,lend,time_id
0,0,219,0,0,0-0
0,1,219,1,8,0-1
0,2,219,1,0,0-2
0,3,219,1,0,0-3
0,4,219,0,0,0-4
0,5,219,0,0,0-5
0,6,219,10,0,0-6
0,7,219,27,22,0-7
0,8,219,4,3,0-8
0,9,219,0,2,0-9
0,10,219,7,3,0-10
0,11,219,4,4,0-11
0,12,219,6,1,0-12
0,13,219,1,2,0-13
0,14,219,7,2,0-14
0,15,219,2,4,0-15
0,16,219,4,23,0-16
0,17,219,4,11,0-17
0,18,219,6,11,0-18
0,19,219,8,3,0-19
0,20,219,8,4,0-20
0,21,219,6,4,0-21
0,22,219,8,1,0-22
0,23,219,4,16,0-23
1,0,219,1,2,1-0
1,1,219,1,0,1-1
1,2,219,1,0,1-2
1,3,219,1,0,1-3
1,4,219,2,0,1-4
1,5,219,0,7,1-5
1,6,219,16,4,1-6
1,7,219,12,22,1-7
1,8,219,4,4,1-8
1,9,219,2,6,1-9
1,10,219,19,0,1-10
1,16,219,3,22,1-16
1,17,219,5,2,1-17
1,18,219,7,3,1-18
1,19,219,4,2,1-19
1,20,219,11,8,1-20
1,21,219,16,3,1-21
1,22,219,6,15,1-22
1,23,219,6,15,1-23
2,0,219,0,0,2-0
2,1,219,0,1,2-1
2,2,219,2,4,2-2
2,3,219,0,0,2-3
2,4,219,0,0,2-4
2,5,219,0,2,2-5
2,6,219,17,3,2-6
2,7,219,34,26,2-7
2,8,219,6,5,2-8
2,9,219,4,2,2-9
2,10,219,3,7,2-10
2,11,219,5,4,2-11
2,12,219,2,3,2-12
2,13,219,1,2,2-13
2,14,219,1,7,2-14
2,15,219,7,2,2-15
2,16,219,24,10,2-16
2,17,219,2,32,2-17
2,18,219,10,6,2-18
2,19,219,5,4,2-19
2,20,219,1,1,2-20
2,21,219,13,3,2-21
2,22,219,9,28,2-22
2,23,219,7,2,2-23
3,0,219,1,1,3-0
3,1,219,0,6,3-1
3,2,219,1,0,3-2
3,3,219,0,0,3-3
3,4,219,0,1,3-4
3,5,219,0,1,3-5
3,6,219,8,0,3-6
3,7,219,10,16,3-7
3,8,219,7,3,3-8
3,9,219,5,1,3-9
3,10,219,1,3,3-10
3,11,219,2,1,3-11
3,12,219,4,4,3-12
3,13,219,2,5,3-13
3,14,219,2,0,3-14
3,15,219,3,6,3-15
3,16,219,22,22,3-16
3,17,219,3,10,3-17
3,18,219,6,4,3-18
3,19,219,4,1,3-19
3,20,219,9,1,3-20
3,21,219,9,2,3-21
3,22,219,2,15,3-22
3,23,219,4,1,3-23
4,0,219,1,1,4-0
4,1,219,1,9,4-1
4,2,219,0,0,4-2
4,3,219,1,0,4-3
4,4,219,0,1,4-4
4,5,219,0,1,4-5
4,6,219,10,1,4-6
4,7,219,36,12,4-7
4,8,219,5,17,4-8
4,9,219,3,1,4-9
4,10,219,0,5,4-10
4,11,219,1,2,4-11
4,12,219,1,4,4-12
4,13,219,8,3,4-13
4,14,219,2,3,4-14
4,15,219,2,2,4-15
4,16,219,4,21,4-16
4,17,219,3,6,4-17
4,18,219,11,12,4-18
4,19,219,8,2,4-19
4,20,219,3,1,4-20
4,21,219,9,2,4-21
4,22,219,9,14,4-22
4,23,219,8,0,4-23
5,0,219,0,13,5-0
5,1,219,1,3,5-1
5,2,219,3,0,5-2
5,3,219,2,0,5-3
5,4,219,0,1,5-4
5,5,219,2,2,5-5
5,6,219,2,2,5-6
5,7,219,9,0,5-7
5,8,219,8,2,5-8
5,9,219,2,1,5-9
5,10,219,2,5,5-10
5,11,219,4,24,5-11
5,12,219,2,1,5-12
5,13,219,2,3,5-13
5,14,219,3,2,5-14
5,15,219,7,2,5-15
5,16,219,6,9,5-16
5,17,219,9,6,5-17
5,18,219,7,1,5-18
5,19,219,5,7,5-19
5,20,219,6,13,5-20
5,21,219,18,1,5-21
5,22,219,3,17,5-22
5,23,219,6,1,5-23
6,0,219,5,0,6-0
6,1,219,2,2,6-1
6,2,219,1,0,6-2
6,3,219,2,0,6-3
6,4,219,1,0,6-4
6,5,219,0,1,6-5
6,6,219,3,0,6-6
6,7,219,3,5,6-7
6,8,219,5,11,6-8
6,9,219,8,10,6-9
6,10,219,6,6,6-10
6,11,219,8,4,6-11
6,12,219,9,1,6-12
6,13,219,2,9,6-13
6,14,219,0,15,6-14
6,15,219,2,4,6-15
6,16,219,5,5,6-16
6,17,219,4,3,6-17
6,18,219,7,1,6-18
6,19,219,9,5,6-19
6,20,219,3,5,6-20
6,21,219,4,6,6-21
6,22,219,1,1,6-22
6,23,219,5,0,6-23
