week,hour,station_no,rent,lend,time_id
0,0,366,1,0,0-0
0,1,366,0,0,0-1
0,2,366,0,0,0-2
0,3,366,0,0,0-3
0,4,366,0,0,0-4
0,5,366,0,0,0-5
0,6,366,1,0,0-6
0,7,366,0,1,0-7
0,8,366,4,2,0-8
0,9,366,3,5,0-9
0,10,366,1,3,0-10
0,11,366,1,1,0-11
0,12,366,0,2,0-12
0,13,366,1,13,0-13
0,14,366,2,3,0-14
0,15,366,4,0,0-15
0,16,366,1,1,0-16
0,17,366,1,1,0-17
0,18,366,3,5,0-18
0,19,366,3,2,0-19
0,20,366,1,5,0-20
0,21,366,2,2,0-21
0,22,366,3,1,0-22
0,23,366,0,0,0-23
1,0,366,1,0,1-0
1,1,366,0,0,1-1
1,2,366,0,0,1-2
1,3,366,0,0,1-3
1,4,366,8,0,1-4
1,5,366,0,0,1-5
1,6,366,0,1,1-6
1,7,366,3,2,1-7
1,8,366,3,6,1-8
1,9,366,0,8,1-9
1,10,366,5,2,1-10
1,16,366,2,2,1-16
1,17,366,1,2,1-17
1,18,366,7,5,1-18
1,19,366,8,3,1-19
1,20,366,2,2,1-20
1,21,366,5,4,1-21
1,22,366,2,2,1-22
1,23,366,1,1,1-23
2,0,366,0,0,2-0
2,1,366,0,0,2-1
2,2,366,0,0,2-2
2,3,366,0,0,2-3
2,4,366,0,0,2-4
2,5,366,0,0,2-5
2,6,366,2,1,2-6
2,7,366,1,4,2-7
2,8,366,5,5,2-8
2,9,366,0,4,2-9
2,10,366,0,2,2-10
2,11,366,1,1,2-11
2,12,366,3,1,2-12
2,13,366,0,4,2-13
2,14,366,2,1,2-14
2,15,366,4,1,2-15
2,16,366,1,4,2-16
2,17,366,2,2,2-17
2,18,366,5,2,2-18
2,19,366,4,4,2-19
2,20,366,2,1,2-20
2,21,366,2,1,2-21
2,22,366,4,2,2-22
2,23,366,0,3,2-23
3,0,366,2,0,3-0
3,1,366,2,0,3-1
3,2,366,1,0,3-2
3,3,366,1,0,3-3
3,4,366,0,0,3-4
3,5,366,0,1,3-5
3,6,366,0,0,3-6
3,7,366,1,2,3-7
3,8,366,3,3,3-8
3,9,366,0,2,3-9
3,10,366,1,2,3-10
3,11,366,1,4,3-11
3,12,366,3,0,3-12
3,13,366,3,6,3-13
3,14,366,0,2,3-14
3,15,366,1,1,3-15
3,16,366,2,4,3-16
3,17,366,6,1,3-17
3,18,366,5,0,3-18
3,19,366,3,2,3-19
3,20,366,1,2,3-20
3,21,366,1,2,3-21
3,22,366,0,2,3-22
3,23,366,1,1,3-23
4,0,366,2,0,4-0
4,1,366,1,2,4-1
4,2,366,0,0,4-2
4,3,366,0,0,4-3
4,4,366,0,0,4-4
4,5,366,0,0,4-5
4,6,366,0,0,4-6
4,7,366,3,1,4-7
4,8,366,1,2,4-8
4,9,366,2,2,4-9
4,10,366,2,3,4-10
4,11,366,2,0,4-11
4,12,366,2,0,4-12
4,13,366,1,8,4-13
4,14,366,2,0,4-14
4,15,366,2,0,4-15
4,16,366,0,2,4-16
4,17,366,3,4,4-17
4,18,366,6,0,4-18
4,19,366,1,8,4-19
4,20,366,3,2,4-20
4,21,366,3,2,4-21
4,22,366,2,2,4-22
4,23,366,3,0,4-23
5,0,366,2,0,5-0
5,1,366,0,0,5-1
5,2,366,0,0,5-2
5,3,366,0,0,5-3
5,4,366,11,0,5-4
5,5,366,0,1,5-5
5,6,366,1,0,5-6
5,7,366,1,3,5-7
5,8,366,5,3,5-8
5,9,366,1,6,5-9
5,10,366,2,1,5-10
5,11,366,0,2,5-11
5,12,366,2,4,5-12
5,13,366,6,6,5-13
5,14,366,6,8,5-14
5,15,366,6,5,5-15
5,16,366,5,4,5-16
5,17,366,7,4,5-17
5,18,366,2,3,5-18
5,19,366,4,0,5-19
5,20,366,0,3,5-20
5,21,366,5,3,5-21
5,22,366,2,1,5-22
5,23,366,2,1,5-23
6,0,366,2,6,6-0
6,1,366,3,2,6-1
6,2,366,1,0,6-2
6,3,366,0,0,6-3
6,4,366,1,0,6-4
6,5,366,0,0,6-5
6,6,366,1,0,6-6
6,7,366,2,6,6-7
6,8,366,3,1,6-8
6,9,366,4,1,6-9
6,10,366,1,1,6-10
6,11,366,1,5,6-11
6,12,366,1,1,6-12
6,13,366,5,2,6-13
6,14,366,4,11,6-14
6,15,366,1,10,6-15
6,16,366,0,2,6-16
6,17,366,2,6,6-17
6,18,366,2,0,6-18
6,19,366,1,0,6-19
6,20,366,1,0,6-20
6,21,366,1,1,6-21
6,22,366,2,0,6-22
6,23,366,4,0,6-23
