week,hour,station_no,rent,lend,time_id
0,0,396,1,0,0-0
0,1,396,0,0,0-1
0,2,396,0,0,0-2
0,3,396,1,0,0-3
0,4,396,0,1,0-4
0,5,396,1,1,0-5
0,6,396,2,1,0-6
0,7,396,1,9,0-7
0,8,396,1,2,0-8
0,9,396,3,5,0-9
0,10,396,6,3,0-10
0,11,396,4,6,0-11
0,12,396,2,7,0-12
0,13,396,6,1,0-13
0,14,396,3,7,0-14
0,15,396,10,6,0-15
0,16,396,11,4,0-16
0,17,396,12,25,0-17
0,18,396,16,3,0-18
0,19,396,9,17,0-19
0,20,396,10,15,0-20
0,21,396,8,3,0-21
0,22,396,3,2,0-22
0,23,396,4,1,0-23
1,0,396,5,0,1-0
1,1,396,1,0,1-1
1,2,396,0,0,1-2
1,3,396,1,0,1-3
1,4,396,0,1,1-4
1,5,396,2,0,1-5
1,6,396,1,1,1-6
1,7,396,4,12,1-7
1,8,396,2,11,1-8
1,9,396,4,3,1-9
1,10,396,3,4,1-10
1,16,396,7,5,1-16
1,17,396,3,5,1-17
1,18,396,16,2,1-18
1,19,396,6,14,1-19
1,20,396,10,6,1-20
1,21,396,7,3,1-21
1,22,396,12,5,1-22
1,23,396,1,16,1-23
2,0,396,1,0,2-0
2,1,396,0,1,2-1
2,2,396,1,0,2-2
2,3,396,1,0,2-3
2,4,396,1,0,2-4
2,5,396,0,1,2-5
2,6,396,2,3,2-6
2,7,396,4,9,2-7
2,8,396,4,6,2-8
2,9,396,4,3,2-9
2,10,396,3,3,2-10
2,11,396,1,2,2-11
2,12,396,5,1,2-12
2,13,396,4,2,2-13
2,14,396,6,9,2-14
2,15,396,4,5,2-15
2,16,396,6,6,2-16
2,17,396,4,2,2-17
2,18,396,14,4,2-18
2,19,396,5,11,2-19
2,20,396,3,2,2-20
2,21,396,9,3,2-21
2,22,396,6,3,2-22
2,23,396,7,3,2-23
3,0,396,1,1,3-0
3,1,396,0,0,3-1
3,2,396,0,0,3-2
3,3,396,1,0,3-3
3,4,396,0,0,3-4
3,5,396,1,1,3-5
3,6,396,2,3,3-6
3,7,396,0,6,3-7
3,8,396,0,6,3-8
3,9,396,2,1,3-9
3,10,396,2,3,3-10
3,11,396,4,3,3-11
3,12,396,7,3,3-12
3,13,396,2,5,3-13
3,14,396,3,2,3-14
3,15,396,7,3,3-15
3,16,396,1,1,3-16
3,17,396,4,10,3-17
3,18,396,12,6,3-18
3,19,396,7,4,3-19
3,20,396,7,5,3-20
3,21,396,3,8,3-21
3,22,396,9,2,3-22
3,23,396,3,1,3-23
4,0,396,1,0,4-0
4,1,396,2,0,4-1
4,2,396,0,0,4-2
4,3,396,0,0,4-3
4,4,396,0,0,4-4
4,5,396,1,2,4-5
4,6,396,2,1,4-6
4,7,396,1,6,4-7
4,8,396,4,3,4-8
4,9,396,3,1,4-9
4,10,396,2,17,4-10
4,11,396,0,3,4-11
4,12,396,2,1,4-12
4,13,396,4,2,4-13
4,14,396,0,3,4-14
4,15,396,6,5,4-15
4,16,396,6,2,4-16
4,17,396,10,7,4-17
4,18,396,15,6,4-18
4,19,396,5,21,4-19
4,20,396,6,2,4-20
4,21,396,7,3,4-21
4,22,396,6,3,4-22
4,23,396,7,1,4-23
5,0,396,4,14,5-0
5,1,396,1,0,5-1
5,2,396,4,0,5-2
5,3,396,1,0,5-3
5,4,396,1,1,5-4
5,5,396,1,0,5-5
5,6,396,2,0,5-6
5,7,396,4,1,5-7
5,8,396,1,15,5-8
5,9,396,3,8,5-9
5,10,396,6,5,5-10
5,11,396,3,5,5-11
5,12,396,9,0,5-12
5,13,396,8,6,5-13
5,14,396,3,14,5-14
5,15,396,3,2,5-15
5,16,396,7,5,5-16
5,17,396,6,11,5-17
5,18,396,13,1,5-18
5,19,396,10,1,5-19
5,20,396,3,20,5-20
5,21,396,6,2,5-21
5,22,396,7,5,5-22
5,23,396,2,3,5-23
6,0,396,2,0,6-0
6,1,396,2,0,6-1
6,2,396,1,1,6-2
6,3,396,2,0,6-3
6,4,396,0,0,6-4
6,5,396,1,0,6-5
6,6,396,2,3,6-6
6,7,396,4,6,6-7
6,8,396,1,10,6-8
6,9,396,6,7,6-9
6,10,396,9,4,6-10
6,11,396,11,3,6-11
6,12,396,2,6,6-12
6,13,396,2,9,6-13
6,14,396,1,3,6-14
6,15,396,6,4,6-15
6,16,396,15,7,6-16
6,17,396,6,11,6-17
6,18,396,6,9,6-18
6,19,396,7,1,6-19
6,20,396,2,7,6-20
6,21,396,5,8,6-21
6,22,396,13,1,6-22
6,23,396,1,2,6-23
