week,hour,station_no,rent,lend,time_id
0,0,116,0,7,0-0
0,1,116,0,1,0-1
0,2,116,0,0,0-2
0,3,116,0,0,0-3
0,4,116,0,0,0-4
0,5,116,1,0,0-5
0,6,116,2,0,0-6
0,7,116,11,4,0-7
0,8,116,4,3,0-8
0,9,116,6,4,0-9
0,10,116,5,1,0-10
0,11,116,2,13,0-11
0,12,116,2,5,0-12
0,13,116,3,2,0-13
0,14,116,2,5,0-14
0,15,116,5,4,0-15
0,16,116,19,5,0-16
0,17,116,4,5,0-17
0,18,116,8,3,0-18
0,19,116,6,2,0-19
0,20,116,2,16,0-20
0,21,116,2,3,0-21
0,22,116,6,1,0-22
0,23,116,0,1,0-23
1,0,116,1,1,1-0
1,1,116,0,5,1-1
1,2,116,0,0,1-2
1,3,116,1,0,1-3
1,4,116,0,0,1-4
1,5,116,2,0,1-5
1,6,116,1,1,1-6
1,7,116,14,1,1-7
1,8,116,3,3,1-8
1,9,116,2,4,1-9
1,10,116,3,12,1-10
1,16,116,5,3,1-16
1,17,116,6,7,1-17
1,18,116,3,9,1-18
1,19,116,5,2,1-19
1,20,116,6,3,1-20
1,21,116,3,5,1-21
1,22,116,0,1,1-22
1,23,116,0,0,1-23
2,0,116,3,0,2-0
2,1,116,0,0,2-1
2,2,116,0,0,2-2
2,3,116,0,0,2-3
2,4,116,0,0,2-4
2,5,116,1,0,2-5
2,6,116,1,3,2-6
2,7,116,7,4,2-7
2,8,116,2,4,2-8
2,9,116,1,4,2-9
2,10,116,4,2,2-10
2,11,116,1,4,2-11
2,12,116,0,5,2-12
2,13,116,13,2,2-13
2,14,116,1,4,2-14
2,15,116,2,3,2-15
2,16,116,5,1,2-16
2,17,116,2,9,2-17
2,18,116,7,1,2-18
2,19,116,3,3,2-19
2,20,116,3,3,2-20
2,21,116,6,2,2-21
2,22,116,4,4,2-22
2,23,116,7,17,2-23
3,0,116,2,1,3-0
3,1,116,0,0,3-1
3,2,116,0,0,3-2
3,3,116,1,0,3-3
3,4,116,0,0,3-4
3,5,116,0,0,3-5
3,6,116,1,1,3-6
3,7,116,8,3,3-7
3,8,116,5,4,3-8
3,9,116,2,2,3-9
3,10,116,6,0,3-10
3,11,116,4,5,3-11
3,12,116,1,6,3-12
3,13,116,1,6,3-13
3,14,116,1,3,3-14
3,15,116,2,2,3-15
3,16,116,3,2,3-16
3,17,116,6,4,3-17
3,18,116,12,3,3-18
3,19,116,4,3,3-19
3,20,116,1,8,3-20
3,21,116,1,6,3-21
3,22,116,1,1,3-22
3,23,116,3,1,3-23
4,0,116,5,0,4-0
4,1,116,0,0,4-1
4,2,116,0,0,4-2
4,3,116,0,0,4-3
4,4,116,0,7,4-4
4,5,116,0,0,4-5
4,6,116,0,0,4-6
4,7,116,6,3,4-7
4,8,116,2,5,4-8
4,9,116,3,2,4-9
4,10,116,4,2,4-10
4,11,116,0,1,4-11
4,12,116,2,6,4-12
4,13,116,14,1,4-13
4,14,116,1,0,4-14
4,15,116,2,6,4-15
4,16,116,2,4,4-16
4,17,116,2,7,4-17
4,18,116,9,3,4-18
4,19,116,6,4,4-19
4,20,116,5,2,4-20
4,21,116,1,3,4-21
4,22,116,3,2,4-22
4,23,116,0,3,4-23
5,0,116,3,1,5-0
5,1,116,0,3,5-1
5,2,116,1,0,5-2
5,3,116,0,0,5-3
5,4,116,0,1,5-4
5,5,116,1,1,5-5
5,6,116,2,0,5-6
5,7,116,0,1,5-7
5,8,116,4,2,5-8
5,9,116,7,4,5-9
5,10,116,2,2,5-10
5,11,116,4,4,5-11
5,12,116,4,7,5-12
5,13,116,3,4,5-13
5,14,116,5,10,5-14
5,15,116,1,3,5-15
5,16,116,3,7,5-16
5,17,116,8,9,5-17
5,18,116,5,0,5-18
5,19,116,4,4,5-19
5,20,116,4,3,5-20
5,21,116,2,0,5-21
5,22,116,2,0,5-22
5,23,116,4,2,5-23
6,0,116,3,8,6-0
6,1,116,0,0,6-1
6,2,116,2,0,6-2
6,3,116,0,0,6-3
6,4,116,0,0,6-4
6,5,116,1,0,6-5
6,6,116,2,0,6-6
6,7,116,1,1,6-7
6,8,116,2,4,6-8
6,9,116,4,5,6-9
6,10,116,7,1,6-10
6,11,116,5,1,6-11
6,12,116,5,5,6-12
6,13,116,2,7,6-13
6,14,116,4,0,6-14
6,15,116,1,4,6-15
6,16,116,2,6,6-16
6,17,116,5,0,6-17
6,18,116,1,1,6-18
6,19,116,1,6,6-19
6,20,116,0,2,6-20
6,21,116,2,2,6-21
6,22,116,0,1,6-22
6,23,116,2,0,6-23
