week,hour,station_no,rent,lend,time_id
0,0,11,1,2,0-0
0,1,11,2,1,0-1
0,2,11,1,0,0-2
0,3,11,1,1,0-3
0,4,11,1,1,0-4
0,5,11,0,2,0-5
0,6,11,1,4,0-6
0,7,11,0,17,0-7
0,8,11,0,16,0-8
0,9,11,4,7,0-9
0,10,11,6,6,0-10
0,11,11,9,4,0-11
0,12,11,2,8,0-12
0,13,11,16,4,0-13
0,14,11,7,9,0-14
0,15,11,9,8,0-15
0,16,11,9,6,0-16
0,17,11,12,5,0-17
0,18,11,12,15,0-18
0,19,11,12,12,0-19
0,20,11,17,6,0-20
0,21,11,8,19,0-21
0,22,11,11,3,0-22
0,23,11,5,2,0-23
1,0,11,5,0,1-0
1,1,11,3,2,1-1
1,2,11,0,2,1-2
1,3,11,1,1,1-3
1,4,11,0,0,1-4
1,5,11,0,1,1-5
1,6,11,2,8,1-6
1,7,11,11,29,1-7
1,8,11,4,9,1-8
1,9,11,6,6,1-9
1,10,11,1,3,1-10
1,16,11,10,5,1-16
1,17,11,14,7,1-17
1,18,11,26,20,1-18
1,19,11,8,15,1-19
1,20,11,12,5,1-20
1,21,11,15,12,1-21
1,22,11,8,7,1-22
1,23,11,15,1,1-23
2,0,11,0,2,2-0
2,1,11,1,7,2-1
2,2,11,0,0,2-2
2,3,11,0,1,2-3
2,4,11,0,0,2-4
2,5,11,1,1,2-5
2,6,11,0,6,2-6
2,7,11,5,17,2-7
2,8,11,6,16,2-8
2,9,11,3,3,2-9
2,10,11,7,4,2-10
2,11,11,4,10,2-11
2,12,11,15,5,2-12
2,13,11,2,8,2-13
2,14,11,2,5,2-14
2,15,11,6,3,2-15
2,16,11,8,5,2-16
2,17,11,15,5,2-17
2,18,11,19,7,2-18
2,19,11,8,4,2-19
2,20,11,7,29,2-20
2,21,11,8,20,2-21
2,22,11,20,7,2-22
2,23,11,8,13,2-23
3,0,11,5,2,3-0
3,1,11,2,1,3-1
3,2,11,0,0,3-2
3,3,11,1,1,3-3
3,4,11,0,1,3-4
3,5,11,0,1,3-5
3,6,11,0,2,3-6
3,7,11,14,19,3-7
3,8,11,16,7,3-8
3,9,11,12,7,3-9
3,10,11,10,5,3-10
3,11,11,7,9,3-11
3,12,11,7,2,3-12
3,13,11,8,25,3-13
3,14,11,7,6,3-14
3,15,11,4,10,3-15
3,16,11,9,4,3-16
3,17,11,9,9,3-17
3,18,11,14,8,3-18
3,19,11,26,8,3-19
3,20,11,8,36,3-20
3,21,11,9,3,3-21
3,22,11,1,17,3-22
3,23,11,13,4,3-23
4,0,11,5,2,4-0
4,1,11,2,1,4-1
4,2,11,2,4,4-2
4,3,11,0,2,4-3
4,4,11,0,0,4-4
4,5,11,0,2,4-5
4,6,11,0,4,4-6
4,7,11,21,14,4-7
4,8,11,3,9,4-8
4,9,11,12,3,4-9
4,10,11,2,6,4-10
4,11,11,3,12,4-11
4,12,11,8,5,4-12
4,13,11,6,5,4-13
4,14,11,5,6,4-14
4,15,11,6,9,4-15
4,16,11,6,5,4-16
4,17,11,15,11,4-17
4,18,11,12,14,4-18
4,19,11,17,5,4-19
4,20,11,7,6,4-20
4,21,11,15,18,4-21
4,22,11,10,8,4-22
4,23,11,11,4,4-23
5,0,11,2,6,5-0
5,1,11,4,3,5-1
5,2,11,0,5,5-2
5,3,11,4,0,5-3
5,4,11,1,1,5-4
5,5,11,1,2,5-5
5,6,11,0,3,5-6
5,7,11,2,13,5-7
5,8,11,14,9,5-8
5,9,11,7,13,5-9
5,10,11,5,9,5-10
5,11,11,6,4,5-11
5,12,11,4,9,5-12
5,13,11,7,3,5-13
5,14,11,8,8,5-14
5,15,11,6,9,5-15
5,16,11,13,13,5-16
5,17,11,16,9,5-17
5,18,11,14,4,5-18
5,19,11,5,10,5-19
5,20,11,8,2,5-20
5,21,11,10,2,5-21
5,22,11,11,5,5-22
5,23,11,8,2,5-23
6,0,11,5,2,6-0
6,1,11,4,3,6-1
6,2,11,1,1,6-2
6,3,11,2,0,6-3
6,4,11,3,0,6-4
6,5,11,0,2,6-5
6,6,11,1,3,6-6
6,7,11,4,7,6-7
6,8,11,1,15,6-8
6,9,11,6,12,6-9
6,10,11,4,14,6-10
6,11,11,9,5,6-11
6,12,11,6,4,6-12
6,13,11,5,3,6-13
6,14,11,7,9,6-14
6,15,11,5,9,6-15
6,16,11,4,11,6-16
6,17,11,9,6,6-17
6,18,11,10,8,6-18
6,19,11,10,5,6-19
6,20,11,13,2,6-20
6,21,11,8,2,6-21
6,22,11,8,2,6-22
6,23,11,5,3,6-23
